form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00462044,SB22.48981,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,5860.56,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48982,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,2520.50,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48983,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,2869.60,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48984,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,50.00,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48985,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,2603.95,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48986,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,6817.60,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48987,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,2352.10,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48988,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,91.00,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48989,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,4558.90,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48990,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-07-03,2.00,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48991,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-08-30,6187.01,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48992,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-08-30,2496.50,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48993,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-08-30,2911.06,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48994,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-08-30,407.00,,,,C00004036,,,,,,,,,,,,,,,,,,
SB22,C00462044,SB22.48995,,,PAC,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),,,,,,1800 Massachusetts Ave NW,,Washington,DC,20036,,,2024-08-30,290.00,,,,C00004036,,,,,,,,,,,,,,,,,,
