form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00219568,500172121,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-01-03,342.90,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
SB22,C00219568,500285111,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-02-01,5600.84,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
SB22,C00219568,500285112,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-03-14,5652.72,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
SB22,C00219568,500285113,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-04-03,7017.89,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
SB22,C00219568,500285114,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-05-04,5675.58,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
SB22,C00219568,500285115,,,PAC,International Union of Operating Engineers EPEC Education Fund,,,,,,1125 17th St NW,,Washington,DC,200364709,,,2023-06-01,5568.02,0.00,Federal Contribution,008,C00219568,,,,,,,,,,,,,,,,,,
