form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00873828,DAT9XNQMVEUHC9PMTQUB,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-07-01,3113.88,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,DUVWF88R7RZW5XZJZPHN,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-07-08,306.20,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,D5GXJEFZG85TJJCANVHM,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-07-15,755.38,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,DADUMB2BSUCPQYVU7BS5,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-07-22,5106.08,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,DFV78BSUQ9JXTBR2JZK6,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-07-29,2549.90,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,DT3BD6F86BPSQ5WEEAPP,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-08-03,23.97,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,D2SD6KY4TEFBFP44MH5V,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-08-12,5261.62,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,D99XP654FE3E3PFSDDH8,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-08-19,21.58,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,D3P3BA8NYJXH42FQV5M3,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-08-26,-35.45,,CHARGEBACK OF DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00873828,DXA5F4QMXZA4QBCVGA68,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,,ST. THOMAS,VI,00802,,,2024-09-02,275.29,,DIGITAL FUNDRAISING COMMISSION & LIST RENTAL REVENUE SHARE,003,,,,,,,,,,,,,,,,,,,,
