form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00776062,SB22.10297,,,ORG,Blue Orchestra Strategies,,,,,,5203 Juan Tabo Blvd. NE,,Albuquerque,NM,87111,,,2023-05-16,2000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10299,,,ORG,Blue Orchestra Strategies,,,,,,5203 Juan Tabo Blvd. NE,,Albuquerque,NM,87111,,,2023-05-26,2500.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10301,,,ORG,Blue Orchestra Strategies,,,,,,5203 Juan Tabo Blvd. NE,,Albuquerque,NM,87111,,,2023-06-01,4541.24,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10302,,,ORG,Blue Orchestra Strategies,,,,,,5203 Juan Tabo Blvd. NE,,Albuquerque,NM,87111,,,2023-06-27,6379.59,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10082,,,ORG,"CFO Compliance, LLC",,,,,,"1 Park Row, Providence, RI 02903",,Providence,RI,02903,,,2023-03-16,1000.00,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10079,,,ORG,"CFO Compliance, LLC",,,,,,"1 Park Row, Providence, RI 02903",,Providence,RI,02903,,,2023-03-21,500.00,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10081,,,ORG,"CFO Compliance, LLC",,,,,,"1 Park Row, Providence, RI 02903",,Providence,RI,02903,,,2023-03-28,1000.00,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10080,,,ORG,"CFO Compliance, LLC",,,,,,"1 Park Row, Providence, RI 02903",,Providence,RI,02903,,,2023-04-05,531.25,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10078,,,ORG,"CFO Compliance, LLC",,,,,,"1 Park Row, Providence, RI 02903",,Providence,RI,02903,,,2023-05-24,250.00,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10278,,,ORG,Ernst Legal Group,,,,,,217 E 7th Ave.,,Denver,CO,80203,,,2023-03-02,750.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10277,,,ORG,Ernst Legal Group,,,,,,217 E 7th Ave.,,Denver,CO,80203,,,2023-03-07,750.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10279,,,ORG,Ernst Legal Group,,,,,,217 E 7th Ave.,,Denver,CO,80203,,,2023-03-07,2000.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10276,,,ORG,Ernst Legal Group,,,,,,217 E 7th Ave.,,Denver,CO,80203,,,2023-03-14,500.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10334,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-04,12.80,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10329,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-06,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10327,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-10,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10328,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-10,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10318,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-12,6.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10317,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-13,6.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10324,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-17,7.20,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10344,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-18,80.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10345,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-18,262.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10343,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-04-28,48.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10333,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-05-04,12.80,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10326,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-05-08,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10325,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-05-24,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10340,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-06-13,24.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10323,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2023-06-16,7.20,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10131,,,ORG,Grassroots Analytics,,,,,,806 7th St NW,,Washington,DC,20001,,,2023-04-25,750.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10130,,,ORG,Grassroots Analytics,,,,,,806 7th St NW,,Washington,DC,20001,,,2023-06-27,487.96,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10128,,,ORG,Hampton inn,,,,,,Pauline Dr,,York,PA,17402,,,2023-04-24,225.41,,Lodging,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10182,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-04-24,10.68,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10190,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-04-24,46.12,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10192,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-05-01,47.73,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10191,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-05-04,47.09,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10183,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-05-09,32.23,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10189,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,,,2023-06-08,43.94,,Gasoline,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10352,,,ORG,Kapwing Pro,,,,,,601 Van Ness Ave Ste E127,,San Francisco,CA,94102,,,2023-06-07,24.00,,Subscriptions,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10171,,,ORG,Mailwarm,,,,,,57 avenue de Bretagne,,Rouen,ZZ,11111,,,2023-04-10,189.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10215,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-04-17,943.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10218,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-04-24,1000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10214,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-05-15,500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10219,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-05-23,1500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10217,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-06-05,1000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10216,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-06-13,1000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10213,,,IND,,McGufficke,Graeme,,,,20 Chiles Ave #2,,Asheville,NC,28803,,,2023-06-26,500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10314,,,ORG,Numero,,,,,,695 Town Center Drive,,Costa Mesa,CA,92626,,,2023-06-30,115.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10384,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-05,23.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10381,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-08,12.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10380,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-13,12.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10382,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-20,16.04,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10387,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-20,29.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10375,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-21,4.99,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10379,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-21,12.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10378,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-22,12.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10383,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-22,23.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10386,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-22,29.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10376,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-29,10.66,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10389,,,ORG,PayPal,,,,,,2211 N 1st St,,San Jose,CA,95131,,,2023-06-29,59.00,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10134,,,ORG,Sapphire Strategies,,,,,,641 S St Northwest,,Washington,DC,20001,,,2023-03-22,500.00,,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10133,,,ORG,Sapphire Strategies,,,,,,641 S St Northwest,,Washington,DC,20001,,,2023-04-12,500.00,,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10271,,,ORG,Sheraton Denver Dining,,,,,,1549 Court Pl,,Denver,CO,80201,,,2023-04-03,124.03,,Food & Beverage,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10274,,,ORG,Sonesta Denver,,,,,,1450 Glenarm Pl,,Denver,CO,80202,,,2023-04-04,344.94,,Lodging,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10085,,,ORG,Spectrum,,,,,,400 Atlantic St,,Stamford,CT,06901,,,2023-05-10,89.99,,Utilities,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10092,,,ORG,Verizon Wireless,,,,,,1 Verizon Way,,Basking Ridge,NJ,07920,,,2023-03-07,143.42,,Mobile Phone,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10090,,,ORG,Verizon Wireless,,,,,,1 Verizon Way,,Basking Ridge,NJ,07920,,,2023-03-23,84.94,,Mobile Phone,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10091,,,ORG,Verizon Wireless,,,,,,1 Verizon Way,,Basking Ridge,NJ,07920,,,2023-04-24,128.49,,Mobile Phone,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10088,,,ORG,Verizon Wireless,,,,,,1 Verizon Way,,Basking Ridge,NJ,07920,,,2023-05-31,56.22,,Mobile Phone,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10093,,,ORG,Verizon Wireless,,,,,,1 Verizon Way,,Basking Ridge,NJ,07920,,,2023-06-26,291.27,,Mobile Phone,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10194,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-02-07,650.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10205,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-03-06,4500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10201,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-03-10,2000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10198,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-03-16,1500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10200,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-03-21,2000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10203,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-03-27,3500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10206,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-04-05,5000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10199,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-04-11,2000.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10202,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-04-24,2500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10193,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-05-15,500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10197,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-05-16,1500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10196,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-05-23,1500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10204,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-06-05,4500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10195,,,IND,,Wheeler,David,,,,PO Box 51,,Spruce Pine,NC,28777,,,2023-06-13,1500.00,,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10433,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-02-13,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10416,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-02-24,0.21,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10445,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-02-24,35.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10432,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-01,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10448,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-02,41.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10431,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-03,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10423,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-08,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10452,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-13,125.99,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10444,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-22,35.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10447,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-24,41.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10430,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-27,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10441,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-27,29.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10451,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-03-31,120.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10422,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-03,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10429,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-04,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10421,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-10,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10437,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-24,25.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10446,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-24,41.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10450,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-24,64.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10428,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-04-27,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10420,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-08,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10427,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-08,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10453,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-09,150.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10418,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10419,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,12.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10426,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,23.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10438,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,29.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10439,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,29.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10440,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-05-23,29.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB22,C00776062,SB22.10417,,,ORG,Wix,,,,,,40 Namal Tel-Aviv st,,Tel Aviv,ZZ,11111,,,2023-06-15,11.00,,Website Hosting,,,,,,,,,,,,,,,,,,,,
