form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00821439,E24C2A5209F034B008A6,,,ORG,X Corp.,,,,,,1355 Market St,,San Francisco,CA,941031307,G2024,,2024-07-13,194.39,,930728.54,Non-Contribution Account - Nationwide Online ads actual,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EF8E780B0B3FB41E883D,DB5806E574571497DABE,SD10,ORG,X Corp.,,,,,,1355 Market St,,San Francisco,CA,941031307,G2024,,2024-06-27,761000.00,2024-07-16,930728.54,PMT for EST from 6/27/2024. Non-contrib Acct - Nationwide online ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,,
SE,C00821439,E5723F616EDB545DB9E5,D1CCEEF54EA214C6ABB1,SD10,ORG,Holdspace Inc.,,,,,,8500 Pickards Meadow Rd,,Chapel Hill,NC,275164865,O2024,Other,2024-06-27,10000.00,2024-07-23,10000.00,PMT for EST from 6/27/2024. Noncontribution account - Video Production,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,,
SE,C00821439,E9A0EF078ECFE4A72A7D,,,ORG,"TPS Engage, LLC",,,,,,335 Madison Ave,Fl 4,New York,NY,100174675,G2024,,2024-07-29,97157.88,2024-07-29,1252134.42,Noncontrib Acct - Billboards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,,
SE,C00821439,EB08E65A13FD74B7B9CC,,,ORG,USA Today,,,,,,PO Box 677460,,Dallas,TX,752677460,G2024,,2024-07-29,42000.00,2024-07-26,1252134.42,Non-Contrib Acct - Advertising,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,,
SE,C00821439,E4301740E8CCC4119917,,,ORG,1631 Digital,,,,,,157 John Dabb Ct,,Chester,MD,216192932,G2024,,2024-07-29,192248.00,2024-07-26,1252134.42,Noncontribution account - Advertising Billboard,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,,
SE,C00821439,E65C6580A55B84D659C9,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-07-30,1500.22,,1253634.64,Noncontrib FNBO CC final amount- online ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E96463F8449BA4377990,,,ORG,Minuteman Press,,,,,,8550 S Vincennes Ave,,Chicago,IL,606201942,G2024,,2024-07-01,1645.70,2024-06-27,0.00,Noncontrib FNBO CC -  Yard Signs,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,AK,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E377E14E5BDCF430D861,,,ORG,Chatham Printing,,,,,,12 Center St,,Chatham,NJ,079282521,G2024,,2024-07-04,1556.95,2024-06-28,0.00,Noncontrib FNBO CC - Palm Cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,NV,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E41D5F9CD9C384D72AB5,,,ORG,"Streamline Communications Group, LLC",,,,,,6091 Carey Dr,Ste 6,Cleveland,OH,441254275,G2024,,2024-07-04,199.07,2024-07-03,0.00,Noncontrib FNBO CC - Rack Cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,OH,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E4F5A4DB6C4664D06910,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,G2024,,2024-07-18,900.00,2024-07-24,930728.54,Non-Contribution Account FNBO CC- Nationwide Online Ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E16C881C7038246A796B,,,ORG,Alamy,,,,,,6-8 West Central 127 Olympic Avenu,# 130,"Milton Park, Uk",ZZ,00000,G2024,,2024-07-19,600.00,2024-07-11,930728.54,Non-Contribution Account FNBO CC - Stock photos for Nationwide online ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E13FC4CBFB07C403EAEA,,,ORG,Chatham Printing,,,,,,12 Center St,,Chatham,NJ,079282521,G2024,,2024-07-25,540.00,2024-07-23,0.00,Non-Contribution Account FNBO CC - Palm Cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,NV,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EE5A71B0288FF4AB5BAC,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,G2024,,2024-07-25,900.00,2024-07-28,920728.54,Non-Contribution Account FNBO CC - nationwide online ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EAF45650F03B2455EA7B,,,ORG,X Corp.,,,,,,1355 Market St,,San Francisco,CA,941031307,G2024,,2024-07-25,195.50,2024-07-16,920728.54,Non-Contribution Account - Nationwide online ads actual,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,ED79EB5C4C0A14ED7A72,,,ORG,Rush Order Tees,,,,,,2727 Commerce Way,,Philadelphia,PA,191541011,G2024,,2024-07-25,411.04,2024-07-23,0.00,Non-Contribution Account FNBO CC - T-shirts,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,PA,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EA00F54C279F04D46B38,,,ORG,Printful,,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,G2024,,2024-07-26,26.94,2024-07-18,920728.54,Non-Contribution Account FNBO CC - Flag,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E8F24238B71A942DEAF8,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,G2024,,2024-07-27,99.96,2024-07-30,920728.54,Non-Contrib FNBO CC - Online Ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EC8A309FB4B3F4D3EB55,,,ORG,Summit Printing,,,,,,800 E 101st Ter,Ste 350,Kansas City,MO,641315310,G2024,,2024-07-29,2558.10,2024-06-25,1252134.42,Noncontrib acct FNBO CC - Yard signs,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EA8184B9DCAFA466A9DB,,,ORG,Summit Printing,,,,,,800 E 101st Ter,Ste 350,Kansas City,MO,641315310,G2024,,2024-07-29,2573.32,2024-06-25,1252134.42,Noncontrib FNBO CC - Yard Signs,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EA039E2A3280742F6A52,,,ORG,"TPS Engage, LLC",,,,,,335 Madison Ave,Fl 4,New York,NY,100174675,G2024,,2024-07-29,20000.00,2024-06-03,1252134.42,Noncontrib acct FNBO CC - Billboards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E2A4792FF915C465EADF,,,ORG,Summit Printing,,,,,,800 E 101st Ter,Ste 350,Kansas City,MO,641315310,G2024,,2024-07-29,1327.59,2024-06-25,1252134.42,Noncontrib FNBO CC - Yard signs,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EDA6FE41B0E93452391C,,,ORG,Printful,,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,G2024,,2024-07-29,46.92,2024-07-21,1252134.42,Noncontrib FNBO CC - Buttons,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,E85DC9DB7D5A74983AD3,,,ORG,Cision US Inc.,,,,,,130 E Randolph St,Fl 777,Chicago,IL,606016207,G2024,,2024-07-29,2970.00,2024-07-31,1252134.42,Non-Contrib FNBO CC - Press release,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EF759F1E53F104D5A984,,,ORG,Printful,,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,G2024,,2024-07-29,14.64,2024-07-22,1252134.42,Noncontrib FNBO CC - Buttons,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EB63395B94ED446FDB02,,,ORG,Printful,,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,G2024,,2024-07-30,41.02,2024-07-24,1253634.64,Non-Contribution FNBO CC - Apparel printing,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
SE,C00821439,EEE0BA2C599024B69B1E,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,G2024,,2024-07-30,900.00,2024-08-02,1253634.64,Noncontrib acct FNBO CC national online ads actual,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,,Lyons,Tony,,,,2024-11-04,X,
