form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00068692,B0A460933DB4D423BA02,,,CCM,Clarke For Congress,,,,,,111-36 200th. Street,,Hollis,NY,11225,P2026,,2024-12-17,1000.00,,Direct Contribution / US House / NY,,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,,,H,NY,09,,,,,,,,,
SB23,C00068692,BC35DC7EDC0B24985972,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2026,,2024-12-17,1500.00,,Direct Contribution / US House / MO-08,,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,,
SB23,C00068692,BD65209D61DC640E1A82,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,P2024,,2024-12-17,2000.00,,Direct Contribution / US Senate / OH; Debt Retirement,,C00837484,BERNIE MORENO FOR SENATE,S4OH00192,Moreno,Bernie,,,,S,OH,,,,,,,,,,
SB23,C00068692,B3813C148EB8E4175A1F,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,G2024,,2024-12-04,3000.00,,Direct Contribution / US Senate / OH-14  Debt Retirement,,C00837484,BERNIE MORENO FOR SENATE,S4OH00192,Moreno,Bernie,,,,S,OH,,,,,,,,,,
SB23,C00068692,BD64C81F6581540C8B71,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2026,,2024-12-17,1000.00,,Direct Contribution / US House / TN-01,,C00741090,DIANA FOR CONGRESS,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,,
SB23,C00068692,BB671BD14225A4598ABF,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,PO BOX 23537,,PITTSBURGH,PA,15222,G2024,,2024-12-04,5000.00,,Direct Contribution / US Senate / PA Debt Retirement,,C00851980,FRIENDS OF DAVE MCCORMICK,S2PA00661,McCormick,Dave,,,,S,PA,,,,,,,,,,
SB23,C00068692,B21C7E5A829B34301B25,,,CCM,SHREVE FOR CONGRESS,,,,,,PO BOX 17182,,SOUTHPORT,IN,46227,G2024,,2024-12-17,1000.00,,Direct Contribution / US House / IN; Debt Retirement,,C00870949,SHREVE FOR CONGRESS,H4IN06185,Shreve,Jefferson,,,,H,IN,06,,,,,,,,,
SB23,C00068692,BFF94E5C89B474FF0A30,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,P2026,,2024-12-17,2500.00,,Direct Contribution / US Senate / MT,,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,,,S,MT,,,,,,,,,,
SB23,C00068692,B2E7177614B4E41429CD,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,G2024,,2024-12-04,5000.00,,Direct Contribution / US Senate / MT Debt Retirement,,C00844159,TIM SHEEHY FOR MONTANA,S4MT00183,Sheehy,Tim,,,,S,MT,,,,,,,,,,
SB23,C00068692,B6084EADAAB2C473BBD0,,,PAC,Blue Hen Federal PAC,,,,,,P.O. Box 15293,,Washington,DC,200030293,O2024,Other,2024-12-17,5000.00,,Operating Fund / LPAC (Coons) / DE,,C00493700,Blue Hen Federal PAC,,,,,,,,,,,,,,,,,,
SB23,C00068692,B470FE585F1C54BE5BFE,,,PAC,"Together Holding Our Majority (THOMPAC, C00571323)",,,,,,P.O. Box 97275,,Raleigh,NC,276247275,O2024,Other,2024-12-17,2500.00,,Operating Fund / LPAC (Tillis) / NC,,C00571323,"Together Holding Our Majority (THOMPAC, C00571323)",,,,,,,,,,,,,,,,,,
