form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00525055,18461157,,,COM,Texans for Greg Abbott,,,,,,PO Box 308,,Austin,TX,78767,,,2024-12-02,2500.00,0.00,"Greg Abbott, GOVERNOR  TX",011,,,,Abbott,Greg,,TX Gov.,,,,,,,,,,,,"Greg Abbott, GOVERNOR  TX"
SB29,C00525055,18461158,,,COM,Steve Toth Campaign,,,,,,67 Chestnut Meadow Dr,,Conroe,TX,77384,,,2024-12-02,1000.00,0.00,"Steven Toth, STATE HOUSE 15th TX",011,,,,Toth,Steven,H.,TX Rep.,,,,,,,,,,,,"Steven Toth, STATE HOUSE 15th TX"
SB29,C00525055,18461159,,,COM,Friends of Brandon Creighton,,,,,,"2257 N Loop 336, Ste 140-366",,Conroe,TX,77304,,,2024-12-02,2000.00,0.00,"Brandon Creighton, STATE SENATE 4th TX",011,,,,Creighton,Brandon,,TX Sen.,,,,,,,,,,,,"Brandon Creighton, STATE SENATE 4th TX"
SB29,C00525055,18463688,,,COM,Drew Darby Campaign,,,,,,PO Box 3284,,San Angelo,TX,76902,,,2024-12-10,1000.00,0.00,"Drew Darby, STATE HOUSE 72nd TX",011,,,,Darby,Drew,,TX Rep.,,,,,,,,,,,,"Drew Darby, STATE HOUSE 72nd TX"
SB29,C00525055,18463689,,,COM,Jim Wright for Texas Railroad Commission,,,,,,PO Box 41964,,Houston,TX,77241,,,2024-12-10,1000.00,0.00,"James Wright, RAILROAD COMMISSIONR  TX",011,,,,Wright,James,D.,TX RR Com.,,,,,,,,,,,,"James Wright, RAILROAD COMMISSIONR  TX"
SB29,C00525055,18542738,,,COM,Friends of Bill Cunningham,,,,,,10402 S Western Ave,,Chicago,IL,60643,,,2024-12-17,2000.00,0.00,"Bill Cunningham, STATE SENATE 18th IL",011,,,,Cunningham,Bill,,IL Sen.,,,,,,,,,,,,"Bill Cunningham, STATE SENATE 18th IL"
