form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00480228,SB23.I17606,,,CCM,"CURTIS BASHAW FOR US SENATE, INC.",,,,,,PO BOX 999,,EDISON,NJ,08818,G2024,,2024-09-11,5000.00,,CONTRIBUTION,011,C00866152,,S4NJ00540,BASHAW,CURTIS,,,,S,NJ,,  ,,,,,,,
SB23,C00480228,SB23.I17630,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-30,2500.00,,CONTRIBUTION,011,C00575167,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00480228,SB23.I17624,,,CCM,ROUNDS FOR SENATE,,,,,,PO BOX 250,,PIERRE,SD,575010250,P2026,,2024-09-26,5000.00,,CONTRIBUTION,011,C00532465,,S4SD00049,ROUNDS,MIKE,,,,S,SD,,  ,,,,,,,
SB23,C00480228,SB23.I17625,,,CCM,ROUNDS FOR SENATE,,,,,,PO BOX 250,,PIERRE,SD,575010250,G2024,,2024-09-26,5000.00,,CONTRIBUTION,011,C00532465,,S4SD00049,ROUNDS,MIKE,,,,S,SD,,  ,,,,,,,
SB23,C00480228,SB23.I17626,,,PAC,HEARTLAND RESURGENCE,,,,,,PO BOX 627,,CHESTERFIELD,MO,63006,O2024,OTHER,2024-09-27,10000.00,,CONTRIBUTION,011,C00544551,,,,,,,,,,,  ,,,,,,,
SB23,C00480228,SB23.I17604,,,PAC,NRSC VICTORY,,,,,,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,O2024,OTHER,2024-09-11,45000.00,,CONTRIBUTION,011,C00837518,,,,,,,,,,,  ,,,,,,,
