form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00797043,B2058E1728331453982E,,,ORG,9SEVEN CONSULTING,,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,641121244,,,2023-10-10,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B9F3C4EE8804045D69FD,,,ORG,9SEVEN CONSULTING,,,,,,PO BOX 183,,HUDSON,WI,54016,,,2023-10-10,1000.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BE4E3916F6B6C4F69851,,,ORG,9SEVEN CONSULTING,,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,641121244,,,2023-11-06,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B559F7A0B3A9D4DC0A4F,,,ORG,9SEVEN CONSULTING,,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,641121244,,,2023-12-05,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BD22100501EE44B10BB9,,,ORG,9SEVEN CONSULTING,,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,641121244,,,2023-12-10,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BA4632214D68B41C58EA,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,,NEW ORLEANS,LA,70112,,,2023-10-31,108.73,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B3EA75DB5C7214A64893,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,,NEW ORLEANS,LA,70112,,,2023-11-30,79.03,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B1ABCAC4B389140D1AA9,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,,NEW ORLEANS,LA,70112,,,2023-12-29,60.33,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B3C2E0547E99840D499D,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,,NEW ORLEANS,LA,70112,,,2023-12-31,7.10,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B3C98777293464532B49,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-10-19,422.12,,STATISTICAL MODELING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B90FFE6BAC13B4566887,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-11-16,1231.78,,STATISTICAL MODELING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B7266A0FD25814D85A90,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-11-16,343.74,,STATISTICAL MODELING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BD3960300C0044B5E9E4,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-11-30,566.90,,STATISTICAL MODELING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B2243C1A9D6274A24B00,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2023-11-30,395.07,,STATISTICAL MODELING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B94C44589889B411E91F,,,ORG,FIRST VIRGINIA COMMUNITY BANK,,,,,,"11325 RANDOM HILLS RD, STE 240",,FAIRFAX,VA,220306068,,,2023-10-02,175.49,,BANK SERVICE CHARGES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BBC5EB02257B34153870,,,ORG,FIRST VIRGINIA COMMUNITY BANK,,,,,,"11325 RANDOM HILLS RD, STE 240",,FAIRFAX,VA,220306068,,,2023-11-01,243.08,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BE5DEF9251E3942A4872,,,ORG,FIRST VIRGINIA COMMUNITY BANK,,,,,,"11325 RANDOM HILLS RD, STE 240",,FAIRFAX,VA,220306068,,,2023-12-01,208.88,,BANK FEE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B96EB9EB90CE94191A93,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-10-05,6999.42,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BA2F1DE47D2044407924,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-10-12,11288.89,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B0690C3E89A3B4B279A4,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-10-18,20465.18,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BDC7BC96C47FB471CAFB,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-10-19,7912.99,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BB554FDADF49C4C648F8,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-10-26,26000.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B2BA5AC3F52894EB09E1,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-08,6000.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B0945B0353EB94FA2A78,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-08,11984.41,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B4F1DA00E58C44EF780B,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-13,383.70,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B0A5B9F271FE94AEFA85,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-13,3420.37,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BD6483FF98E1842DD96F,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-16,4369.58,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BCD95183741504FEEB85,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-22,303.60,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B2023A23F77A6447AB4C,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-22,304.38,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BCC156F0475F9473493B,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-22,2287.60,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B704F79C1111944109C6,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-22,214.44,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B7478073537B74F58A55,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-30,2187.76,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BDDCFAEAEEFF9471FAB4,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-30,1674.44,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BF62DFFB2AED04A7D900,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-30,15.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BD1DD894AEAA54EAAA7A,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-30,2079.93,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B3D238EB21B5543D9ACD,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,201669537,,,2023-11-30,2520.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B838783A4346B4D64B75,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD,,ROCKVILLE,MD,20855,,,2023-10-02,305.33,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B91D0738288F443118D0,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD,,ROCKVILLE,MD,20855,,,2023-11-02,280.05,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BAC6B3ACB305643F1B62,,,ORG,GLOBAL PAYMENTS,,,,,,10705 RED RUN BLVD,,ROCKVILLE,MD,20855,,,2023-12-04,316.98,,BANK FEE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B52B6FC0969EF4854A62,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-10-05,3300.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B7E0D48C58E2C4C66BA9,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-10-12,4400.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BF034A36325CE4091913,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-10-19,1250.86,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B294F0081004A423BB99,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-11-16,3300.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BEE8E3F8184824457912,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-11-16,13200.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B24B31363DF524548899,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-11-22,4400.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B4D9B5279C3A946469C6,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-11-22,1486.94,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,BAED7A573356842839D5,,,ORG,HSP DIRECT LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,201475905,,,2023-11-22,4400.00,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B838F309E7C42437CAD4,,,ORG,INTEGRAM,,,,,,22695 COMMERCE CENTER COURT,,STERLING,VA,201662088,,,2023-11-08,6908.38,,POSTAGE & DELIVERY,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00797043,B337416238A864F3C994,,,ORG,INTEGRAM,,,,,,22695 COMMERCE CENTER COURT,,STERLING,VA,201662088,,,2023-11-29,6692.03,,POSTAGE & DELIVERY,001,,,,,,,,,,,,,,,,,,,,
