form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00239780,87977390,,,COM,Matt Huffman for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-11-03,1500.00,0.00,"Matthew Huffman, STATE SENATE 12th OH",011,,,,Huffman,Matthew,,OH Sen.,,,,,,,,,,,,"Matthew Huffman, STATE SENATE 12th OH"
SB29,C00239780,87977391,,,COM,Friends of Andrea White,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-11-03,500.00,0.00,"Andrea White, STATE HOUSE 36th OH",011,,,,White,Andrea,,OH Rep.,,,,,,,,,,,,"Andrea White, STATE HOUSE 36th OH"
SB29,C00239780,87977393,,,COM,Dr. Terry Johnson for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-11-03,500.00,0.00,"Terry Johnson, STATE SENATE 14th OH",011,,,,Johnson,Terry,,OH Sen.,Dr.,,,,,,,,,,,"Terry Johnson, STATE SENATE 14th OH"
SB29,C00239780,87977394,,,COM,Stephens for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2023-11-03,1500.00,0.00,"Jason Stephens, STATE HOUSE 93rd OH",011,,,,Stephens,Jason,C.,OH Rep.,,,,,,,,,,,,"Jason Stephens, STATE HOUSE 93rd OH"
SB29,C00239780,87977396,,,COM,Massey for Senate,,,,,,PO Box 11376,,Knoxville,TN,37939,,,2023-11-03,1500.00,0.00,"Rebecca Massey, STATE SENATE 6th TN",011,,,,Massey,Rebecca,Duncan,TN Sen.,,,,,,,,,,,,"Rebecca Massey, STATE SENATE 6th TN"
SB29,C00239780,87977397,,,COM,Committee to Elect Michele Carringer,,,,,,7202 Allison Way,,Knoxville,TN,37918,,,2023-11-03,1000.00,0.00,"Michele Carringer, STATE HOUSE 16th TN",011,,,,Carringer,Michele,,TN Rep.,,,,,,,,,,,,"Michele Carringer, STATE HOUSE 16th TN"
SB29,C00239780,87977398,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norristown,PA,19404,,,2023-11-03,500.00,0.00,"Matthew Bradford, STATE HOUSE 70th PA",011,,,,Bradford,Matthew,,PA Rep.,,,,,,,,,,,,"Matthew Bradford, STATE HOUSE 70th PA"
SB29,C00239780,87977399,,,COM,Friends of Joanna McClinton,,,,,,PO Box 16668,,Philadelphia,PA,191396668,,,2023-11-03,1000.00,0.00,"Joanna McClinton, STATE HOUSE 191st PA",011,,,,McClinton,Joanna,,PA Rep.,,,,,,,,,,,,"Joanna McClinton, STATE HOUSE 191st PA"
SB29,C00239780,88021054,,,COM,La'Tasha D. Mayes for State Representative,,,,,,PO Box 5483,,Pittsburgh,PA,15206,,,2023-11-20,250.00,0.00,"La'Tasha Mayes, STATE HOUSE 24th PA",011,,,,Mayes,La'Tasha,,PA Rep.,,,,,,,,,,,,"La'Tasha Mayes, STATE HOUSE 24th PA"
SB29,C00239780,88021055,,,COM,Elaine Davis for State Representative,,,,,,1825 Point Wood Drive,,Knoxville,TN,37920,,,2023-11-20,500.00,0.00,"Elaine Davis, STATE HOUSE 18th TN",011,,,,Davis,Elaine,,TN Rep.,,,,,,,,,,,,"Elaine Davis, STATE HOUSE 18th TN"
SB29,C00239780,88021056,,,COM,Larry Walker for State Senate,,,,,,1110 Washington Street,,Perry,GA,31069,,,2023-11-20,1500.00,0.00,"Lawrence Walker, STATE SENATE 20th GA",011,,,,Walker,Lawrence,Cohen,GA Sen.,III,,,,,,,,,,,"Lawrence Walker, STATE SENATE 20th GA"
SB29,C00239780,88021057,,,COM,Friends of Judy Ward,,,,,,3521 Sylvan Heights Dr,,Hollidaysburg,PA,166482837,,,2023-11-20,500.00,0.00,"Judith Ward, STATE SENATE 30th PA",011,,,,Ward,Judith,F.,PA Sen.,,,,,,,,,,,,"Judith Ward, STATE SENATE 30th PA"
SB29,C00239780,88021058,,,COM,Friends of Kim Ward,,,,,,PO Box 83,,Harrisburg,PA,17108,,,2023-11-20,1000.00,0.00,"Kim Ward, STATE SENATE 39th PA",011,,,,Ward,Kim,,PA Sen.,,,,,,,,,,,,"Kim Ward, STATE SENATE 39th PA"
