form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.71404,,,COM,Friends for Barbara Hernandez,,,,,,P.O. Box 7263,,Aurora,IL,60507,P2024,,2023-08-03,800.00,,"House, IL, 50 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71403,,,COM,Friends for Celina Villanueva,,,,,,"4140 S. Archer Avenue, Suite N",,Chicago,IL,60632,P2024,,2023-08-03,250.00,,"Senate, IL, 12 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71405,,,COM,Friends for Jennifer,,,,,,P.O. Box 3042,,Glenview,IL,60025,P2024,,2023-08-03,150.00,,"House, IL, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71424,,,COM,"Friends for Larry Walsh, Jr.",,,,,,P.O. Box 69,,Elwood,IL,60421,P2024,,2023-08-10,250.00,,"House, IL, 86 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71458,,,COM,Friends Of Adrian Plank,,,,,,P.O. Box 10145,,Columbia,MO,65205,P2024,,2023-08-21,300.00,,"House, MO, 47 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71422,,,COM,Friends of Dave Koehler,,,,,,1020 Ne Glen Oak Avenue,,Peoria,IL,61603,P2024,,2023-08-10,500.00,,"Senate, IL, 46 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71492,,,COM,Friends of Jeff Martin for Mayor,,,,,,3 Switlik Road,,Hamilton,NJ,08690,G2023,,2023-08-31,250.00,,"Hamilton Twp Mayor, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71400,,,COM,Friends of Larry Walsh Jr.,,,,,,P.O. Box 69,,Elwood,IL,60421,P2024,,2023-08-03,500.00,,"House, IL, 86 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71398,,,COM,Friends of Laura Fine,,,,,,1700 Constitution Drive,,Glenview,IL,60026,P2024,,2023-08-03,500.00,,"Senate, IL, 9 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71426,,,COM,Friends of Marcus Wiedower,,,,,,P.O. Box 623,,Watkinsville,GA,30677,P2024,,2023-08-10,125.00,,"House, GA, 121 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71396,,,COM,Friends of Mattie Hunter,,,,,,P.O. Box 439430,,Chicago,IL,60643,P2024,,2023-08-03,500.00,,"Senate, IL, 3 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71401,,,COM,Friends of Omar Aquino,,,,,,1000 N. Rockwell Street,,Chicago,IL,60622,P2024,,2023-08-03,500.00,,"Senate, IL, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71402,,,COM,Friends of Robert Martwick,,,,,,P.O. Box 64298,,Chicago,IL,60664,P2024,,2023-08-03,500.00,,"Senate, IL, 10 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71397,,,COM,Friends of Sue Scherer,,,,,,P.O. Box 3464,,Decatur,IL,62524,P2024,,2023-08-03,250.00,,"House, IL, 96 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71430,,,COM,Gail Pellerin for Assembly 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,P2024,,2023-08-10,1500.00,,"State Assembly, CA, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71498,,,PAC,Gateway to Leadership PAC,,,,,,P.O. Box 43032,,Montclair,NJ,07043,,,2023-08-31,500.00,,"PAC - All Woman Dems, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71496,,,COM,Gopal for Senate,,,,,,P.O. Box 579,,Oakhurst,NJ,07755,G2023,,2023-08-31,500.00,,"NJ State Senate, NJ, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71495,,,COM,Greenstein for Senate,,,,,,P.O. Box 492,,Plainsburo,NJ,08536,G2023,,2023-08-31,500.00,,"NJ Senate, NJ, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71406,,,PTY,ISDF,,,,,,6939 W. North Avenue,,Oak Park,IL,60302,P2024,,2023-08-03,500.00,,"Senate, IL",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71499,,,COM,Johnson for Senate,,,,,,"C/o H&P Consulting, LLC","12 North Rt. 17, Suite 320",Paramus,NJ,07652,G2023,,2023-08-31,500.00,,"NJ Senate, NJ, 37 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71444,,,COM,Josh Newman for Senate 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,P2024,,2023-08-14,1000.00,,"State Senate, CA, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71431,,,COM,Joyce for Senate,,,,,,P.O. Box 131,,Essex,IL,60935,P2024,,2023-08-10,300.00,,"Senate, IL, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71459,,,COM,Maggie Nurrenbern For Missouri,,,,,,P.O. Box 46908,,Gladstone,MO,64188,P2024,,2023-08-21,500.00,,"Senate, MO, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71433,,,COM,Matt Reeves for State House Inc.,,,,,,1960 Satelite Blvd,,Duluth,GA,30097,P2024,,2023-08-10,125.00,,"House, GA, 99 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71446,,,COM,Mike Jacobson for Legislature,,,,,,18326 S Charles Ave.,,North Platte,NE,69101,P2026,,2023-08-17,5000.00,,"State Legislature, NE, 42 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71501,,,COM,Peterpaul for Assembly,,,,,,P.O. Box 579,,Oakhurst,NJ,07755,G2023,,2023-08-31,250.00,,"NJ Assembly, NJ, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71435,,,PAC,Prosperous Georgia 13 PAC,,,,,,P.O. Box 682921,,Marietta,GA,30068,P2024,,2023-08-10,300.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71448,,,COM,Quick for Legislature,,,,,,1019 Kennedy Dr.,,Grand Island,NE,68803,P2024,,2023-08-17,1000.00,,"State Legislature, NE, 35 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71453,,,COM,Razer For Missouri,,,,,,8205 Cherry St,,Kansas City,MO,64131,P2024,,2023-08-21,500.00,,"Senate, MO, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71438,,,COM,Reyes for Senate 2024,,,,,,"1017 L Street, #292",,Sacramento,CA,95814,P2024,,2023-08-10,1500.00,,"State Senate, CA, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71436,,,COM,Robert Rivas for Assembly 2024,,,,,,"1017 L Street, Pmb #292",,Sacramento,CA,95814,P2024,,2023-08-10,1500.00,,"State Assembly, CA, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71450,,,COM,Shawn Jones Campaign Fund,,,,,,P.O. Box 2377,,Slidell,LA,70459,P2023,,2023-08-17,1000.00,,"House, LA, 76 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71477,,,COM,The Chris Turner Campaign,,,,,,P.O. Box 182093,,Arlington,TX,76096,P2024,,2023-08-31,5000.00,,"House, TX, 101 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71445,,,COM,The Committee to Re-Elect Eliseo Alcon,,,,,,P.O. Box 2134,,Milan,NM,87004,G2024,,2023-08-17,1000.00,,"House, NM, 6 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71439,,,COM,Todd Taylor for State Senate,,,,,,1416 A Ave Nw,,Cedar Rapids,IA,52405,G2024,,2023-08-10,1200.00,,"Senate, IA, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71466,,,COM,Travis Smith For Representative.Com,,,,,,P.O. Box 32,,Dora,MO,65637,P2024,,2023-08-21,300.00,,"House, MO, 155 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71461,,,COM,Webber For Boone County,,,,,,P.O. Box 7298,,Columbia,MO,65205,P2024,,2023-08-21,500.00,,"Senate, MO, 19 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71407,,,COM,William Davis for State Representative,,,,,,P.O. Box 700,,Homewood,IL,60430,P2024,,2023-08-03,600.00,,"House, IL, 30 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.71502,,,COM,Zwicker for Senate,,,,,,P.O. Box 16,,Kingston,NJ,08528,G2023,,2023-08-31,1000.00,,"NJ Senate, NJ, 16 dst",,,,,,,,,,,,,,,,,,,,
