form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00264689,SB29.25077,,,CCM,Friends of Matt Hanson,,,,,,P.O. Box 1101,,Aurora,IL,60507,,,2023-09-06,1000.00,,Labor Fundraiser for State Rep. Matt Hanson,,,,,,,,,,,,,,,,,,,,
SB29,C00264689,SB29.25163,,,CCM,Houlihan Campaign Fund,,,,,,2409 Country Club,,Springfield,IL,62704,,,2023-09-27,1500.00,,Houlihan Fall Campaign Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00264689,SB29.25078,,,PAC,ILLINOIS AFL-CIO,,,,,,534 South 2nd Street,,SPRINGFIELD,IL,62701,,,2023-09-06,2500.00,,Illinois AFL-CIO COPE Labor & Politics Annual Reception,,C70003082,,,,,,,,,,,,,,,,,,
SB29,C00264689,SB29.25081,,,PTY,Maine Township Democrats,,,,,,790 Lee St.,Unit1A,Des Plaines,IL,60016,,,2023-09-11,500.00,,Fundraising Reception in Honor of Maine Township Democrats,,,,,,,,,,,,,,,,,,,,
SB29,C00264689,SB29.25087,,,PTY,Sangamon County Democratic Party,,,,,,POB 2,,Springfield,IL,62705,,,2023-09-13,1000.00,,3rd Annual Celebrity Golf Outing,,,,,,,,,,,,,,,,,,,,
SB29,C00264689,SB29.25088,,,CCM,Will County Democratic Central Committee,,,,,,POB 4242,,Joliet,IL,60434,,,2023-09-23,1500.00,,Will County Democrats Annual Dinner & Awards,,,,,,,,,,,,,,,,,,,,
