form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00446948,B886359,,,CCM,Austin Scott For Congress Inc.,,,,,,P.O. Box 2530,,Tifton,GA,31793,G2024,,2024-09-12,1000.00,,Contribution,011,C00482737,,H0GA08099,Scott,Austin,,,,H,GA,08,,,,,,,,
SB23,C00446948,B886376,,,CCM,Celeste for Congress,,,,,,1794 W. Aaron Tippets Road,,Cedar City,UT,84721,G2024,,2024-09-12,2500.00,,Contribution,011,C00842765,,H4UT02296,Maloy,Celeste,,,,H,UT,02,,,,,,,,
SB23,C00446948,B886375,,,CCM,Citizens for John Rutherford,,,,,,3030 Hartley Rd. #120,,Jacksonville,FL,32257,G2024,,2024-09-12,1000.00,,Contribution,011,C00615294,,H6FL04105,Rutherford,John,,,,H,FL,05,,,,,,,,
SB23,C00446948,B886367,,,CCM,Friends of McCormick,,,,,,PO Box 134,,Suwanee,GA,30024,G2024,,2024-09-12,1000.00,,Contribution,011,C00706747,,H0GA07273,McCormick,Richard,D,,MD,H,GA,07,,,,,,,,
SB23,C00446948,B886362,,,COM,Pfluger Victory Committee,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Not Applicable,2024-09-12,1000.00,,Contribution,011,C00753913,,,,,,,,,, ,,,,,,,,
SB23,C00446948,B886361,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,67278,G2024,,2024-09-12,1500.00,,Contribution,011,C00632067,,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
