form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00754051,B887272,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-01,1128.89,2024-10-02,357775.81,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887274,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-01,686.79,2024-10-02,357775.81,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887276,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-01,4944.15,2024-10-02,357775.81,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B888217,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-08,514.93,2024-10-09,357775.81,Canvasser salaries and benefits for 10/8/24 - 10/20/24 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B888219,,,ORG,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-08,465.11,2024-10-09,357775.81,Canvasser salaries and benefits for 10/8/24 - 10/20/24,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B889309,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-15,532.66,2024-10-16,357775.81,Canvasser salaries and benefits for 10/15 - 10/20 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887013,,,ORG,Culinary Workers' Union Local 226,,,,,,1630 South Commerce St.,,Las Vegas,NV,89102,G2024,,2024-09-30,145639.58,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887015,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-09-30,1238.90,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887016,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-09-30,3996.65,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887017,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-09-30,4650.68,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887018,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-09-30,24758.03,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887019,,,ORG,UNITE HERE Local 2,,,,,,209 Golden Gate Avenue,,San Francisco,CA,94102,G2024,,2024-09-30,17017.14,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887020,,,ORG,Local 30 UNITE HERE,,,,,,1940 5th Avenue Suite 200,,San Diego,CA,92101,G2024,,2024-09-30,7118.84,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887021,,,ORG,Local 49 UNITE HERE,,,,,,3800 Watt Avenue Suite 210,,Sacramento,CA,95821,G2024,,2024-09-30,14897.98,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
