form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.70056,,,COM,CTE Jim Haadsma,,,,,,146 S. Lincoln Blvd.,,Battle Creek,MI,49015,P2024,,2023-07-06,250.00,,"House, MI, 44 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70098,,,COM,CTE Regina Weiss,,,,,,23470 Majestic St.,,Oak Park,MI,48237,P2024,,2023-07-17,500.00,,"House, MI, 6 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70057,,,COM,CTE Samantha Steckloff,,,,,,31176 Country Way,,Farmington Hills,MI,48331,P2024,,2023-07-06,250.00,,"House, MI, 19 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70149,,,COM,David Niezgodski for State Senate,,,,,,4942 Scenic Dr.,,South Bend,IN,46619,G2024,,2023-07-27,500.00,,"Senate, IN, 10 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70058,,,COM,Dayna Polehanki for State Senate,,,,,,PO Box 51843,,Livonia,MI,48151,P2026,,2023-07-06,500.00,,"Senate, MI, 05 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70118,,,COM,Elect Rachel Ventura,,,,,,617 N. Raynor Ave.,,Joliet,IL,60435,P2024,,2023-07-20,250.00,,"Senate, IL, 43 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70120,,,COM,Friends for Jennifer,,,,,,P.O. Box 3042,,Glenview,IL,60025,P2024,,2023-07-20,250.00,,"House, IL, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70121,,,COM,Friends of Ann M. Williams,,,,,,4044 N. Lincoln Avenue #266,,Chicago,IL,60618,P2024,,2023-07-20,250.00,,"House, IL, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70122,,,COM,Friends of Bill Cunningham,,,,,,10402 S. Western Avenue,,Chicago,IL,60643,P2024,,2023-07-20,500.00,,"Senate, IL, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70167,,,COM,Friends of Dan Benson,,,,,,P.O. Box 8003,,Hamilton,NJ,08650,G2023,,2023-07-31,1000.00,,"County Executive, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70060,,,COM,Friends of Elgie Sims,,,,,,"22 West Washington Street, Ste. 15",,Chicago,IL,60602,P2024,,2023-07-06,600.00,,"Senate, IL, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70141,,,COM,Friends of Jamie Churches,,,,,,P.O. Box 23,,Grosse Ile,MI,48138,P2024,,2023-07-24,250.00,,"House, MI, 27 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70150,,,COM,FRIENDS OF JAZZ LEWIS,,,,,,P.o. Box 341854,,Bethesda,MD,20827,P2026,,2023-07-27,250.00,,"House, MD, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70061,,,COM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct. Sw,,Wyoming,MI,49519,P2024,,2023-07-06,250.00,,"House, MI, 83 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70063,,,COM,Friends of Kam Buckner,,,,,,P.O. Box 53528,,Chicago,IL,60653,P2024,,2023-07-06,500.00,,"House, IL, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70123,,,COM,Friends of Kevin Olickal,,,,,,P.o. Box 322,,Skokie,IL,60076,P2024,,2023-07-20,100.00,,"House, IL, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70065,,,COM,Friends of Kim du Buclet,,,,,,"22 W. Washington Street, Suite 150",,Chicago,IL,60602,P2024,,2023-07-06,250.00,,"House, IL, 5 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70152,,,COM,Friends of Mario Mattera,,,,,,P.O. Box 2,,St. James,NY,11780,G2024,,2023-07-27,2500.00,,"Senate, NY, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70066,,,COM,Friends of Mike Halpin,,,,,,P.O. Box 6937,,Rock Island,IL,61204,P2024,,2023-07-06,1000.00,,"Senate, IL, 36 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70124,,,COM,Friends of Rita Mayfield,,,,,,P.O. Box 344,,Waukegan,IL,60079,P2024,,2023-07-20,250.00,,"House, IL, 60 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70125,,,COM,Friends of Robert ''Bob'' Rita,,,,,,2355 York Street,Suite 2,Blue Island,IL,60406,P2024,,2023-07-20,250.00,,"House, IL, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70126,,,COM,Friends of Robyn Gabel,,,,,,P.O. Box 6453,,Evanston,IL,60204,P2024,,2023-07-20,250.00,,"House, IL, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70153,,,COM,Friends of Ryan Hatfield,,,,,,217 E. Locust St.,,Boonville,IN,47601,G2024,,2023-07-27,300.00,,"House, IN, 77 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70128,,,COM,Friends to Elect Terra Costa Howard,,,,,,845 S. Main Street,,Lombard,IL,60148,P2024,,2023-07-20,250.00,,"House, IL, 42 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70068,,,ORG,"Georgia Legislative Black Caucus, Inc",,,,,,18 Capitol Square Sw.,Suite 602,Atlanta,GA,30334,G2024,,2023-07-06,500.00,,"Georgia Legislative Black Caucus, Inc",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70070,,,COM,Hayes for Delegate,,,,,,732 Eden Way N Suite E#132,,Chesapeake,VA,23320,G2023,,2023-07-06,250.00,,"House, VA, 91 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70142,,,COM,Hoeven for Senate,,,,,,P.O. Box 861,,Bismarck,ND,58502,G2023,,2023-07-24,1000.00,,"Senate, ND",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70130,,,ORG,Hoosier Heartland Area Labor Federation,,,,,,2917 Roosevelt Ave.,,Indianapolis,IN,46218,G2023,,2023-07-20,1000.00,,"AFL Member to Member GOTV, IN",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70169,,,COM,Jenna for South Ward Council,,,,,,685 Lamberton Street,,Trenton,NJ,08011,G2023,,2023-07-31,200.00,,"Town Council, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70132,,,COM,Joe Thompson for City Council,,,,,,P.O. Box 1535,,Santa Cruz,CA,95061,P2024,,2023-07-20,400.00,,"City Council, CA, 5 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70134,,,COM,Jones for State Representative,,,,,,289 Paxton,,Calumet City,IL,60409,P2024,,2023-07-20,250.00,,"House, IL, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70155,,,COM,Karen Greenhalgh for Delegate,,,,,,P.O. Box 26945,,Virginia Beach,VA,23452,G2023,,2023-07-27,500.00,,"House, VA, 97 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70157,,,COM,Kevin Adams for Senate,,,,,,833 Brighton Ct,,Virginia Beach,VA,23464,G2023,,2023-07-27,500.00,,"Senate, VA, 22 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70158,,,COM,Lena Gonzalez for Senate 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,P2024,,2023-07-27,1500.00,,"State Senate, CA, 33 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70171,,,COM,Luz Rivas for Assembly 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,P2024,,2023-07-31,1500.00,,"State Assembly, CA, 43 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70159,,,COM,Maria Elena Durazo for Senate 2026,,,,,,"1017 L Street, #292",,Sacramento,CA,95814,P2026,,2023-07-27,1500.00,,"Sate Senate, CA, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70072,,,COM,Mary for Illinois,,,,,,P.O. Box 6506,,Libertyville,IL,60048,P2024,,2023-07-06,250.00,,"Senate, IL, 31 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70173,,,COM,Michele Liebtag for Council,,,,,,21 5th Street,,Frenchtown,NJ,08825,G2023,,2023-07-31,250.00,,"Town Council, NJ",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70076,,,PAC,Michigan Senate Democratic Fund,,,,,,Po Box 11111,,Lansing,MI,48901,P2026,,2023-07-06,1000.00,,"Senate, MI",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70078,,,COM,Neighbors for Hoan,,,,,,"22 W. Washington Street, Suite 150",,Chicago,IL,60602,P2024,,2023-07-06,250.00,,"House, IL, 13 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70175,,,COM,Rebecca Bauer Kahan for Assembly 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,P2024,,2023-07-31,1500.00,,"State Assembly, CA, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70161,,,COM,Reid for Delegate,,,,,,P.O. Box 4132,,Ashburn,VA,20148,G2023,,2023-07-27,250.00,,"House, VA, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70163,,,COM,"Shawn Wilson For LA, LLC",,,,,,P.O. Box 4572,,Baton Rouge,LA,70821,G2023,,2023-07-27,5000.00,,"Governor, LA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70080,,,COM,Shelley Berkley for Mayor,,,,,,9709 Camden Hills Ave.,,Las Vegas,NV,89145,P2024,,2023-07-06,2000.00,,"Mayor, NV",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70082,,,COM,Steuben County Democratic Committee,,,,,,12 Mays Ave,,Hornell,NY,14843,,,2023-07-06,1000.00,,Steuben County Democratic Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70084,,,COM,Tatterson for Wisconsin,,,,,,4250 Solvang Lane,,Mequon,WI,53092,O2023,S,2023-07-06,1000.00,,"House, WI, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70114,,,COM,The Committee to Elect Stephanie Graf,,,,,,56 S. Wabash St.,,Peru,IN,46970,G2023,,2023-07-18,250.00,,"Mayor, IN",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70087,,,COM,Veronica Klinefelt for State Senate,,,,,,16143 Wilson Ave.,,Eastpointe,MI,48021,P2026,,2023-07-06,250.00,,"Senate, MI, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.70089,,,COM,Vote Kelly Breen,,,,,,242 Linhart St.,,Novi,MI,48377,P2024,,2023-07-06,250.00,,"House, MI, 21 dst",,,,,,,,,,,,,,,,,,,,
