form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00574970,500278727,,,CCM,Kristen For Michigan,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00864207,,,McDonald Rivet,Kristen,,,,H,MI,08,,,,,,,,
SB23,C00574970,500277848,,,PAC,Landsman Victory Fund,,,,,,PO Box 413,,Cincinnati,OH,452010413,,,2024-09-20,5000.00,0.00,Contribution,,C00816025,Landsman Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500278735,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-09-27,5000.00,0.00,Contribution,,C00878454,,,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00574970,500277849,,,PAC,Marie Gluesenkamp Perez Victory Fund,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-09-20,5000.00,0.00,Contribution,,C00822759,Marie Gluesenkamp Perez Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500278729,,,CCM,Marlinga For Congress,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00807727,,,Marlinga,Carl,J.,,,H,MI,10,,,,,,,,
SB23,C00574970,500277850,,,PAC,Minnesota Second District Victory Committee,,,,,,PO Box 22116,,Saint Paul,MN,551220116,,,2024-09-20,5000.00,0.00,Contribution,,C00713560,Minnesota Second District Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00574970,500277851,,,PAC,Missy Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-09-20,5000.00,0.00,Contribution,,C00882902,Missy Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277852,,,PAC,Monica Tranel Victory Fund,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-09-20,5000.00,0.00,Contribution,,C00851576,Monica Tranel Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500278730,,,CCM,Morrison For Congress,,,,,,PO Box 684,,Wayzata,MN,553910684,G2024,,2024-09-30,2000.00,0.00,Contribution,,C00856062,,,Morrison,Kelly,Louise,,,H,MN,03,,,,,,,,
SB23,C00574970,500277853,,,PAC,Mrvan Victory Fund,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-09-19,5000.00,0.00,Contribution,,C00820969,Mrvan Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500278731,,,CCM,Nellie Pou For Congress,,,,,,PO Box 2696,,Paterson,NJ,075092696,G2024,,2024-09-30,2000.00,0.00,Contribution,,C00887547,,,Pou,Nelida,,,,H,NJ,09,,,,,,,,
SB23,C00574970,500278793,,,CCM,Nellie Pou For Congress,,,,,,PO Box 2696,,Paterson,NJ,075092696,G2024,,2024-09-30,3000.00,0.00,Contribution,,C00887547,,,Pou,Nelida,,,,H,NJ,09,,,,,,,,
SB23,C00574970,500277854,,,PAC,NJ Dems Victory Fund,,,,,,142 W State St,,Trenton,NJ,086081110,,,2024-09-20,5000.00,0.00,Contribution,,C00817346,NJ Dems Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277855,,,PAC,Peltola Victory Fund,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,,,2024-09-20,5000.00,0.00,Contribution,,C00825034,Peltola Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500278732,,,CCM,Sam Eppler For Congress,,,,,,3419 Westminster Ave,# 268,Dallas,TX,752051387,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00841619,,,Eppler,Sam,,,,H,TX,24,,,,,,,,
SB23,C00574970,500277856,,,PAC,Scholten Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-09-20,5000.00,0.00,Contribution,,C00860288,Scholten Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277857,,,PAC,Sharice Davids Victory Fund 2024,,,,,,13851 W 63Rd St,# 303,Shawnee,KS,662163800,,,2024-09-20,5000.00,0.00,Contribution,,C00724237,Sharice Davids Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00574970,500278741,,,CCM,Sylvester Turner Campaign,,,,,,PO Box 56386,,Houston,TX,772566386,G2024,,2024-09-30,2000.00,0.00,Contribution,,C00885301,,,Turner,Sylvester,,,,H,TX,18,,,,,,,,
SB23,C00574970,500278787,,,PAC,Tom Suozzi Victory Fund,,,,,,PO Box 669,,Glen Cove,NY,115420669,,,2024-09-30,5000.00,0.00,Contribution,,C00862920,Tom Suozzi Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277858,,,PAC,Val Hoyle Victory Fund,,,,,,PO Box 657,,Springfield,OR,974770116,,,2024-09-20,5000.00,0.00,Contribution,,C00820464,Val Hoyle Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277859,,,PAC,Vallejo Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-09-20,5000.00,0.00,Contribution,,C00860304,Vallejo Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00574970,500277860,,,PAC,Vargas Victory Fund 2024,,,,,,PO Box 493,,Boys Town,NE,680100493,,,2024-09-20,5000.00,0.00,Contribution,,C00876466,Vargas Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00574970,500278733,,,CCM,Virgin Islands For Plaskett,,,,,,PO Box 1006,,Frederiksted,VI,008411006,G2024,,2024-09-30,2000.00,0.00,Contribution,,C00528182,,,Plaskett,Stacey,,,,H,VI,00,,,,,,,,
SB23,C00574970,500278734,,,CCM,Whitney Fox For Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-09-30,5000.00,0.00,Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
