form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00021972,89142824,,,CCM,Comer For Congress,,,,,,P.O. Box 338,,Tompkinsville,KY,42167,G2024,,2024-09-17,2500.00,0.00,,011,C00588764,Comer For Congress,H6KY01110,Comer,James,,Rep.,Jr.,H,KY,01,,,,,,,,
SB23,C00021972,89142825,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,G2024,,2024-09-17,1000.00,0.00,,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,
SB23,C00021972,89142876,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-09-17,1000.00,0.00,,011,C00558825,Miller-Meeks For Congress,H8IA02043,Miller-Meeks,Mariannette,,Rep.,MD,H,IA,01,,,,,,,,
SB23,C00021972,89142877,,,CCM,Morgan Griffith For Congress,,,,,,PO Box 361,,Christiansburg,VA,24068,G2024,,2024-09-17,2500.00,0.00,,011,C00477240,Morgan Griffith For Congress,H0VA09055,Griffith,Morgan,,Rep.,,H,VA,09,,,,,,,,
SB23,C00021972,89142879,,,CCM,Celeste For Congress,,,,,,P. O. Box 2410,,Cedar City,UT,84721,G2024,,2024-09-17,1000.00,0.00,,011,C00842765,Celeste For Congress,H4UT02296,Maloy,Celeste,,Rep.,,H,UT,02,,,,,,,,
SB23,C00021972,89142880,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2024-09-17,1000.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,31,,,,,,,,
SB23,C00021972,89142881,,,CCM,Banks For Senate,,,,,,PO Box 11431,,Fort Wayne,IN,468581431,G2024,,2024-09-17,1000.00,0.00,,011,C00577999,Banks For Senate,S4IN00196,Banks,Jim,,Rep.,,S,IN,,,,,,,,,
SB23,C00021972,89142883,,,COM,Lonestar Victory Fund,,,,,,1020 N Fairfax St,,Alexandria,VA,22314,,,2024-09-17,1000.00,0.00,Texans for Sen John Cornyn - 2026 Primary,011,,,,,,,,,,,,,,,,,,,Texans for Sen John Cornyn - 2026 Primary
SB23,C00021972,89142884,,,CCM,Texans For Senator John Cornyn Inc,,,,,,PO Box 13026,,Austin,TX,78711,P2026,,2024-09-17,1000.00,0.00,Lonestar Victory Fund,011,C00369033,Texans For Senator John Cornyn Inc,S2TX00106,Cornyn,John,,Sen.,,S,TX,,,,,,,,X,(Memo Entry)
SB23,C00021972,89142926,,,CCM,Valadao For Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,G2024,,2024-09-17,1000.00,0.00,,011,C00499392,Valadao For Congress,H2CA20094,Valadao,David,,Rep.,,H,CA,21,,,,,,,,
SB23,C00021972,89142927,,,COM,Hoyer Majority Fund,,,,,,499 South Capitol Street SW,Suiate 406,Washington,DC,20003,,,2024-09-17,1000.00,0.00,Hoyer for Congress 2024 General,011,,,,,,,,,,,,,,,,,,,Hoyer for Congress 2024 General
SB23,C00021972,89142928,,,CCM,Hoyer For Congress,,,,,,700 13th Street Nw,Suite 600,Washington,DC,20005,G2024,,2024-09-17,1000.00,0.00,Hoyer's Majority Fund,011,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,H.,Rep.,,H,MD,05,,,,,,,X,(Memo Entry)
SB23,C00021972,89142929,,,CCM,Citizens For Boyle,,,,,,PO Box 11545,,Philadelphia,PA,19116,G2024,,2024-09-17,1000.00,0.00,,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,Rep.,,H,PA,02,,,,,,,,
SB23,C00021972,89142931,,,PAC,ELECTING REPUBLICANS INDIANA PAC,,,,,,3213 Duke Street,,Alexandria,VA,22314,,,2024-09-17,1500.00,0.00,2024,011,,,,,,,,,,,,,,,,,,,2024
SB23,C00021972,89142933,,,CCM,Walberg For Congress,,,,,,PO Box 1362,317 W Washington Ave,Jackson,MI,492041362,G2024,,2024-09-17,1000.00,0.00,,011,C00390724,Walberg For Congress,H4MI07103,Walberg,Tim,,Rep.,,H,MI,05,,,,,,,,
SB23,C00021972,89142935,,,CCM,Cleaver For Congress,,,,,,P.O.Box 411872,,Kansas City,MO,64141,G2024,,2024-09-17,1000.00,0.00,,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,
SB23,C00021972,89142936,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-09-17,3000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,,Rep.,,H,NJ,05,,,,,,,,
SB23,C00021972,89142938,,,CCM,Gabe Vasquez For Congress,,,,,,Drawer L,,Mesilla,NM,88046,G2024,,2024-09-17,1000.00,0.00,,011,C00789404,Gabe Vasquez For Congress,H2NM02191,Vasquez,Gabe,,Rep.,,H,NM,02,,,,,,,,
SB23,C00021972,89145498,,,CCM,Sanford Bishop For Congress,,,,,,P O Box 909,,Columbus,GA,31902,G2024,,2024-09-18,1000.00,0.00,,011,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,,Rep.,Jr.,H,GA,02,,,,,,,,
SB23,C00021972,89145499,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 3433,,Palm Desert,CA,92261,G2024,,2024-09-18,1000.00,0.00,,011,C00502575,Dr. Raul Ruiz For Congress,H2CA36439,Ruiz,Raul,,Rep.,MD,H,CA,36,,,,,,,,
SB23,C00021972,89145501,,,CCM,Friends Of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,39041,G2024,,2024-09-18,1000.00,0.00,,011,C00279851,Friends Of Bennie Thompson,H4MS02068,Thompson,Bennie,,Rep.,,H,MS,02,,,,,,,,
SB23,C00021972,89158425,,,CCM,Cliff Bentz For Congress,,,,,,660 Morgan Ave,,Ontario,OR,97914,G2024,,2024-09-24,1000.00,0.00,,011,C00725465,Cliff Bentz For Congress,H0OR02127,Bentz,Cliff,,Rep.,,H,OR,02,,,,,,,,
SB23,C00021972,89158427,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-09-24,1000.00,0.00,,011,C00859892,Vince Fong For Congress,H4CA20181,Fong,Vince,,Rep.,,H,CA,20,,,,,,,,
SB23,C00021972,89158430,,,CCM,"Lawler For Congress, Inc.",,,,,,PO Box 87,,South Salem,NY,10590,G2024,,2024-09-24,1000.00,0.00,,011,C00815415,"Lawler For Congress, Inc.",H2NY17162,Lawler,Mike,,Rep.,,H,NY,17,,,,,,,,
SB23,C00021972,89158431,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 5048,,Elm Grove,WI,53122,G2024,,2024-09-24,1000.00,0.00,,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,
SB23,C00021972,89158433,,,CCM,Jeff Hurd For Congress,,,,,,2695 Patterson Road,Suite 2-287,Grand Junction,CO,81506,G2024,,2024-09-24,1000.00,0.00,,011,C00848333,Jeff Hurd For Congress,H4CO03357,Hurd,Jeffrey,,Mr.,,H,CO,03,,,,,,,,
SB23,C00021972,89158434,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,G2024,,2024-09-24,1000.00,0.00,,011,C00668228,Nevadans For Steven Horsford,H2NV04011,Horsford,Steven,,Rep.,,H,NV,04,,,,,,,,
SB23,C00021972,89158435,,,PAC,Dakota PAC,,,,,,PO Box 3206,,Bismarck,ND,58502,,,2024-09-24,1000.00,0.00,2024,011,,,,,,,,,,,,,,,,,,,2024
SB23,C00021972,89158436,,,CCM,Deb Fischer For Us Senate Inc,,,,,,5555 South Street,,Lincoln,NE,68506,G2024,,2024-09-24,1000.00,0.00,,011,C00498907,Deb Fischer For Us Senate Inc,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,
SB23,C00021972,89158488,,,PAC,Free State PAC,,,,,,220 W Windsor Ave,,Alexandria,VA,22301,,,2024-09-24,2500.00,0.00,2024,011,,,,,,,,,,,,,,,,,,,2024
SB23,C00021972,89158489,,,CCM,John Curtis For Utah,,,,,,PO Box 296,,Provo,UT,84603,G2024,,2024-09-24,1000.00,0.00,,011,C00647339,John Curtis For Utah,S4UT00282,Curtis,John,,Rep.,,S,UT,,,,,,,,,
SB23,C00021972,89158491,,,CCM,Brian Jack For Congress,,,,,,225 Market Place Connector,Num 1055,Peachtree City,GA,30269,G2024,,2024-09-24,1000.00,0.00,,011,C00872473,Brian Jack For Congress,H4GA03126,Jack,Brian,,Mr.,,H,GA,03,,,,,,,,
SB23,C00021972,89158492,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-09-24,1000.00,0.00,,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,
SB23,C00021972,89170002,,,CCM,Adriano Espaillat For Congress,,,,,,P.O. Box H,,New York,NY,10034,G2024,,2024-09-30,1000.00,0.00,,011,C00701953,Adriano Espaillat For Congress,H2NY13096,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,
SB23,C00021972,89170003,,,CCM,Valadao For Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,G2024,,2024-09-30,1000.00,0.00,,011,C00499392,Valadao For Congress,H2CA20094,Valadao,David,,Rep.,,H,CA,21,,,,,,,,
SB23,C00021972,89170005,,,PAC,Rev Up PAC,,,,,,611 Pennsylvania Ave SE,,Washington,DC,20003,,,2024-09-30,2500.00,0.00,2024,011,,,,,,,,,,,,,,,,,,,2024
SB23,C00021972,89170006,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,G2024,,2024-09-30,500.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,
SB23,C00021972,89170008,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,G2024,,2024-09-30,1000.00,0.00,,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nick,,Rep.,,H,NY,23,,,,,,,,
SB23,C00021972,89170009,,,CCM,Lou Correa For Congress,,,,,,3230 Arena Blvd,Ste 245-416,Sacramento,CA,95834,G2024,,2024-09-30,1500.00,0.00,,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,J. Luis,,Rep.,,H,CA,46,,,,,,,,
SB23,C00021972,89254504,,,CCM,Swalwell For Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,G2024,,2024-09-24,1000.00,0.00,,011,C00502294,Swalwell For Congress,H2CA15094,Swalwell,Eric,,Rep.,,H,CA,15,,,,,,,,
