form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012328,B5FD5F23DF3284F70B91,,,CCM,Josh Hawley for Senate,,,,,,"1020 N. Fairfax Street, Suite 201",,Alexandria,VA,223142068,G2024,,2024-09-03,-2000.00,,VOID - Contribution,,C00652727,Josh Hawley for Senate,,,,,,,,,,,,,,,,,,
SB23,C00012328,B110FE52C794043B3894,,,PAC,Big Sky Opportunity,,,,,,410 1st Street SE,,Washington,DC,200031819,G2024,,2024-09-24,1500.00,,Contribution to PAC,,C00542027,Big Sky Opportunity,,,,,,,,,,,,,,,,,,
SB23,C00012328,BAD56F8DCC5DC49FC977,,,PAC,Rural America Counts PAC,,,,,,"700 Pennsylvania Ave., SE, Suite 2",,Washington,DC,200032493,G2024,,2024-09-04,1000.00,,Contribution,,C00570770,Rural America Counts PAC,,,,,,,,,,,,,,,,,,
SB23,C00012328,BC34A5CFF3B1D4A27924,,,CCM,COLLINS FOR CONGRESS,,,,,,"2308 Mount Vernon Ave, #337",,Alexandria,VA,223011328,G2024,,2024-09-04,1000.00,,Contribution,,C00502039,COLLINS FOR CONGRESS,H4GA10071,Collins,Mike,,Rep.,,H,GA,10,,,,,,,,,
SB23,C00012328,B9AF5CD8D4979447C8B7,,,CCM,Mikie Sherrill for Congress,,,,,,6129 Long Meadow Road,,Mc Lean,VA,221012312,G2024,,2024-09-16,1000.00,,Contribution,,C00640003,Mikie Sherrill for Congress,H8NJ11142,Sherrill,Mikie,,Rep.,,H,NJ,11,,,,,,,,,
SB23,C00012328,BF0FCC1B3FE2E480AA44,,,CCM,Susan Wild for Congress,,,,,,"1636 N. Cedar Crest Blvd., #183",,Allentown,PA,181042318,G2024,,2024-09-16,1000.00,,Contribution,,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,,
SB23,C00012328,B6029226582B64B7CAF9,,,CCM,MARK POCAN FOR CONGRESS,,,,,,"499 S Capitol St., SW, Suite 420",,Washington,DC,200034027,G2024,,2024-09-04,1000.00,,Contribution,,C00502179,MARK POCAN FOR CONGRESS,H2WI02124,Pocan,Mark,,Rep.,,H,WI,02,,,,,,,,,
SB23,C00012328,B1368B30384C64261B33,,,CCM,Wicker for Senate,,,,,,"1020 N. Fairfax Street, Suite 201",,Alexandria,VA,223142068,G2024,,2024-09-04,2000.00,,Contribution,,C00443218,Wicker for Senate,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,,
SB23,C00012328,B74086C2E43EF4657A76,,,CCM,Brian Jack for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-09-24,1000.00,,Contribution,,C00872473,Brian Jack for Congress,H4GA03126,Jack,Brian,,,,H,GA,03,,,,,,,,,
SB23,C00012328,BA5CFA683ACFB4B20922,,,CCM,Adriano Espaillat for Congress,,,,,,PO Box H,,New York,NY,100340248,G2024,,2024-09-04,1000.00,,Contribution,,C00635722,Adriano Espaillat for Congress,H2NY13096,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,,
