form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00789081,22-36-00064-00064,,,PTY,Democratic Party of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,87125,,,2024-10-24,2327.45,,Transfer,,C00161810,Democratic Party of New Mexico - Federal,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00065-00065,,,COM,Vermont Democratic Party,,,,,,PO Box 1220,,Montpelier,VT,05601,,,2024-10-24,5533.56,,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00066-00066,,,COM,Washington State Democratic Central Committee,,,,,,PO Box 4027,,Seattle,WA,98194,,,2024-10-24,6187.22,,Transfer,,C00114439,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-23-00054-00054,,,COM,Kansas Democratic Party,,,,,,PO Box 1914,,Topeka,KS,66601,,,2024-10-24,7500.00,,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-23-00055-00055,,,COM,Alaska Democratic Party,,,,,,PO Box 249207,,Anchorage,AK,99524,,,2024-10-24,7500.00,,Transfer,,C00191247,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-23-00056-00056,,,COM,Democatic Party of South Carolina,,,,,,PO Box 5965,,Columbia,SC,29250,,,2024-10-24,10000.00,,Transfer,,C00007658,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-23-00057-00057,,,PTY,Democratic Party of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,87125,,,2024-10-24,10000.00,,Transfer,,C00161810,Democratic Party of New Mexico - Federal,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00055-00055,,,COM,Alaska Democratic Party,,,,,,PO Box 249207,,Anchorage,AK,99524,,,2024-10-25,10000.00,,Transfer,,C00191247,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00056-00056,,,PTY,Democratic Party of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,87125,,,2024-10-25,10000.00,,Transfer,,C00161810,Democratic Party of New Mexico - Federal,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00057-00057,,,COM,Democatic Party of South Carolina,,,,,,PO Box 5965,,Columbia,SC,29250,,,2024-10-25,10000.00,,Transfer,,C00007658,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00058-00058,,,COM,Democratic State Central Committee of LA,,,,,,PO Box 4385,,Baton Rouge,LA,70821,,,2024-10-25,10000.00,,Transfer,,C00071365,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00059-00059,,,COM,State Democratic Executive Committee of Alabama,,,,,,PO Box 950,,Montgomery,AL,36101,,,2024-10-25,10000.00,,Transfer,,C00005173,,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00063-00063,,,PTY,Democratic Party of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,87125,,,2024-11-01,2500.00,,Transfer,,C00161810,Democratic Party of New Mexico - Federal,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00084-00084,,,PTY,Democratic Party of New Mexico - Federal,,,,,,PO Box 27615,,Albuquerque,NM,87125,,,2024-11-01,10000.00,,Transfer,,C00161810,Democratic Party of New Mexico - Federal,,,,,,,,,,,,,,,,,
SB22,C00789081,22-36-00085-00085,,,COM,Democatic Party of South Carolina,,,,,,PO Box 5965,,Columbia,SC,29250,,,2024-11-01,5000.00,,Transfer,,C00007658,,,,,,,,,,,,,,,,,,
