form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00487470,SB29.7039,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 300,Missoula,MT,59802,,,2024-04-20,15743.52,,non federal disbursement - Phone/Text Messaging,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7040,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 300,Missoula,MT,59802,,,2024-04-20,13708.80,,non federal disbursement - Phone/Text Messaging,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7041,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 300,Missoula,MT,59802,,,2024-04-20,12913.92,,non federal disbursement - Phone/Text Messaging,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7042,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 300,Missoula,MT,59802,,,2024-04-20,14065.92,,non federal disbursement - Phone/Text Messaging,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7052,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-03,204.76,,non federal disbursement - Mail Production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7055,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-03,141.78,,non federal disbursement - Radio ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7056,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-03,141.78,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7057,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-04,1218.06,,non federal disbursement - Digital ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7053,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-06,102.38,,non federal disbursement - Phone/Text Messaging (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7054,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-06,204.76,,non federal disbursement - Field program (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7058,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-10,116.35,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7125,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-12,231.60,,non federal disbursement - tv production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7044,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,135.71,,non federal disbursement - Radio ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7045,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,192.63,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7047,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,192.63,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7049,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,167.21,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7051,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,167.21,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7060,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,192.63,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7061,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-17,110.29,,non federal disbursement - Digital ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7043,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-20,110.29,,non federal disbursement - Phone/Text Messaging (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7046,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-20,110.29,,non federal disbursement - Phone/Text Messaging (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7048,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-20,110.29,,non federal disbursement - Phone/Text Messaging (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7050,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-20,110.29,,non federal disbursement - Phone/Text Messaging (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7059,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-04-24,141.78,,non federal disbursement - TV ad production (from advance line 21),,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7063,,,ORG,Fox Television Stations LLC,,,,,,1211 Avenue of the Americas,Ste. 302,New York,NY,100368799,,,2024-04-04,1017.84,,non federal disbursement - digital ad placement,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7064,,,ORG,Google Ads,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,,,2024-04-04,15400.00,,non federal disbursement - digital ad placement,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7070,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,,,2024-04-03,52311.00,,non federal disbursement - Radio ad placement,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7071,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,,,2024-04-03,779981.28,,non federal disbursement - TV ad placement,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7072,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,,,2024-04-10,48104.49,,non federal disbursement - TV ad placement,,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7124,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,,,2024-04-12,176781.66,,"non federal disbursement - TV ad placement, production",,,,,,,,,,,,,,,,,,,,
SB29,C00487470,SB29.7065,,,ORG,Medium Buying LLC,,,,,,1100 Dennison Ave.,Unit B,Columbus,OH,43201,,,2024-04-17,153487.50,,non federal disbursement - TV ad placement,,,,,,,,,,,,,,,,,,,,
