form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.84768,,,COM,Elect Norma Hernandez,,,,,,P.o. Box 8055,,Melrose Park,IL,60161,G2024,,2024-06-06,250.00,,"House, IL, 77 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84818,,,COM,Ellman For ILD21,,,,,,P.O. Box 4527,,Naperville,IL,60567,G2024,,2024-06-13,250.00,,"Senate, IL, 21 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84789,,,COM,Eric Giddens for Iowa,,,,,,1416 Madison St.,,Cedar Falls,IA,50613,G2024,,2024-06-10,500.00,,"Senate, IA, 38 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84776,,,COM,Faraci for Senate,,,,,,1004 Barclay Court,,Champaign,IL,61821,G2024,,2024-06-06,250.00,,"Senate, IL, 52 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84750,,,COM,Felix 4 Freedom,,,,,,4806 Holloway Ave.,,Bellevue,NE,68133,G2024,,2024-06-06,2000.00,,"State Legislature, NE, 3 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84765,,,COM,Friends for Eva-Dina Delgado,,,,,,2441 N. St. Louis Avenue,,Chicago,IL,60647,G2024,,2024-06-06,250.00,,"House, IL, 3 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84759,,,COM,Friends for Moylan,,,,,,P.o. Box 204,,Des Plaines,IL,60016,G2024,,2024-06-06,500.00,,"House, IL, 55 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84764,,,COM,Friends of Angie Guerrero-Cuellar,,,,,,6500 S. Pulaski Road,2b,Chicago,IL,60629,G2024,,2024-06-06,250.00,,"House, IL, 22 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84762,,,COM,Friends of Barbara Hernandez,,,,,,P.O. Box 7263,,Aurora,IL,60507,G2024,,2024-06-06,250.00,,"House, IL, 50 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84833,,,COM,Friends of Bryan Lindstrom,,,,,,16231 E 7th Dr,,Aurora,CO,80011,P2024,,2024-06-13,1000.00,,"House, CO, 36 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84773,,,COM,Friends of Chris Belt,,,,,,P.O. Box 784,,Belleville,IL,62222,G2024,,2024-06-06,500.00,,"Senate, IL, 57 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84767,,,COM,"Friends of Edgar Gonzalez, Jr.",,,,,,4140 S. Archer Ave.,Ste. 1500,Chicago,IL,60632,G2024,,2024-06-06,250.00,,"House, IL, 23 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84806,,,COM,Friends of Frerichs,,,,,,101 W. Grand Avenue,Suite 200,Chicago,IL,60654,P2026,,2024-06-13,500.00,,"Treasurer, IL",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84763,,,COM,"Friends of Jaime Andrade, Jr.",,,,,,P.O. Box 18380,,Chicago,IL,60618,G2024,,2024-06-06,250.00,,"House, IL, 40 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84777,,,COM,Friends of Jarrett Clem,,,,,,P.O. Box 7503,,Champaign,IL,61826,G2024,,2024-06-06,100.00,,"House, IL, 104 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84760,,,COM,Friends of Jehan Gordon,,,,,,P.O. Box 6591,,Peoria,IL,61601,G2024,,2024-06-06,500.00,,"House, IL, 92 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84847,,,COM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct. Sw,,Wyoming,MI,49519,P2024,,2024-06-24,250.00,,"House, MI, 83 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84792,,,COM,Friends of Kelly Fowler,,,,,,P.O. Box 6769,,Virginia Beach,VA,23456,G2024,,2024-06-10,500.00,,"House, VA, 96",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84747,,,COM,Friends of Lamont Bagby,,,,,,PO Box 15512,,Richmond,VA,23227,G2024,,2024-06-06,500.00,,"Senate, VA, 74 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84770,,,COM,Friends of LaPointe,,,,,,24 W 500 Maple Avenue,,Naperville,IL,60540,G2024,,2024-06-06,250.00,,"House, IL, 19 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84816,,,COM,Friends of Laura Fine,,,,,,1700 Constitution Drive,,Glenview,IL,60026,G2024,,2024-06-13,250.00,,"Senate, IL, 9 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84831,,,COM,Friends of Mike Weissman,,,,,,1165 Ouray St,,Aurora,CO,80011,P2024,,2024-06-13,1000.00,,"Senate, CO, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84758,,,COM,Friends of Napoleon Harris,,,,,,P.O. Box 429,,Flossmoor,IL,60422,G2024,,2024-06-06,500.00,,"Senate, IL, 15 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84809,,,COM,Friends of Natalie Manley,,,,,,1927 Timbers Edge Circle,,Joliet,IL,60431,G2024,,2024-06-13,500.00,,"House, IL, 98 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84774,,,COM,Friends of Ram,,,,,,P.O. Box 598085,,Chicago,IL,60659,G2024,,2024-06-06,2500.00,,"Senate, IL, 8 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84808,,,COM,Friends of Robert ''Bob'' Rita,,,,,,2355 York Street,Suite 2,Blue Island,IL,60406,G2024,,2024-06-13,500.00,,"House, IL, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84814,,,COM,Friends of Robyn Gabel,,,,,,P.O. Box 6453,,Evanston,IL,60204,G2024,,2024-06-13,250.00,,"House, IL, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84751,,,COM,Friends of Seth Derner,,,,,,600 Blue Sage Blvd,,Lincoln,NE,68521,G2024,,2024-06-06,2000.00,,"State Legislature, NE, 21 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84807,,,COM,Friends of Stephanie Kifowit,,,,,,P.O. Box 1414,,Aurora,IL,60507,G2024,,2024-06-13,250.00,,"House, IL, 84 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84785,,,COM,George Dungan for Nebraska,,,,,,5643 Walker Ave.,,Lincoln,NE,68507,P2026,,2024-06-10,1000.00,,"State Legislature, NE, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84848,,,COM,George Dungan for Nebraska,,,,,,5643 Walker Ave.,,Lincoln,NE,68507,G2024,,2024-06-27,1000.00,,"State Legislature, NE, 26 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84788,,,PTY,Iowa Democratic Party #9098,,,,,,5661 Fleur Drive,,Des Moines,IA,50321,G2024,,2024-06-10,1250.00,,Iowa Democratic Party,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84786,,,COM,Iowans for Cooling,,,,,,5512 Mayfair Street Sw,,Cedar Rapids,IA,52404,G2024,,2024-06-10,500.00,,"House, IA, 77 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84819,,,PTY,ISDF,,,,,,6939 W. North Ave.,,Oak Park,IL,60302,G2024,,2024-06-13,2500.00,,Illinois Senate Democrats,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84840,,,PAC,Javier Economic Justice Fund,,,,,,1936 S Vrain St,,Denver,CO,802195033,P2024,,2024-06-20,1500.00,,"House, CO, 01 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84779,,,COM,Jesse Arreguin for Senate 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,G2024,,2024-06-06,1000.00,,"State Senate, CA, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84783,,,COM,John Laird for Senate 2024,,,,,,343 Soquel Avenue #426,,Santa Cruz,CA,95062,G2024,,2024-06-06,2500.00,,"State Senate, CA, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84801,,,COM,Kehoe for Assembly,,,,,,79 S Oakwood Rd,,Oshkosh,WI,54904,G2024,,2024-06-13,500.00,,"House, WI, 55 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84836,,,COM,Lydia Hernandez for State Representative LD 24,,,,,,6214 W Osborn Rd,,Phoenix,AZ,85033,P2024,,2024-06-20,3000.00,,"House, AZ, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84820,,,COM,Maria for 52,,,,,,125 Carriage Rd.,,North Barrington,IL,60010,G2024,,2024-06-13,250.00,,"House, IL, 52 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84772,,,COM,Maurice West for Illinois,,,,,,P.O. Box 4303,,Rockford,IL,61110,G2024,,2024-06-06,250.00,,"House, IL, 67 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84752,,,COM,McKeon for Legislature,,,,,,P.O. Box 164,,Amherst,NE,68812,G2024,,2024-06-06,2000.00,,"State Legislature, NE, 41 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84756,,,COM,McNally For Indiana,,,,,,P.O. Box 456,,Carmel,IN,46082,G2024,,2024-06-06,350.00,,"House, IN, 39 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84805,,,COM,Ortega for Arizona,,,,,,319 W. Simpson St.,,Tucson,AZ,85701,P2024,,2024-06-13,2500.00,,"House, AZ, 21 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84821,,,COM,Raoul for Illinois,,,,,,1507 E. 53rd Street,Suite 909,Chicago,IL,60615,P2026,,2024-06-13,250.00,,"Attorney General, IL",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84827,,,COM,Rebekah Stewart for Colorado,,,,,,7373 W. Florida Ave,8a,Lakewood,CO,80232,P2024,,2024-06-13,1000.00,,"House, CO, 30 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84849,,,COM,Reyes for Senate 2024,,,,,,"1017 L Street, #292",,Sacramento,CA,95814,G2024,,2024-06-27,1500.00,,"State Senate, CA, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84851,,,COM,Robert Garcia for Assembly 2024,,,,,,"1017 L Street, #292",,Sacramento,CA,95814,G2024,,2024-06-27,1500.00,,"State Assembly, CA, 50 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84846,,,COM,Roger Dickinson for City Council 2024,,,,,,"1700 Tribute Road, Suite 201",,Scaramento,CA,95815,G2024,,2024-06-21,750.00,,"City Council, CA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84834,,,PAC,Stephanie's Changemaker Fund,,,,,,P.O. Box 12175,,Lansing,MI,48901,P2026,,2024-06-20,500.00,,"Senate, MI, 03 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84823,,,COM,Tim for CO,,,,,,3338 West Clyde Place,,Denver,CO,80211,P2024,,2024-06-13,1500.00,,"House, CO, 4 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.84782,,,COM,Wells for Indiana,,,,,,P.O. Box 44161,,Indianapolis,IN,46204,P2024,,2024-06-06,1000.00,,"Attorney General, IN",,,,,,,,,,,,,,,,,,,,
