form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768838,B44B6526E385443EB986,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH RD,STE D-300,ALPHARETTA,GA,300051612,,,2024-11-25,108.39,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B0C73E7AD01A04A55BCA,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH RD,STE D-300,ALPHARETTA,GA,300051612,,,2024-11-25,1397.96,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BA48B9E406F894B8CB1C,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,701125204,,,2024-10-28,320.30,,JFC CC TRANSACTION FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BC253D93D0C8F49CABA6,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,205 PENNSYLVANIA AVE SE,,WASHINGTON,DC,200031164,,,2024-10-17,750.00,,JFC SOFTWARE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BFCB49D6EAB6F433788B,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-10-28,300.31,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B23C794F7A1F84743A1F,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-11-05,13.26,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B3C74D673CE07490485D,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-11-18,23.90,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BF7BB5C5AA98542DEA84,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-11-25,1825.60,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B4B7F69CAA1434CF4BFB,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-11-25,802.36,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B2EF46719101E4130B6F,,,ORG,CAMPAIGN DATA GROUP,,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,351501604,,,2024-11-25,394.63,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
