form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,50390391,,,COM,Citizens for Castro,,,,,,PO Box 1506,,Elgin,IL,60121,,,2024-06-10,2000.00,0.00,"Cristina Castro, STATE SENATE 22nd IL",011,,,,Castro,Cristina,,IL Sen.,,,,,,,,,,,,"Cristina Castro, STATE SENATE 22nd IL"
SB29,C00082792,50390392,,,COM,Friends for State Rep Anthony DeLuca,,,,,,852 Mackler Drive,,Chicago Heights,IL,60411,,,2024-06-10,1500.00,0.00,"Anthony DeLuca, STATE HOUSE 80th IL",011,,,,DeLuca,Anthony,,IL Rep.,,,,,,,,,,,,"Anthony DeLuca, STATE HOUSE 80th IL"
SB29,C00082792,50390393,,,COM,Friends of Robyn Gabel,,,,,,PO Box 6453,,Evanston,IL,60204,,,2024-06-10,500.00,0.00,"Robyn Gabel, STATE HOUSE 18th IL",011,,,,Gabel,Robyn,,IL Rep.,,,,,,,,,,,,"Robyn Gabel, STATE HOUSE 18th IL"
SB29,C00082792,50390394,,,COM,Citizens for Hammond,,,,,,PO Box 694,,Macomb,IL,61455,,,2024-06-10,1000.00,0.00,"Norine Hammond, STATE HOUSE 94th IL",011,,,,Hammond,Norine,,IL Rep.,,,,,,,,,,,,"Norine Hammond, STATE HOUSE 94th IL"
SB29,C00082792,50390395,,,PTY,ISDF (Sen. Dem. Fund),,,,,,6939 W. North Ave.,,Oak Park,IL,60302,,,2024-06-10,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50390396,,,COM,Friends of Natalie Manley,,,,,,1927 Timbers Edge Circle,,Joliet,IL,60431,,,2024-06-10,2000.00,0.00,"Natalie Manley, STATE HOUSE 98th IL",011,,,,Manley,Natalie,,IL Rep.,,,,,,,,,,,,"Natalie Manley, STATE HOUSE 98th IL"
SB29,C00082792,50390397,,,COM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-06-10,1500.00,0.00,"Jason Stephens, STATE HOUSE 93rd OH",011,,,,Stephens,Jason,,OH Rep.,,,,,,,,,,,,"Jason Stephens, STATE HOUSE 93rd OH"
SB29,C00082792,50390398,,,COM,Romanchuk for Ohio,,,,,,4679 Winsterset Dr.,,Columbus,OH,43220,,,2024-06-10,250.00,0.00,"Mark Romanchuk, STATE SENATE 22nd OH",011,,,,Romanchuk,Mark,,OH Sen.,,,,,,,,,,,,"Mark Romanchuk, STATE SENATE 22nd OH"
SB29,C00082792,50390399,,,COM,Friends of Swearingen,,,,,,4679 Winterset Dr.,,Columbus,OH,43220,,,2024-06-10,1000.00,0.00,"D.J. Swearingen, STATE HOUSE 89th OH",011,,,,Swearingen,D.J.,,OH Rep.,,,,,,,,,,,,"D.J. Swearingen, STATE HOUSE 89th OH"
SB29,C00082792,50390400,,,COM,LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-06-10,1000.00,0.00,"Jeff LaRe, STATE HOUSE 73rd OH",011,,,,LaRe,Jeff,,OH Rep.,,,,,,,,,,,,"Jeff LaRe, STATE HOUSE 73rd OH"
SB29,C00082792,50390401,,,COM,Dr. Terry Johnson for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2024-06-10,500.00,0.00,"Terry Johnson, STATE SENATE 14th OH",011,,,,Johnson,Terry,,OH Sen.,Dr.,,,,,,,,,,,"Terry Johnson, STATE SENATE 14th OH"
SB29,C00082792,50390403,,,COM,Friends of George Lang,,,,,,7727 Foxboro Dr,,West Chester,OH,45069,,,2024-06-10,500.00,0.00,"George Lang, STATE SENATE 4th OH",011,,,,Lang,George,,OH Sen.,,,,,,,,,,,,"George Lang, STATE SENATE 4th OH"
SB29,C00082792,50390404,,,COM,Abrams for Ohio,,,,,,92 Fawn Drive,,Harrison,OH,45030,,,2024-06-10,500.00,0.00,"Cindy Abrams, STATE HOUSE 29th OH",011,,,,Abrams,Cindy,,OH Rep.,,,,,,,,,,,,"Cindy Abrams, STATE HOUSE 29th OH"
SB29,C00082792,50390405,,,COM,Citizens for Blessing,,,,,,3378 Dolomar Drive,,Cincinnati,OH,45239,,,2024-06-10,1000.00,0.00,"Louis Blessing, STATE SENATE 8th OH",011,,,,Blessing,Louis,,Sen,,,,,,,,,,,,"Louis Blessing, STATE SENATE 8th OH"
SB29,C00082792,50390406,,,COM,Steve Huffman for Ohio,,,,,,331 South Market Street,,Troy,OH,45373,,,2024-06-10,500.00,0.00,"Stephen Huffman, STATE SENATE 5th OH",011,,,,Huffman,Stephen,,OH Sen.,,,,,,,,,,,,"Stephen Huffman, STATE SENATE 5th OH"
SB29,C00082792,50390407,,,COM,Citizens for Gavarone,,,,,,1537 Cedar Lane,,Bowling Green,OH,43402,,,2024-06-10,500.00,0.00,"Theresa Gavarone, STATE SENATE 2nd OH",011,,,,Gavarone,Theresa,,OH Sen.,,,,,,,,,,,,"Theresa Gavarone, STATE SENATE 2nd OH"
SB29,C00082792,50390408,,,COM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,,,2024-06-10,3000.00,0.00,"Robert McColley, STATE SENATE 1st OH",011,,,,McColley,Robert,,OH Sen.,,,,,,,,,,,,"Robert McColley, STATE SENATE 1st OH"
SB29,C00082792,50390409,,,COM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-06-10,1500.00,0.00,"Matthew Huffman, STATE HOUSE 78th OH",011,,,,Huffman,Matthew,,,,,,,,,,,,,,"Matthew Huffman, STATE HOUSE 78th OH"
SB29,C00082792,50410270,,,COM,Patrick Ahrens for Assembly 2024,,,,,,1414 K Street,Suite 250,Sacramento,CA,95814,,,2024-06-18,1500.00,0.00,"'All Purpose' - Patrick Ahrens, STATE HOUSE 26th CA",011,,,,Ahrens,Patrick,,,,,,,,,,,,,,"'All Purpose' - Patrick Ahrens, STATE HOUSE 26th CA"
SB29,C00082792,50410273,,,COM,Catherine Blakespear for Senate 2026,,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95814,,,2024-06-18,1000.00,0.00,"'All Purpose' - Catherine Blakespear, STATE SENATE 38th CA",011,,,,Blakespear,Catherine,,CA Sen.,,,,,,,,,,,,"'All Purpose' - Catherine Blakespear, STATE SENATE 38th CA"
SB29,C00082792,50410274,,,COM,Heath Flora for Assembly 2024,,,,,,9460 Tegner Road,,Hilmar,CA,95324,,,2024-06-18,3000.00,0.00,"'All Purpose' - Heath Flora, STATE HOUSE 9th CA",011,,,,Flora,Heath,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Heath Flora, STATE HOUSE 9th CA"
SB29,C00082792,50410275,,,COM,Gregg Hart for Assembly 2024,,,,,,1017 L Street,#292,Sacramento,CA,95814,,,2024-06-18,3000.00,0.00,"'All Purpose' Gregg Hart, STATE HOUSE 37th CA",011,,,,Hart,Gregg,,CA Hon.,,,,,,,,,,,,"'All Purpose' Gregg Hart, STATE HOUSE 37th CA"
SB29,C00082792,50410276,,,COM,Efren Martinez for Assembly 2024,,,,,,1017 L Street,#360,Sacramento,CA,95814,,,2024-06-18,1500.00,0.00,"'All Purpose' - Efren Martinez, STATE HOUSE 57th CA",011,,,,Martinez,Efren,,,,,,,,,,,,,,"'All Purpose' - Efren Martinez, STATE HOUSE 57th CA"
SB29,C00082792,50410277,,,COM,Greg Wallis for Assembly 2024,,,,,,921 11th Street,Suite 701,Sacramento,CA,95814,,,2024-06-18,2000.00,0.00,"'All Purpose' - Greg Wallis, STATE HOUSE 47th CA",011,,,,Wallis,Greg,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Greg Wallis, STATE HOUSE 47th CA"
SB29,C00082792,50410279,,,ORG,Republican State Leadership Committee - RSLC,,,,,,1201 F Street NW,Suite 675,Washington,DC,20004,,,2024-06-18,7500.00,0.00,Contribution,012,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50410280,,,COM,Ron Alting For State Senate Committee,,,,,,P.O. Box 186,,Lafayette,IN,47902,,,2024-06-18,600.00,0.00,"Ron Alting, STATE SENATE 22nd IN",011,,,,Alting,Ron,,,,,,,,,,,,,,"Ron Alting, STATE SENATE 22nd IN"
SB29,C00082792,50410753,,,COM,Committee to Elect Brenda Carter,,,,,,86 W. Yale Avenue,,Pontiac,MI,48340,,,2024-06-18,1000.00,0.00,"Brenda Carter, STATE HOUSE 53rd MI",011,,,,Carter,Brenda,,MI Rep.,,,,,,,,,,,,"Brenda Carter, STATE HOUSE 53rd MI"
SB29,C00082792,50410754,,,COM,Committee to Elect Tyrone Carter,,,,,,25701 W Outer Dr,,Detroit,MI,48217,,,2024-06-18,1000.00,0.00,"Tyrone Carter, STATE HOUSE 1st MI",011,,,,Carter,Tyrone,,MI Rep.,,,,,,,,,,,,"Tyrone Carter, STATE HOUSE 1st MI"
SB29,C00082792,50410755,,,COM,Friends of Mark Huizenga,,,,,,3841 Butterworth St SW,,Walker,MI,49534,,,2024-06-18,1000.00,0.00,"Mark Huizenga, STATE SENATE 30th MI",011,,,,Huizenga,Mark,,MI Sen.,,,,,,,,,,,,"Mark Huizenga, STATE SENATE 30th MI"
SB29,C00082792,50410756,,,COM,JMR ALL STAR PAC,,,,,,2707 Frederick Ave,,Kalamazoo,MI,49008,,,2024-06-18,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50410758,,,COM,Committee to Elect Cynthia R Neeley,,,,,,2305 Begole St,,Flint,MI,48504,,,2024-06-18,500.00,0.00,"Cynthia Neeley, STATE HOUSE 70th MI",011,,,,Neeley,Cynthia,,MI Rep.,,,,,,,,,,,,"Cynthia Neeley, STATE HOUSE 70th MI"
SB29,C00082792,50410759,,,COM,Sylvia Santana for Senate,,,,,,5700 Brace Street,,Detroit,MI,48228,,,2024-06-18,500.00,0.00,"Sylvia Santana, STATE SENATE 2nd MI",011,,,,Santana,Sylvia,,MI Sen.,,,,,,,,,,,,"Sylvia Santana, STATE SENATE 2nd MI"
SB29,C00082792,50410760,,,COM,Brenner for Ohio,,,,,,102 W Lincoln Ave,,Delaware,OH,43015,,,2024-06-18,250.00,0.00,"Andrew Brenner, STATE SENATE 19th OH",011,,,,Brenner,Andrew,,OH Sen.,,,,,,,,,,,,"Andrew Brenner, STATE SENATE 19th OH"
SB29,C00082792,50410761,,,COM,Chavez for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-06-18,500.00,0.00,"Brian Chavez, STATE SENATE 30th OH",011,,,,Chavez,Brian,,OH Sen.,,,,,,,,,,,,"Brian Chavez, STATE SENATE 30th OH"
SB29,C00082792,50410762,,,COM,Friends of Jerry Cirino,,,,,,8075 North Orchard Rd,,Concord,OH,44077,,,2024-06-18,500.00,0.00,"Jerry Cirino, STATE SENATE 18th OH",011,,,,Cirino,Jerry,,OH Sen.,,,,,,,,,,,,"Jerry Cirino, STATE SENATE 18th OH"
SB29,C00082792,50410763,,,COM,Friends of Matt Dolan,,,,,,2226 Edgeview Dr.,,Hudson,OH,44236,,,2024-06-18,1000.00,0.00,"Matt Dolan, STATE SENATE 18th OH",011,,,,Dolan,Matt,,OH Sen.,,,,,,,,,,,,"Matt Dolan, STATE SENATE 18th OH"
SB29,C00082792,50410764,,,COM,Citizens for Stephanie Kunze,,,,,,9856 Archer Ln,,Dublin,OH,43017,,,2024-06-18,250.00,0.00,"Stephanie Kunze, STATE HOUSE 11th OH",011,,,,Kunze,Stephanie,,,,,,,,,,,,,,"Stephanie Kunze, STATE HOUSE 11th OH"
SB29,C00082792,50410766,,,COM,Nathan Manning for Ohio,,,,,,7064 Avon Belden Road,,North Ridgeville,OH,44039,,,2024-06-18,500.00,0.00,"Nathan Manning, STATE SENATE 13th OH",011,,,,Manning,Nathan,,OH Rep.,,,,,,,,,,,,"Nathan Manning, STATE SENATE 13th OH"
SB29,C00082792,50410767,,,COM,Friends of Michele Reynolds,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-06-18,250.00,0.00,"Michele Reynolds, STATE SENATE 3rd OH",011,,,,Reynolds,Michele,,OH Sen.,,,,,,,,,,,,"Michele Reynolds, STATE SENATE 3rd OH"
SB29,C00082792,50410768,,,COM,Steve Wilson for Ohio,,,,,,102 E Orchard Ave,,Lebanon,OH,45036,,,2024-06-18,250.00,0.00,"Steve Wilson, STATE SENATE 7th OH",011,,,,Wilson,Steve,,OH Sen.,,,,,,,,,,,,"Steve Wilson, STATE SENATE 7th OH"
SB29,C00082792,50410769,,,COM,Citizens for Jordan A. Harris,,,,,,PO Box 32097,,Philadelphia,PA,19146,,,2024-06-18,1000.00,0.00,"Jordan Harris, STATE HOUSE 186th PA",011,,,,Harris,Jordan,,PA Rep.,,,,,,,,,,,,"Jordan Harris, STATE HOUSE 186th PA"
SB29,C00082792,50470120,,,COM,Vote Baldwin,,,,,,11360 Hanbury Manor Blvd.,,Noblesville,IN,46060,,,2024-06-24,500.00,0.00,"Scott Baldwin, STATE SENATE 20th IN",011,,,,Baldwin,Scott,,IN Sen.,,,,,,,,,,,,"Scott Baldwin, STATE SENATE 20th IN"
SB29,C00082792,50470121,,,COM,Friends to Elect Vaneta Becker,,,,,,4017 Cobble Field Dr.,,Evansville,IN,47711,,,2024-06-24,500.00,0.00,"Vaneta Becker, STATE SENATE 50th IN",011,,,,Becker,Vaneta,,,,,,,,,,,,,,"Vaneta Becker, STATE SENATE 50th IN"
SB29,C00082792,50470133,,,COM,Citizens for Crider,,,,,,716 N 800 E,,Greenfield,IN,46140,,,2024-06-24,1000.00,0.00,"Michael Crider, STATE SENATE 28th IN",011,,,,Crider,Michael,,IN Sen.,,,,,,,,,,,,"Michael Crider, STATE SENATE 28th IN"
SB29,C00082792,50470136,,,COM,Friends to Elect JD Ford,,,,,,PO Box 4085,,Carmel,IN,46082,,,2024-06-24,500.00,0.00,"J.D. Ford, STATE SENATE 29th IN",011,,,,Ford,J.D.,,IN Sen.,,,,,,,,,,,,"J.D. Ford, STATE SENATE 29th IN"
SB29,C00082792,50470137,,,COM,Friends of Chris Garten,,,,,,3415 County Road 160,,Charlestown,IN,47111,,,2024-06-24,1000.00,0.00,"Chris Garten, STATE SENATE 45th IN",011,,,,Garten,Chris,,IN Sen.,,,,,,,,,,,,"Chris Garten, STATE SENATE 45th IN"
SB29,C00082792,50470138,,,COM,Committee to Elect Greg Goode,,,,,,4246 Ironwood Lane,,Terre Haute,IN,47802,,,2024-06-24,500.00,0.00,"Gregory Goode, STATE SENATE 38th IN",011,,,,Goode,Gregory,,IN Sen.,,,,,,,,,,,,"Gregory Goode, STATE SENATE 38th IN"
SB29,C00082792,50470139,,,COM,Committee to Elect Mitch Gore,,,,,,2343 Whispering Drive,,Indianapolis,IN,46239,,,2024-06-24,300.00,0.00,"Mitch Gore, STATE HOUSE 89th IN",011,,,,Gore,Mitch,,IN Rep.,,,,,,,,,,,,"Mitch Gore, STATE HOUSE 89th IN"
SB29,C00082792,50470140,,,PTY,Indiana Democratic State Central Committee,,,,,,101 W Washington St.,STE 1110 E,Indianapolis,IN,46204,,,2024-06-24,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50470141,,,PTY,Indiana House Democratic Caucus,,,,,,PO Box 1671,,Indianapolis,IN,46206,,,2024-06-24,1500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50470142,,,COM,Jean Leising for State Senate,,,,,,5268 Stockpile Rd.,,Oldenburg,IN,47036,,,2024-06-24,500.00,0.00,"Jean Leising, STATE SENATE 42nd IN",011,,,,Leising,Jean,,,,,,,,,,,,,,"Jean Leising, STATE SENATE 42nd IN"
SB29,C00082792,50470153,,,COM,Vote Dr Johnson,,,,,,6510 Schlatter Rd,,Leo,IN,46765,,,2024-06-24,500.00,0.00,"Tyler Johnson, STATE SENATE 14th IN",011,,,,Johnson,Tyler,,IN Sen.,,,,,,,,,,,,"Tyler Johnson, STATE SENATE 14th IN"
SB29,C00082792,50470154,,,COM,Walker for Indiana,,,,,,6919 Royal Oakland Dr.,,Indianapolis,IN,46236,,,2024-06-24,500.00,0.00,"Kyle Walker, STATE SENATE 31st IN",011,,,,Walker,Kyle,,IN Sen.,,,,,,,,,,,,"Kyle Walker, STATE SENATE 31st IN"
SB29,C00082792,50470155,,,COM,Gaydos for PA,,,,,,PO Box 515,,Sewickley,PA,15143,,,2024-06-24,300.00,0.00,"Valerie Gaydos, STATE HOUSE 44th PA",011,,,,Gaydos,Valerie,,PA Rep.,,,,,,,,,,,,"Valerie Gaydos, STATE HOUSE 44th PA"
SB29,C00082792,50470156,,,COM,Citizens for Hughes,,,,,,PO Box 13031,,Philadelphia,PA,19101,,,2024-06-24,1000.00,0.00,"Vincent Hughes, STATE SENATE 7th PA",011,,,,Hughes,Vincent,,,,,,,,,,,,,,"Vincent Hughes, STATE SENATE 7th PA"
