form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00514125,SE.4777,,,ORG,"Chris Mottola Consulting , Inc.",,,,,,4605 Lankershim Blvd,Suite 205,North Hollywood,CA,91602,R2024,Runoff,2024-04-19,6536.25,2024-04-18,371181.25,Advertising Production,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4778,,,ORG,"Chris Mottola Consulting , Inc.",,,,,,4605 Lankershim Blvd,Suite 205,North Hollywood,CA,91602,R2024,Runoff,2024-04-19,6536.25,2024-04-18,377717.50,Advertising Production,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4751,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-11,19107.50,2024-04-12,19107.50,Direct Mail,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4753,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-11,19107.50,2024-04-12,38215.00,Direct Mail,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4757,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-16,19107.50,2024-04-15,57322.50,Direct Mail,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4758,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-16,19107.50,2024-04-15,76430.00,Direct Mail,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4768,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-18,19107.50,2024-04-18,95537.50,Direct Mail,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4769,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-18,19107.50,2024-04-18,114645.00,Direct Mail,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4786,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-22,19107.50,2024-04-19,396825.00,Direct Mail,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4787,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-22,19107.50,2024-04-19,415932.50,Direct Mail,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4794,,,ORG,"Martin & Blaine, The Differentiators LLC",,,,,,PO Box 17623,,Raleigh,NC,27619,R2024,Runoff,2024-04-24,38215.00,2024-04-24,454147.50,Direct Mail,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4773,,,ORG,OnMessage Inc.,,,,,,"716 Giddings Ave., #41",,Annapolis,MD,21401,R2024,Runoff,2024-04-19,105932.50,2024-04-18,220577.50,Broadcast Media,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4774,,,ORG,OnMessage Inc.,,,,,,"716 Giddings Ave., #41",,Annapolis,MD,21401,R2024,Runoff,2024-04-19,105933.50,2024-04-18,326511.00,Broadcast Media,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4775,,,ORG,OnMessage Inc.,,,,,,"716 Giddings Ave., #41",,Annapolis,MD,21401,R2024,Runoff,2024-04-19,19067.00,2024-04-18,345578.00,Digital Media,,C00514125,O,H4NC13140,DAUGHTRY,KELLY,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
SE,C00514125,SE.4776,,,ORG,OnMessage Inc.,,,,,,"716 Giddings Ave., #41",,Annapolis,MD,21401,R2024,Runoff,2024-04-19,19067.00,2024-04-18,364645.00,Digital Media,,C00514125,S,,KNOTT,BRAD,,,,H,13,NC,Sturges,Boyd,,,,2024-05-02,
