form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00629311,500058473,,,CCM,Angus King For US Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00516047,,,King,Angus,S.,,Jr.,S,ME,00,,,,,,,,
SB23,C00629311,500058474,,,CCM,Angus King For US Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00516047,,,King,Angus,S.,,Jr.,S,ME,00,,,,,,,,
SB23,C00629311,500058477,,,COM,Casey Keystone Victory Fund,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-03-28,5000.00,0.00,Contribution,,C00545830,Casey Keystone Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00629311,500058481,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2024-03-08,5000.00,0.00,Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00629311,500058482,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00629311,500058486,,,COM,Slotkin Victory Fund 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-03-28,5000.00,0.00,Contribution,,C00834226,Slotkin Victory Fund 2024,,,,,,,,,,,,,,,,,
