form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032698,26834744,,,CCM,Hoyer For Congress,,,,,,4201 Northview Drive,Suite 220,Bowie,MD,20716,P2024,,2023-03-24,-2500.00,0.00,"Void 01/30/2023 Contribution, 2024 Primary",011,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,,Rep.,,H,MD,05,,,,,,,,"Void 01/30/2023 Contribution, 2024 Primary"
SB23,C00032698,26835488,,,CCM,"Mark Alford For Congress, Inc.",,,,,,PO Box 1428,,Raymore,MO,64083,P2024,,2023-03-28,2000.00,0.00,2024 Primary,011,C00792598,"Mark Alford For Congress, Inc.",H2MO04207,Alford,Mark,,Rep.,,H,MO,04,,,,,,,,2024 Primary
SB23,C00032698,26835490,,,CCM,Don Bacon For Congress,,,,,,PO Box 391368,,Omaha,NE,681391368,P2024,,2023-03-28,1500.00,0.00,2024 Primary,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,Brig. Gen.,H,NE,02,,,,,,,,2024 Primary
SB23,C00032698,26835491,,,PAC,Building America's Republican Representation BARR PAC,,,,,,"402 S. Capitol Street, SE",Suite A,Washington,DC,20003,,,2023-03-28,5000.00,0.00,2023 Contribution,011,C00572271,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00032698,26835492,,,PAC,ALABAMA FIRST PAC,,,,,,c/o Lauren Prichard,1101 30th Street NW Suite 125,Washington,DC,20007,,,2023-03-28,2500.00,0.00,2023 Contribution,011,C00821058,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00032698,26835493,,,PAC,VOTE TO ELECT REPUBLICANS NOW PAC (VERN PAC),,,,,,c/o Red River Company,PO Box 15239,Washington,DC,20003,,,2023-03-28,2500.00,0.00,2023 Contribution,011,C00431403,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00032698,26835494,,,CCM,BOB CASEY FOR SENATE INC,,,,,,"750 First Street, NE, Suite 1070",,Washington,DC,20002,P2024,,2023-03-28,1000.00,0.00,2024 Primary,011,C00431056,BOB CASEY FOR SENATE INC,S6PA00217,Casey,Bob,,Sen.,,S,PA,,,,,,,,,2024 Primary
SB23,C00032698,26835495,,,CCM,Lori Chavez-Deremer For Congress,,,,,,11808 SE Eastbourne Lane,,Happy Valley,OR,97086,P2024,,2023-03-28,2000.00,0.00,2024 Primary,011,C00784520,Lori Chavez-Deremer For Congress,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,OR,05,,,,,,,,2024 Primary
SB23,C00032698,26835496,,,CCM,Texans For Henry Cuellar Congressional Campaign,,,,,,1519 Washington Street,Suite 200,Laredo,TX,78040,P2024,,2023-03-28,1000.00,0.00,2024 Primary,011,C00371302,Texans For Henry Cuellar Congressional Campaign,H2TX23082,Cuellar,Henry,,Rep.,,H,TX,28,,,,,,,,2024 Primary
SB23,C00032698,26835497,,,CCM,Monica For Congress,,,,,,1317 West Frontage Rd,,Alamo,TX,785162314,P2024,,2023-03-28,2000.00,0.00,2024 Primary,011,C00723072,Monica For Congress,H0TX15124,De La Cruz-Hernandez,Monica,,Rep.,,H,TX,15,,,,,,,,2024 Primary
