form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00009936,26788173,,,CCM,Friends Of Bennie Thompson,,,,,,"413 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2023-02-02,1500.00,0.00,"Bennie Thompson, US HOUSE D-02-MS",011,C00279851,Friends Of Bennie Thompson,H4MS02068,Thompson,Bennie,,,,H,MS,02,,,,,,,,"Bennie Thompson, US HOUSE D-02-MS"
SB23,C00009936,26788174,,,PAC,Equality PAC,,,,,,211 S St NW,c/o Marissa Mayer,Washington,DC,20001,,,2023-02-02,5000.00,0.00,federal contribution,011,C00550970,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788175,,,CCM,Angus King For Us Senate Campaign,,,,,,PO BOX 368,"114 MAINE STREET, SUITE 1",Brunswick,ME,04011,P2024,,2023-02-02,1000.00,0.00,"Angus King, US SENATE I-S2-ME",011,C00516047,Angus King For Us Senate Campaign,S2ME00109,King,Angus,,Sen.,Jr.,S,ME,,,,,,,,,"Angus King, US SENATE I-S2-ME"
SB23,C00009936,26788176,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2023-02-02,1000.00,0.00,"Gerry Connolly, US HOUSE D-11-VA",011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,"Gerry Connolly, US HOUSE D-11-VA"
SB23,C00009936,26788177,,,PAC,Montana Democratic Party - Federal Account,,,,,,PO Box 802,,Helena,MT,59624,,,2023-02-02,5000.00,0.00,federal contribution,011,C00010033,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788178,,,PAC,Colorado Democratic Party - Federal Account,,,,,,789 Sherman St,Suite 110,Denver,CO,80203,,,2023-02-02,5000.00,0.00,federal contribution,011,C00161786,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788179,,,CCM,Friends of Rosa DeLauro,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2023-02-02,2500.00,0.00,"Rosa DeLauro, US HOUSE D-03-CT",011,C00238865,Friends of Rosa DeLauro,,DeLauro,Rosa,,,,H,CT,03,,,,,,,,"Rosa DeLauro, US HOUSE D-03-CT"
SB23,C00009936,26788180,,,CCM,Mark Takano For Congress,,,,,,"415 New Jersey Avenue, SE",Suite 1,Washington,DC,20003,P2024,,2023-02-02,5000.00,0.00,"Mark Takano, US HOUSE D-41-CA",011,C00498667,Mark Takano For Congress,H2CA43245,Takano,Mark,,Mr.,,H,CA,41,,,,,,,,"Mark Takano, US HOUSE D-41-CA"
SB23,C00009936,26788181,,,PAC,New Democratic Coalition Action Fund,,,,,,5304 McKinley Street,,Bethesda,MD,20814,,,2023-02-02,5000.00,0.00,federal contribution,011,C00409730,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788182,,,PAC,Congressional Black Caucus PAC,,,,,,1100 New Jersey Ave SE,#2410,Washington,DC,20003,,,2023-02-02,5000.00,0.00,federal contribution,011,C00147512,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788183,,,PAC,Republican Main Street Partnership PAC,,,,,,"410 First Street, SE",Suite 200,Washington,DC,20003,,,2023-02-02,5000.00,0.00,federal contribution,011,C00165159,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,26788184,,,CCM,Ted Lieu For Congress,,,,,,PO BOX 1309,,Torrance,CA,90505,P2024,,2023-02-02,1000.00,0.00,"Ted Lieu, US HOUSE D-33-CA",011,C00556506,Ted Lieu For Congress,H4CA33119,Lieu,Ted,,,,H,CA,33,,,,,,,,"Ted Lieu, US HOUSE D-33-CA"
SB23,C00009936,26788185,,,PAC,Equality PAC,,,,,,211 S St NW,c/o Marissa Mayer,Washington,DC,20001,,,2023-02-02,-5000.00,0.00,Void ck# 10631 dtd 2/2/23 - Equality PAC,011,C00550970,,,,,,,,,,,,,,,,,,Void ck# 10631 dtd 2/2/23 - Equality PAC
SB23,C00009936,26788186,,,CCM,Friends Of Bennie Thompson,,,,,,"413 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2023-02-02,-1500.00,0.00,Void ck# 10630 dtd 2/2/23- Friends Of Bennie Thompson,011,C00279851,Friends Of Bennie Thompson,H4MS02068,Thompson,Bennie,,,,H,MS,02,,,,,,,,Void ck# 10630 dtd 2/2/23- Friends Of Bennie Thompson
SB23,C00009936,26788188,,,CCM,Angus King For Us Senate Campaign,,,,,,PO BOX 368,"114 MAINE STREET, SUITE 1",Brunswick,ME,04011,P2024,,2023-02-02,-1000.00,0.00,Void ck# 10632 dtd 2/2/23 - Angus King For Us Senate Campaign,011,C00516047,Angus King For Us Senate Campaign,S2ME00109,King,Angus,,Sen.,Jr.,S,ME,,,,,,,,,Void ck# 10632 dtd 2/2/23 - Angus King For Us Senate Campaign
SB23,C00009936,26788189,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2023-02-02,-1000.00,0.00,Void ck# 10633 dtd 2/2 /23- Connolly For Congress,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,Void ck# 10633 dtd 2/2 /23- Connolly For Congress
SB23,C00009936,26788190,,,PAC,Montana Democratic Party - Federal Account,,,,,,PO Box 802,,Helena,MT,59624,,,2023-02-02,-5000.00,0.00,Void ck# 10634 dtd 2/2/23- Montana Democratic Party - Federal Account,011,C00010033,,,,,,,,,,,,,,,,,,Void ck# 10634 dtd 2/2/23- Montana Democratic Party - Federal Account
SB23,C00009936,26788191,,,PAC,Colorado Democratic Party - Federal Account,,,,,,789 Sherman St,Suite 110,Denver,CO,80203,,,2023-02-02,-5000.00,0.00,Void ck# 10635 - Colorado Democratic Party - Federal Account,011,C00161786,,,,,,,,,,,,,,,,,,Void ck# 10635 - Colorado Democratic Party - Federal Account
SB23,C00009936,26788192,,,CCM,Friends of Rosa DeLauro,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2023-02-02,-2500.00,0.00,Void ck# 10636 dtd 2/2/23 - Friends of Rosa DeLauro,011,C00238865,Friends of Rosa DeLauro,,DeLauro,Rosa,,,,H,CT,03,,,,,,,,Void ck# 10636 dtd 2/2/23 - Friends of Rosa DeLauro
SB23,C00009936,26788193,,,CCM,Mark Takano For Congress,,,,,,"415 New Jersey Avenue, SE",Suite 1,Washington,DC,20003,P2024,,2023-02-02,-5000.00,0.00,Void ck# 10637 dtd 2/2/23- Mark Takano For Congress,011,C00498667,Mark Takano For Congress,H2CA43245,Takano,Mark,,Mr.,,H,CA,41,,,,,,,,Void ck# 10637 dtd 2/2/23- Mark Takano For Congress
SB23,C00009936,26788194,,,PAC,New Democratic Coalition Action Fund,,,,,,5304 McKinley Street,,Bethesda,MD,20814,,,2023-02-02,-5000.00,0.00,Void ck# 10638 dtd 2/2/23 - New Democratic Coalition Action Fund,011,C00409730,,,,,,,,,,,,,,,,,,Void ck# 10638 dtd 2/2/23 - New Democratic Coalition Action Fund
SB23,C00009936,26788195,,,PAC,Congressional Black Caucus PAC,,,,,,1100 New Jersey Ave SE,#2410,Washington,DC,20003,,,2023-02-02,-5000.00,0.00,Void ck# 10639 dtd 2/2/23- Congressional Black Caucus PAC,011,C00147512,,,,,,,,,,,,,,,,,,Void ck# 10639 dtd 2/2/23- Congressional Black Caucus PAC
