form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035204,16026551,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2024-01-05,1000.00,0.00,"Event - Dec 12, 2023",011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,Rep.,,H,IA,03,,,,,,,,"Event - Dec 12, 2023"
SB23,C00035204,16028742,,,CCM,Brandon For Congress Ny22,,,,,,PO Box 3580,,Syracuse,NY,13220,P2024,,2024-01-09,1000.00,0.00,"Event - Jan 10, 2024",011,C00806307,Brandon For Congress Ny22,H2NY22212,Williams,Brandon,,Rep.,,H,NY,22,,,,,,,,"Event - Jan 10, 2024"
SB23,C00035204,16030639,,,COM,Johnson Leadership Fund,,,,,,"228 S. Washington Street, Suite 11",,Alexandria,VA,22314,,,2024-01-10,2500.00,0.00,"Event - Feb 12, 2024",011,,,,,,,,,,,,,,,,,,,"Event - Feb 12, 2024"
SB23,C00035204,16059285,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,97281,P2024,,2024-01-17,-1000.00,0.00,Void - Andrea Salinas For Oregon,011,C00793703,Andrea Salinas For Oregon,H2OR06066,Salinas,Andrea,,Rep.,,H,OR,06,,,,,,,,Void - Andrea Salinas For Oregon
SB23,C00035204,16059286,,,CCM,Gary Palmer For Congress,,,,,,1919 Oxmoor Rd #235,,Homewood,AL,35209,P2024,,2024-01-17,1000.00,0.00,"Event - Jan 27, 2024",011,C00551374,Gary Palmer For Congress,H4AL06098,Palmer,Gary,,,,H,AL,06,,,,,,,,"Event - Jan 27, 2024"
SB23,C00035204,16059290,,,CCM,Ted Cruz For Senate,,,,,,815 A Brazos,Pmb 550,Austin,TX,78701,P2024,,2024-01-17,2500.00,0.00,"Event - Jan 30, 2024",011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,Sen.,,S,TX,,,,,,,,,"Event - Jan 30, 2024"
SB23,C00035204,16063367,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,39205,P2024,,2024-01-23,2500.00,0.00,"Event - Feb 12, 2024",011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,Mr.,,S,MS,,,,,,,,,"Event - Feb 12, 2024"
SB23,C00035204,16063369,,,CCM,Ben Toma For Congress,,,,,,8325 W Happy Valley Road,Suite 120,Peoria,AZ,85383,P2024,,2024-01-23,2500.00,0.00,2024 Event,011,C00855502,Ben Toma For Congress,H4AZ08140,Toma,Ben,,Rep.,,H,AZ,08,,,,,,,,2024 Event
SB23,C00035204,16063377,,,CCM,Lance Gooden For Congress Committee,,,,,,PO Box 2125,,Terrell,TX,75160,P2024,,2024-01-23,1000.00,0.00,"Event - Jan 30, 2024",011,C00662601,Lance Gooden For Congress Committee,H8TX05144,Gooden,Lance,,Rep.,,H,TX,05,,,,,,,,"Event - Jan 30, 2024"
SB23,C00035204,16063384,,,CCM,Deb Fischer For Us Senate Inc,,,,,,5555 South St.,,Lincoln,NE,68506,P2024,,2024-01-23,500.00,0.00,2024 Event,011,C00498907,Deb Fischer For Us Senate Inc,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,2024 Event
SB23,C00035204,16063386,,,CCM,Deb Fischer For Us Senate Inc,,,,,,5555 South St.,,Lincoln,NE,68506,G2024,,2024-01-23,1000.00,0.00,2024 Event,011,C00498907,Deb Fischer For Us Senate Inc,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,2024 Event
SB23,C00035204,16068467,,,CCM,Gabe Amo For Congress,,,,,,PO Box 40457,,Providence,RI,02940,P2024,,2024-01-29,1000.00,0.00,2024 Contribution,011,C00838060,Gabe Amo For Congress,H4RI01265,Amo,Gabe,,Rep.,Jr.,H,RI,01,,,,,,,,2024 Contribution
SB23,C00035204,16068470,,,CCM,Kansans For Marshall,,,,,,4501 Quail Creek Dr,,Great Bend,KS,67530,G2026,,2024-01-29,2500.00,0.00,"Event - Jan 30, 2024",011,C00576173,Kansans For Marshall,S0KS00315,Marshall,Roger,,Sen.,M.D.,S,KS,,,,,,,,,"Event - Jan 30, 2024"
