form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00383307,19645297,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,P2024,,2023-07-13,1000.00,0.00,Contribution,011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,,H,KY,06,,,,,,,,Contribution
SB23,C00383307,19645299,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,P2024,,2023-07-13,1500.00,0.00,Contribution,011,C00551275,French Hill For Arkansas,H4AR02141,Hill,French,,Rep.,,H,AR,02,,,,,,,,Contribution
SB23,C00383307,19645300,,,CCM,Blumenauer For Congress,,,,,,1631 NE BROADWAY #343,,Portland,OR,97232,P2024,,2023-07-13,1500.00,0.00,,011,C00307314,Blumenauer For Congress,H6OR03064,Blumenauer,Earl,,Rep.,,H,OR,03,,,,,,,,
SB23,C00383307,19645301,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,P2024,,2023-07-13,1500.00,0.00,Contribution,011,C00326363,Mike Thompson For Congress,H8CA01109,Thompson,Mike,,Rep.,,H,CA,04,,,,,,,,Contribution
SB23,C00383307,19645302,,,CCM,Wenstrup For Congress,,,,,,PO Box 9551,,Cincinnati,OH,45209,P2024,,2023-07-13,1000.00,0.00,Contribution,011,C00497818,Wenstrup For Congress,H2OH02085,Wenstrup,Brad,,Rep.,,H,OH,02,,,,,,,,Contribution
