form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00432252,B7ED2BD2B2C9F44C7B24,,,CCM,William Timmons For Congress,,,,,,PO Box 3416,,Greenville,SC,29602,P2024,,2024-03-06,1500.00,,Contribution to committee,,C00668491,William Timmons For Congress,H8SC04250,Timmons,William,,Rep.,IV,H,SC,04,,,,,,,,,
SB23,C00432252,BE393D50510BD4F06817,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,P2024,,2024-03-27,500.00,,Contribution to committee,,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,,
SB23,C00432252,B1A880A1FC58640DE855,,,CCM,Joni For Iowa,,,,,,PO Box 93441,,Des Moines,IA,50393,G2026,,2024-03-06,500.00,,Contribution to committee,,C00546788,Joni For Iowa,S4IA00129,Ernst,Joni,,Sen.,,S,IA,,,,,,,,,,
SB23,C00432252,B3D1E1C0909B44C9C919,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,P2024,,2024-03-22,1000.00,,Contribution to committee,,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,,
SB23,C00432252,B57CF7C332E9F4F7DA72,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,G2024,,2024-03-27,3500.00,,Contribution to committee,,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,,
SB23,C00432252,B43CE7BDF3E0C4583AE4,,,CCM,McConnell Senate Committee,,,,,,PO Box 1496,,Louisville,KY,40201,G2026,,2024-03-06,1500.00,,Contribution to committee,,C00193342,McConnell Senate Committee,S2KY00012,McConnell,Mitch,,Sen.,,S,KY,,,,,,,,,,
SB23,C00432252,B4EFAC5911D3E42498D1,,,CCM,David Rouzer For Congress,,,,,,PO Box 3142,,Wilmington,NC,284060142,G2024,,2024-03-06,1000.00,,Contribution to committee,,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,,Rep.,,H,NC,07,,,,,,,,,
SB23,C00432252,B647B564AA5C44225B2B,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,G2026,,2024-03-06,500.00,,Contribution to committee,,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,Sen.,,S,MT,,,,,,,,,,
SB23,C00432252,B46DCFFE99FC240499FE,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2024-03-22,1000.00,,Contribution to committee,,C00815415,Lawler For Congress,H2NY17162,Lawler,Mike,,Rep.,,H,NY,17,,,,,,,,,
SB23,C00432252,B629C9F042FB047F2B71,,,CCM,JD Vance For Senate Inc.,,,,,,PO Box 6564,,Cincinnati,OH,45206,P2028,,2024-03-22,1000.00,,Contribution to committee,,C00783142,JD Vance For Senate Inc.,S2OH00436,Vance,J.D.,,Sen.,,S,OH,,,,,,,,,,
