form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00718510,500020416,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-01-03,14.53,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021199,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-02-03,21.47,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021610,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-03-03,24.02,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023101,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-04-03,36.19,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023102,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-05-03,96.09,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023103,,,ORG,Amazon.Com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-06-05,75.30,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023127,,,ORG,Blue Digital Strategies LLC,,,,,,8510 SW 149Th Ave,Apt 1109,Miami,FL,331931445,,,2023-06-27,20000.00,0.00,"Digital Content Creation, Digital Amplification, and Digital Consulting; IE-Only Account",,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500020942,,,IND,,East,Shana,,,,3043 N Octavia Ave,,Chicago,IL,607071234,,,2023-01-20,2500.00,0.00,Voter data purchase; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021051,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-01-31,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021460,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-02-28,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023097,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-03-31,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023098,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-04-28,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023099,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-05-31,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023277,,,IND,,Haffey,Robert,,,,1251 N Crescent Heights Blvd,Apt B,West Hollywood,CA,900465015,,,2023-06-30,5500.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500020595,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2023-01-09,2290.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021285,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2023-02-09,2290.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021716,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2023-03-09,2290.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023107,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2023-04-10,2290.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021365,,,ORG,NGP VAN,,,,,,1445 New York Ave NW,,Washington,DC,200052134,,,2023-02-21,10070.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023104,,,ORG,NGP VAN,,,,,,1445 New York Ave NW,,Washington,DC,200052134,,,2023-04-04,5620.49,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023105,,,ORG,NGP VAN,,,,,,1445 New York Ave NW,,Washington,DC,200052134,,,2023-05-03,26447.00,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023106,,,ORG,NGP VAN,,,,,,1445 New York Ave NW,,Washington,DC,200052134,,,2023-06-15,13345.40,0.00,Software; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021609,,,ORG,OD Action,,,,,,1851 Alfresco Pl,,Louisville,KY,402051859,,,2023-03-07,7214.60,0.00,Digital Email Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023109,,,ORG,OD Action,,,,,,1851 Alfresco Pl,,Louisville,KY,402051859,,,2023-04-24,2210.43,0.00,Digital Email Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023110,,,ORG,OD Action,,,,,,1851 Alfresco Pl,,Louisville,KY,402051859,,,2023-05-10,2704.93,0.00,Digital Email Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023111,,,ORG,OD Action,,,,,,1851 Alfresco Pl,,Louisville,KY,402051859,,,2023-06-13,3533.37,0.00,Digital Email Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500020415,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-01-04,5000.00,0.00,Digital Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021053,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-01-31,5000.00,0.00,Digital Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021464,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-02-23,5000.00,0.00,Digital Media Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023094,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-03-31,5000.00,0.00,Digital Media Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023095,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-04-28,5000.00,0.00,Digital Media Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023096,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-05-31,5000.00,0.00,Digital Media Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023276,,,ORG,Olivia Rose Company,,,,,,5630 S Columbia Pl,,Tulsa,OK,741057342,,,2023-06-30,5000.00,0.00,Digital Media Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023115,,,IND,,Provost,Mark,,,,217 Cameron St,,Manchester,NH,031036642,,,2023-05-26,20000.00,0.00,Design Consulting; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023108,,,ORG,Sandler Reiff Lamb Rosenstein & Birkenstock PC,,,,,,1090 Vermont Ave NW,Ste 750,Washington,DC,200054970,,,2023-04-21,287.50,0.00,Legal Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023116,,,ORG,Squarespace,,,,,,8 Clarkson St,,New York,NY,100144301,,,2023-03-29,21.20,0.00,Website Domain Services; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023119,,,ORG,Squarespace,,,,,,8 Clarkson St,,New York,NY,100144301,,,2023-06-15,271.36,0.00,Website Domain Services; IE-only bank account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021052,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-01-31,2400.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021461,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-02-28,3400.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023091,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-03-31,3400.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023092,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-04-28,2000.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023100,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-05-01,1400.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023093,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-05-31,3400.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023274,,,IND,,Tapia,Peter,,,,350 NE 51St St,Apt 4,Miami,FL,331372961,,,2023-06-30,3900.00,0.00,Social Media Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021054,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-01-31,2000.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021462,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-02-28,4500.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023087,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-03-31,2000.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023088,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-04-10,2500.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023089,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-04-28,4500.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023090,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-05-31,4500.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023275,,,IND,,Taylor,Colin,,,,17 S Church St,,Waynesboro,PA,172681505,,,2023-06-30,4500.00,0.00,Social Media Consulting;IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500020417,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-01-04,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500020941,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-01-23,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021050,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-01-30,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021200,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-02-06,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021718,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-03-13,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023077,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-03-27,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023078,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-04-03,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023079,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-04-10,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023080,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-04-24,576.00,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023081,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-05-23,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023082,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-05-30,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023083,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-06-05,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023120,,,ORG,UPS,,,,,,2021 L St NW,Ste 101,Washington,DC,200364914,,,2023-06-26,26.76,0.00,Shipping; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021364,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-02-17,31664.27,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500021717,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-03-09,14280.90,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023112,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-05-12,15401.42,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023113,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-05-12,17346.31,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023114,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-06-13,22342.11,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00718510,500023121,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,,Melville,NY,117474401,,,2023-06-26,10000.00,0.00,Digital Advertising; IE-Only Account,,,,,,,,,,,,,,,,,,,,
