form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00320218,EB118029,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-01-13,6264.91,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
SB22,C00320218,EB118060,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-02-10,6338.02,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
SB22,C00320218,EB118061,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-03-10,5828.58,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
SB22,C00320218,EB118062,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-04-14,5983.26,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
SB22,C00320218,EB118063,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-05-12,7144.36,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
SB22,C00320218,EB118064,,,COM,UA Political Action Fund United Assn,,,,,,Three Park Place,,Annapolis,MD,21401,,,2023-06-09,6268.11,,,,,UA Political Action Fund United Assn,,,,,,,,,,,,,,,,,
