form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00279455,B48FEB661229747019EA,,,PAC,BIG SKY OPPORTUNITY PAC,,,,,,Elevated Group,"410 First Street, SE, 2nd Floor",Washington,DC,200031867,O2023,Other,2023-03-13,5000.00,,Contribution to Committee,,C00542027,BIG SKY OPPORTUNITY PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,BC58F7F03DF5147E4B64,,,PAC,Blue Dog Political Action Committee,,,,,,412 FIRST ST SE,SUITE 100,Washington,DC,200031804,O2023,Other,2023-03-10,5000.00,,Political Contribution,,C00305318,Blue Dog Political Action Committee,,,,,,,,,,,,,,,,,,
SB23,C00279455,B04884A572901455BADF,,,PAC,Blue Hen PAC,,,,,,600 Pennsylvania Ave. SE #201,,Washington,DC,200034316,O2023,Other,2023-03-13,5000.00,,Contribution to Committee,,C00493700,Blue Hen PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,B55BB110040BD441F900,,,CCM,Bob Casey For Senate Inc,,,,,,"750 1st Street, NE, Suite 1070",,Washington,DC,200028008,G2024,,2023-03-13,1000.00,,Contribution to Committee,,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Bob,,Sen.,,S,PA,,,,,,,,,,
SB23,C00279455,B8E72EE8BA25542A4923,,,CCM,Bob Casey For Senate Inc,,,,,,"750 1st Street, NE, Suite 1070",,Washington,DC,200028008,P2024,,2023-03-13,1500.00,,Contribution to Committee,,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Bob,,Sen.,,S,PA,,,,,,,,,,
SB23,C00279455,BCB64A073735E45FDAD4,,,PAC,Boots PAC,,,,,,"439 New Jersey Avenue, NW",,Washington,DC,200012001,O2023,Other,2023-03-28,2500.00,,Contribution to Committee,,C00567545,Boots PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,BCB0F18ACF5D940B1A84,,,CCM,Bucshon For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-03-28,5000.00,,Contribution to Committee,,C00468256,Bucshon For Congress,H0IN08114,Bucshon,Larry,,Rep.,,H,IN,08,,,,,,,,,
SB23,C00279455,BB4C41887DC7F4BB7AF2,,,CCM,Buddy Carter For Congress,,,,,,High Cotton Consulting,411 First St SE,Washington,DC,200031827,P2024,,2023-03-28,2500.00,,Contribution to Committee,,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,,
SB23,C00279455,B9F540714863A48B9AF6,,,PAC,Building & Restoring the American Dream (BRAD PAC),,,,,,2308 Mt. Vernon Ave #707,,Alexandria,VA,223011328,O2023,Other,2023-03-28,2500.00,,Contribution to Committee,,C00590356,Building & Restoring the American Dream (BRAD PAC),,,,,,,,,,,,,,,,,,
SB23,C00279455,B8179929DE89F46D6A28,,,PAC,CHC BOLD PAC,,,,,,PO Box 15096,,Washington,DC,200030096,O2023,Other,2023-03-10,5000.00,,Political Contribution,,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,BE895BCD60C2549BD9B2,,,PAC,CMR Political Action Committee,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,200031867,O2023,Other,2023-03-28,5000.00,,Contribution to Committee,,C00469429,CMR Political Action Committee,,,,,,,,,,,,,,,,,,
SB23,C00279455,BC9F922D305C94BA5BE9,,,PAC,Congressional Black Caucus PAC,,,,,,PO BOX 33079,,Washington,DC,200330079,O2023,Other,2023-03-10,5000.00,,Political Contribution,,C00147512,Congressional Black Caucus PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,B207531456F694717A7C,,,PAC,Continuing America's Strength And Security PAC,,,,,,2808 Mount Vernon Avenue #707,,Alexandria,VA,223011126,O2023,Other,2023-03-13,2500.00,,Contribution to Committee,,C00480228,Continuing America's Strength And Security PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,B1CE2A0BE703B4251B8B,,,CCM,CURTIS FOR CONGRESS,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-03-28,1000.00,,Contribution to Committee,,C00647339,CURTIS FOR CONGRESS,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,,,
SB23,C00279455,B35481F37F035483C8EE,,,CCM,DIANA FOR CONGRESS,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,200031867,P2024,,2023-03-28,2500.00,,Contribution to Committee,,C00741090,DIANA FOR CONGRESS,H0TN01118,Harshbarger,Diana,,Rep.,,H,TN,01,,,,,,,,,
SB23,C00279455,B0A0D4F25AC2E491BA63,,,CCM,Dr John Joyce for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,223111013,P2024,,2023-03-28,5000.00,,Contribution to Committee,,C00674259,Dr John Joyce for Congress,H8PA13125,Joyce,John,,Rep.,,H,PA,13,,,,,,,,,
SB23,C00279455,BC7C28E69514644D8B15,,,CCM,Drew Ferguson for Congress Inc.,,,,,,c/o The Elevated Group,"410 1st Street SE, Floor 2",Washington,DC,200031867,P2024,,2023-03-28,2500.00,,Contribution to Committee,,C00607838,Drew Ferguson for Congress Inc.,H6GA03113,Ferguson,Drew,,Rep.,IV,H,GA,03,,,,,,,,,
SB23,C00279455,BB8D6D8BDEF6C4CADA8D,,,PTY,DSCC,,,,,,120 Maryland Ave NE,Attn: Alice Upton,Washington,DC,200025610,O2023,Other,2023-03-10,15000.00,,Political Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,,
SB23,C00279455,B7A862F84D9B24561869,,,PAC,First In Freedom PAC,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30606,O2023,Other,2023-03-28,5000.00,,Contribution to Committee,,C00540146,First In Freedom PAC,,,,,,,,,,,,,,,,,,
SB23,C00279455,BDCA301CF0CFF455B88F,,,CCM,Friends Of John Barrasso,,,,,,1020 N. Fairfax Street Suite 201,,Alexandria,VA,223142068,P2024,,2023-03-13,2500.00,,Contribution to Committee,,C00436386,Friends Of John Barrasso,S6WY00068,Barrasso,John,A.,Sen.,,S,WY,,,,,,,,,,
