form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00450056,B3A37B89C7036468D820,,,COM,Citizens for Jordan Harris,,,,,,PO Box 32097,,Philadelphia,PA,19146,P2024,,2023-12-21,2500.00,,Contribution to Non-Fed. Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B69E562FF3DA84A0E9B8,,,COM,Senate Republican Campaign Committee(SRCC),,,,,,PO Box 792,,Harrisburg,PA,17108,,,2023-10-17,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,BBD71059270094D2992A,,,COM,Friends to Re-elect Christine Tartaglione,,,,,,2716 Lardner St,,Philadelphia,PA,191493514,P2026,,2023-10-17,2000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,BCF917D8260174324886,,,COM,Pennsylvania First,,,,,,346 STRATTON CT,,Langhorne,PA,190471664,,,2023-11-02,500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B7042C81A28374F36AAA,,,COM,Heather Boyd for PA,,,,,,315 Upland Way,,Drexel Hill,PA,190261021,P2024,,2023-09-26,250.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B74C7D72C1A3A49E0A48,,,COM,Friends of Dave Delloso,,,,,,PO Box 41,,Glenolden,PA,19036,P2024,,2023-11-14,500.00,,Contributions to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B260C75D53B14431C84E,,,COM,Friends of Shelby Labs,,,,,,PO Box 1677,,Doylestown,PA,18901,P2024,,2023-10-24,300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,BF91B87FEED45435AB22,,,COM,Josh Maxwell for Chester County,,,,,,PO Box 701,,Downingtown,PA,193350701,P2024,,2023-08-22,1500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B1522EB466B7E4925909,,,COM,Philly's Voice PAC,,,,,,P.O. Box 21564,,Philadelphia,PA,191310564,,,2023-10-17,500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B65A94D7F438C4A04AC0,,,COM,Williams for Senate,,,,,,5939 Cobbs Creek Pkwy,,Philadelphia,PA,191433025,P2026,,2023-10-17,500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B39E6863E56B744EFAFA,,,COM,Friends of Frank Farry,,,,,,PO Box 231,,Langhorne,PA,190470231,P2026,,2023-11-16,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B71CD1703F4A949FFB3B,,,COM,Friends of Joe Pittman,,,,,,P.O. Box 382,,Indiana,PA,157010382,P2024,,2023-11-07,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B1898AD8BDDA34E79806,,,COM,Friends of Austin Davis,,,,,,1107 Washington Street,,McKeesport,PA,15132,P2026,,2023-12-14,900.00,,Contribution to Non-Fed. Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B07F3BE0D07E949418C2,,,COM,Friends of Sharif Street,,,,,,1421 West Susquehanna Avenue,,Philadelphia,PA,191211680,P2024,,2023-08-22,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B97EA6FADF39E4394A25,,,COM,Kutz for PA,,,,,,PO BOX 122,,Mechanicsburg,PA,170550122,P2024,,2023-10-17,250.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B48E110A395954107B17,,,COM,Citizens for Kenyatta Johnson,,,,,,PO Box 3832,,Philadelphia,PA,19146,G2023,,2023-10-17,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B5C06F487F312403C870,,,COM,Dillon for Senate,,,,,,2858 Welsh Road,,Philadelphia,PA,191522136,P2024,,2023-11-07,250.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B59B6A3F1381242B6958,,,COM,Friends of Eric Roe,,,,,,PO Box 3283,,West Chester,PA,19381,P2024,,2023-08-03,1000.00,,Contribution to Non-Fed. Comms,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,BC0648A8F14EA4C37B68,,,COM,Friends of Bryan Cutler,,,,,,PO Box 624,,Quarryville,PA,17566,P2024,,2023-09-26,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00450056,B8E81D88CCDE040A694F,,,COM,Friends of Jason Salus,,,,,,PO Box 1214,,Norristown,PA,19404,P2027,,2023-11-16,250.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,,
