form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00746073,500036385,,,ORG,Adobe Creative,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-10-28,24.37,0.00,Software/Software Licensing; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500035844,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-10-21,45.83,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036642,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-10-30,36.18,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036643,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-10-30,32.62,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036644,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-10-31,60.44,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036831,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-01,39.22,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036832,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-01,14.45,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036827,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-04,119.86,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036828,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-04,31.36,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500036829,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-04,14.18,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500037010,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-06,36.89,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500037011,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-06,42.93,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500037012,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-06,26.75,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500037013,,,ORG,Uber,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-11-06,8.00,0.00,Travel; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00746073,500037552,,,ORG,Wave Break Digital LLC,,,,,,1380 Monroe St NW,# 409,Washington,DC,200103452,,,2024-11-13,100.00,0.00,Web Design and Hosting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
