form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00147066,88316947,,,CCM,Virginia Foxx For Congress,,,,,,P.O. Box 2676,,Boone,NC,28607,P2024,,2024-02-01,2500.00,0.00,Political Contribution,011,C00386748,Virginia Foxx For Congress,H4NC05146,Foxx,Virginia,,Rep.,,H,NC,05,,,,,,,,Political Contribution
SB23,C00147066,88317002,,,CCM,Tony Gonzales For Congress,,,,,,PO Box 700442,,San Antonio,TX,78270,P2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00706614,Tony Gonzales For Congress,H0TX35015,Gonzales,Tony,,Rep.,II,H,TX,23,,,,,,,,Political Contribution
SB23,C00147066,88317003,,,CCM,Jimmy Panetta for Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-02-01,2500.00,0.00,Political Contribution,011,C00592154,Jimmy Panetta for Congress,H6CA20152,Panetta,Jimmy,,Rep.,,H,CA,19,,,,,,,,Political Contribution
SB23,C00147066,88317009,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,59624,P2026,,2024-02-01,1500.00,0.00,Political Contribution,011,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,Sen.,,S,MT,,,,,,,,,Political Contribution
SB23,C00147066,88317010,,,CCM,Bob Casey For Senate Inc,,,,,,P.O. Box 58746,,Philadelphia,PA,19102,G2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Robert,,Sen.,Jr.,S,PA,,,,,,,,,Political Contribution
SB23,C00147066,88317011,,,CCM,Cleaver For Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,P2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,Political Contribution
SB23,C00147066,88317018,,,CCM,Cleaver For Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,G2024,,2024-02-01,500.00,0.00,Political Contribution,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,Political Contribution
SB23,C00147066,88317022,,,CCM,Sherman for Congress,,,,,,777 S. Figueroa St,Suite 4050,Los Angeles,CA,90017,P2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00308742,Sherman for Congress,H6CA24113,Sherman,Brad,,Rep.,,H,CA,32,,,,,,,,Political Contribution
SB23,C00147066,88317024,,,CCM,Citizens For Waters,,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,90650,G2024,,2024-02-01,2500.00,0.00,Political Contribution,011,C00167585,Citizens For Waters,H4CA23011,Waters,Maxine,,Rep.,,H,CA,43,,,,,,,,Political Contribution
SB23,C00147066,88317075,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2024-02-01,1500.00,0.00,Political Contribution,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,Political Contribution
SB23,C00147066,88317076,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,P2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,Rep.,,H,MA,05,,,,,,,,Political Contribution
SB23,C00147066,88317127,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2024-02-01,1000.00,0.00,Political Contribution,011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,Rep.,,H,IA,03,,,,,,,,Political Contribution
SB23,C00147066,88372518,,,PAC,Congressional Black Caucus PAC,,,,,,"413 New Jersey Ave, SE",,Washington,DC,20003,,,2024-02-15,2500.00,0.00,Political Contribution,011,C00147512,,,,,,,,,,,,,,,,,,Political Contribution
SB23,C00147066,88373698,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,G2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00495952,Schneider For Congress,H2IL10068,Schneider,Bradley,,Rep.,,H,IL,10,,,,,,,,Political Contribution
SB23,C00147066,88373749,,,CCM,Families For James Lankford,,,,,,PO Box 1639,,Bethany,OK,73008,P2028,,2024-02-16,2500.00,0.00,Political Contribution,011,C00466482,Families For James Lankford,S4OK00232,Lankford,James,,Sen.,,S,OK,,,,,,,,,Political Contribution
SB23,C00147066,88373804,,,CCM,Roger Williams For U S Congress Committee,,,,,,10 N. Caddo St,PMB #174,Cleburne,TX,76031,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00498121,Roger Williams For U S Congress Committee,H2TX33040,Williams,Roger,,Rep.,,H,TX,25,,,,,,,,Political Contribution
SB23,C00147066,88373807,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,G2024,,2024-02-16,3500.00,0.00,Political Contribution,011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,,H,KY,06,,,,,,,,Political Contribution
SB23,C00147066,88373808,,,CCM,Jimmy Gomez For Congress,,,,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,P2024,,2024-02-16,2500.00,0.00,Political Contribution,011,C00629659,Jimmy Gomez For Congress,H8CA34266,Gomez,Jimmy,,Rep.,,H,CA,34,,,,,,,,Political Contribution
SB23,C00147066,88373811,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00697649,Friends To Elect Dr. Greg Murphy To Congress,H0NC03172,Murphy,Gregory,,Rep.,M.D.,H,NC,03,,,,,,,,Political Contribution
SB23,C00147066,88373814,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Avenue,#1448,Janesville,WI,53545,G2024,,2024-02-16,2500.00,0.00,Political Contribution,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,Political Contribution
SB23,C00147066,88373915,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd,#1008,Encino,CA,91436,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00458125,Judy Chu For Congress,H0CA32101,Chu,Judy,,Rep.,,H,CA,28,,,,,,,,Political Contribution
SB23,C00147066,88373966,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,Political Contribution
SB23,C00147066,88374658,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,Rep.,,H,IL,06,,,,,,,,Political Contribution
SB23,C00147066,88374662,,,CCM,Ralph Norman For Congress,,,,,,PO Box 37467,,Rock Hill,SC,29732,P2024,,2024-02-16,1000.00,0.00,Political Contribution,011,C00633610,Ralph Norman For Congress,H8SC05158,Norman,Ralph,,Rep.,Jr.,H,SC,05,,,,,,,,Political Contribution
