form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00831925,BDF5549D048DE4E1D90B,,,CCM,ANNA PAULINA LUNA FOR CONGRESS,,,,,,1201 GANDY BLVD N,P.O. BOX 23064,SAINT PETERSBURG,FL,337428001,,,2024-09-17,16885.08,,TRANSFER OF NET PROCEEDS,008,C00718239,ANNA PAULINA LUNA FOR CONGRESS,H0FL13158,PAULINA LUNA,ANNA,,,,H,FL,13,,,,,,,,,
SB22,C00831925,B6870CBA248364105831,,,PTY,ARIZONA REPUBLICAN PARTY,,,,,,17767 N. PERIMETER DRIVE,SUITE B101,SCOTTSDALE,AZ,85255,,,2024-09-20,29616.99,,TRANSFER OF NET PROCEEDS,008,C00008227,ARIZONA REPUBLICAN PARTY,,,,,,,,,,,,,,,,,,
SB22,C00831925,BBDF5CBC0AFF74FD99FC,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,,,2024-09-17,39900.32,,TRANSFER OF NET PROCEEDS,008,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY,HINSON,,,H,IA,01,,,,,,,,,
SB22,C00831925,BE7669E9ABEEC472F9C6,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,,,2024-09-17,40251.60,,TRANSFER OF NET PROCEEDS,008,C00806307,BRANDON FOR CONGRESS NY22,H2NY22212,WILLIAMS,BRANDON,MCDONALD,,,H,NY,22,,,,,,,,,
SB22,C00831925,BF35E9FEAEA23498F912,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,190470939,,,2024-09-17,39803.94,,TRANSFER OF NET PROCEEDS,008,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,,
SB22,C00831925,BA0F24458DBA943CA834,,,PTY,CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.,,,,,,1001 K ST. FLOOR 4,,SACRAMENTO,CA,95814,,,2024-09-20,34735.24,,TRANSFER OF NET PROCEEDS,008,C00140590,CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.,,,,,,,,,,,,,,,,,,
SB22,C00831925,BBE3CE27F0B5C4FF2B18,,,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 N MAIN ST,,HENDERSONVILLE,NC,287924902,,,2024-09-17,38992.89,,TRANSFER OF NET PROCEEDS,008,C00796433,CHUCK EDWARDS FOR CONGRESS,H2NC14050,EDWARDS,CHUCK,,,,H,NC,11,,,,,,,,,
SB22,C00831925,B4704B0F0BE334732BF6,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,857405103,,,2024-09-17,51402.93,,TRANSFER OF NET PROCEEDS,008,C00786194,CISCOMANI FOR CONGRESS,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,,
SB22,C00831925,BFDA21F00C553429AA41,,,PTY,COLORADO REPUBLICAN COMMITTEE,,,,,,5950 S WILLOW DR,STE 302,GREENWOOD VILLAGE,CO,801115144,,,2024-09-20,29616.99,,TRANSFER OF NET PROCEEDS,008,C00033134,COLORADO REPUBLICAN COMMITTEE,,,,,,,,,,,,,,,,,,
SB22,C00831925,B3A99A5117FB0400A816,,,PAC,CONGRESSIONAL LEADERSHIP FUND,,,,,,1747 PENNSYLVANIA AVENUE NW,5TH FLOOR,WASHINGTON,DC,20006,,,2024-09-17,48623.40,,TRANSFER OF NET PROCEEDS,008,C00504530,CONGRESSIONAL LEADERSHIP FUND,,,,,,,,,,,,,,,,,,
