form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00151340,88317846,,,CCM,Womack For Congress Committee,,,,,,PO Box 508,,Rogers,AR,727570508,P2024,,2024-02-01,1000.00,0.00,Contribution: Steve Womack (R-3rd AR),011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,Rep.,,H,AR,03,,,,,,,,Contribution: Steve Womack (R-3rd AR)
SB23,C00151340,88361188,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,P2024,,2024-02-13,1500.00,0.00,Contribution: Mike Levin (D-49th CA),011,C00634253,Mike Levin For Congress,H8CA49058,Levin,Mike,,Rep.,,H,CA,49,,,,,,,,Contribution: Mike Levin (D-49th CA)
SB23,C00151340,88414896,,,CCM,Lalota For Congress,,,,,,PO Box 1027,,Amityville,NY,11701,P2024,,2024-02-27,500.00,0.00,Contribution: Nick Lalota (R-1st NY),011,C00727354,Lalota For Congress,H0NY02200,Lalota,Nicholas,,,,H,NY,02,,,,,,,,Contribution: Nick Lalota (R-1st NY)
SB23,C00151340,88414897,,,CCM,Elect Jim Baird For Congress,,,,,,P.O. Box 203,,Greencastle,IN,46135,P2024,,2024-02-27,1000.00,0.00,Contribution: Jim Baird (R-4th IN),011,C00662940,Elect Jim Baird For Congress,H8IN04199,Baird,Jim,,Rep.,Dr.,H,IN,04,,,,,,,,Contribution: Jim Baird (R-4th IN)
