form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768838,BB79888D8C1E84CDBB15,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH RD,STE D-300,ALPHARETTA,GA,300051612,,,2024-12-09,21.77,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BC2C695DF81234391BB4,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-12-09,199.42,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B9955A42BD5094569A7E,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-12-16,288.55,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BDB25A1B978444F04840,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-12-23,111.84,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B106EEECBD2274D08B3C,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,201767642,,,2024-12-16,330.18,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B6DE04A9F96704B9AB26,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,201767642,,,2024-12-30,3.53,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BB29D2DDF68A54AD7B8E,,,ORG,CAMPAIGN DATA GROUP,,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,351501604,,,2024-12-16,43.37,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B093FE6B07198492392D,,,ORG,CAMPAIGN DATA GROUP,,,,,,1281 TALLADEGA HWY,,SYLACAUGA,AL,351501604,,,2024-12-23,13.27,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B7AB700A0987E4AE2BE6,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2024-12-16,78.25,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B2EBF76EA1D83481EA9F,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,222072003,,,2024-12-23,87.61,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
