form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00313700,18449325,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-10-25,5000.00,0.00,Contributions to Federal Candidates,011,C00573949,Josh Gottheimer For Congress,,Gottheimer,Josh,S.,Rep.,,H,NJ,05,,,,,,,,Contributions to Federal Candidates
SB23,C00313700,18452460,,,CCM,Beatty For Congress,,,,,,222 East Town Street,SUITE 2W,Columbus,OH,43215,G2024,,2024-11-05,5000.00,0.00,Contributions to Federal Candidates,011,C00507368,Beatty For Congress,,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,Contributions to Federal Candidates
SB23,C00313700,18452462,,,CCM,Bill Foster For Congress,,,,,,PO Box 9104,,Aurora,IL,60598,P2026,,2024-11-07,3000.00,0.00,Contributions to Federal Candidates,011,C00435099,Bill Foster For Congress,,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,Contributions to Federal Candidates
SB23,C00313700,18455307,,,CCM,Citizens For Boyle,,,,,,PO Box 14310,,Philadelphia,PA,19115,G2024,,2024-10-17,2500.00,0.00,Contributions to Federal Candidates,011,C00543363,Citizens For Boyle,,Boyle,Brendan,Francis,Rep.,,H,PA,02,,,,,,,,Contributions to Federal Candidates
