form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00173153,V5691D34660644136E79,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,101200.00,2024-10-04,196000.00,IE-Bohannan-Video ads/media,004,C00787820,S,H2IA02111,Bohannan,Christina,,,,H,01,IA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V57C32D18C697A6DC385,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,35650.00,2024-10-04,196000.00,IE-Bohannan-Radio,004,C00787820,S,H2IA02111,Bohannan,Christina,,,,H,01,IA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V64D254ADDE7865143AD,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,18650.00,2024-10-04,196000.00,IE-Bohannan-General and Administrative,001,C00787820,S,H2IA02111,Bohannan,Christina,,,,H,01,IA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V6B0AE15C546F827BD2A,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,34500.00,2024-10-04,196000.00,IE-Bohannan-Display ads,004,C00787820,S,H2IA02111,Bohannan,Christina,,,,H,01,IA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V76984DB890680C92954,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,6000.00,2024-10-04,196000.00,IE-Bohannan-Polling,005,C00787820,S,H2IA02111,Bohannan,Christina,,,,H,01,IA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V19236F845653EBCF633,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,64975.00,2024-10-04,192300.00,IE-Chavez Deremer-Video ads/CTV,004,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V489E8F009847EF135ED,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,6000.00,2024-10-04,192300.00,IE-Chavez Deremer-Polling,005,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VA369B312A7191A09B48,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,80420.00,2024-10-04,192300.00,IE-Chavez Deremer - Direct Mail,004,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VC17AC9DF9391013C876,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,18112.00,2024-10-04,192300.00,IE-Chavez Deremer-Text messaging,004,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VE41512266B9EE7DA825,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,13737.00,2024-10-04,192300.00,IE-Chavez Deremer-General and Administrative,001,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VFF093CA60889A2BD04E,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-08,9056.00,2024-10-04,192300.00,IE-Chavez Deremer- Display ads,004,C00784520,S,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,05,OR,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VF1EC2E91957EEC38D04,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,9162.50,2024-10-04,100850.00,IE-Kiggans-General and Administrative,001,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V16E41D1D946A4ECD1B5,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,38250.00,2024-10-04,100850.00,IE-Kiggans-Direct Mail,004,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V5D04D61426627F2FD81,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,34500.00,2024-10-04,100850.00,IE-Kiggans-Video ads/CTV,004,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,VC6065A690895813B20C,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,6000.00,2024-10-04,100850.00,IE-Kiggans-Polling,005,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V4007F38E02D0BD2A707,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,4312.50,2024-10-04,100850.00,IE-Kiggans-Display ads,004,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V590EB8A4D62FF4F2D2C,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-11,8625.00,2024-10-04,100850.00,IE-Kiggans-Text messaging,004,C00776120,S,H2VA02064,Kiggans,Jennifer,A.,Rep.,,H,02,VA,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V59A868CBDFB3D58948C,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-07,6000.00,2024-10-04,200000.00,IE-Slotkin-Polling,005,C00834218,S,S4MI00470,Slotkin,Elissa,,Rep.,,S,,MI,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V873A30EE0D86E9071C2,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-07,34500.00,2024-10-04,200000.00,IE-Slotkin-Text Messaging,004,C00834218,S,S4MI00470,Slotkin,Elissa,,Rep.,,S,,MI,Lusis,Ingrida,,,,2024-10-21,,
SE,C00173153,V00DFCB10DFF3552653F,,,ORG,Sagac Public Affairs,,,,,,316 NW 61st St,,Oklahoma City,OK,73118,G2024,,2024-10-07,76000.00,2024-10-04,200000.00,IE-Slotkin-Direct Mail,004,C00834218,S,S4MI00470,Slotkin,Elissa,,Rep.,,S,,MI,Lusis,Ingrida,,,,2024-10-21,,
