form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00564260,EB3113,,,CCM,Derek Tran for Congress,,,,,,"10441 Stanford Avenue, #395",,Garden Grove,CA,92842,G2024,,2024-09-09,2500.00,,Contribution,011,C00851790,Derek Tran for Congress,,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00564260,EB3083,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-09-09,1000.00,,Contribution,011,C00795211,Don Davis for NC,,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00564260,EB3101,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,G2024,,2024-09-09,1000.00,,Contribution,011,C00652628,Dr. Kim Schrier for Congress,,Schrier,Dr. Kim,,,,H,WA,08,,,,,,,,
SB23,C00564260,EB3108,,,CCM,Elfreth for Maryland,,,,,,PO Box 5935,,Annapolis,MD,21403,G2024,,2024-09-09,2000.00,,Contribution,011,C00855353,Elfreth for Maryland,,Elfreth,Sarah,,,,H,MD,03,,,,,,,,
SB23,C00564260,EB3079,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,G2024,,2024-09-09,1000.00,,Contribution,011,C00801274,Emilia Sykes for Congress,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00564260,EB3094,,,CCM,Engel for Arizona,,,,,,PO Box 40721,,Tucson,AZ,85717,G2024,,2024-09-09,1000.00,,Contribution,011,C00773820,Engel for Arizona,,Engel,Kirsten,,,,H,AZ,06,,,,,,,,
SB23,C00564260,EB3088,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,G2024,,2024-09-09,1000.00,,Contribution,011,C00793935,Eric Sorensen for Illinois,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00564260,EB3091,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,G2024,,2024-09-09,1000.00,,Contribution,011,C00677898,Friends of Jahana Hayes,,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00564260,EB3194,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,17043,G2024,,2024-09-18,1000.00,,Contribution,011,C00852368,Friends of Janelle Stelson,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00564260,EB3102,,,COM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88046,G2024,,2024-09-09,1000.00,,Contribution,011,C00789404,Gabe Vasquez for Congress,,Vasquez,Gabe,,,,H,NM,02,,,,,,,,
SB23,C00564260,EB3116,,,CCM,George Whitesides for Congress,,,,,,PO Box 221776,,Newhall,CA,91322,G2024,,2024-09-09,4000.00,,Contribution,011,C00834028,George Whitesides for Congress,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00564260,EB3188,,,CCM,Greg Stanton for Congress,,,,,,"4340 E Indian School Road, Suite 2",,Phoenix,AZ,85018,G2024,,2024-09-13,1000.00,,Contribution,011,C00657304,Greg Stanton for Congress,,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00564260,EB3107,,,CCM,Herb Conaway for Congress,,,,,,PO Box 493,,Willingboro,NJ,08046,G2024,,2024-09-09,2000.00,,Contribution,011,C00859496,Herb Conaway for Congress,,Conaway,Herb,,,,H,NJ,03,,,,,,,,
SB23,C00564260,EB3077,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,G2024,,2024-09-09,1000.00,,Contribution,011,C00844480,Hertel for Michigan,,Hertel,Curtis,,,,H,MI,07,,,,,,,,
SB23,C00564260,EB3095,,,CCM,Janelle Bynum for Congress,,,,,,"10121 SE Sunnyside Rd., #300",,Clackamas,OR,97015,G2024,,2024-09-09,1000.00,,Contribution,011,C00843425,Janelle Bynum for Congress,,Bynum,Janelle,,,,H,OR,05,,,,,,,,
SB23,C00564260,EB3200,,,CCM,Jimmy Gomez for Congress,,,,,,600 Pennsylvania Avenue,,Washington,DC,20003,G2024,,2024-09-24,2500.00,,Contribution,011,C00629659,Jimmy Gomez for Congress,,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00564260,EB3114,,,CCM,Josh Harder for Congress,,,,,,PO Box 4420,,Manteca,CA,95337,G2024,,2024-09-09,2500.00,,Contribution,011,C00639146,Josh Harder for Congress,,Harder,Josh,,,,H,CA,09,,,,,,,,
SB23,C00564260,EB3097,,,CCM,Josh Riley for Congress,,,,,,1220 L Street NW,"Ste 100, Box 384",Washington,DC,20005,G2024,,2024-09-09,1000.00,,Contribution,011,C00793760,Josh Riley for Congress,,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00564260,EB3098,,,CCM,Kaptur for Congress,,,,,,545 E Town Street,,Columbus,OH,43215,G2024,,2024-09-09,1000.00,,Contribution,011,C00154625,Kaptur for Congress,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00564260,EB3075,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City,MI,48707,G2024,,2024-09-09,1000.00,,Contribution,011,C00864207,Kristen for Michigan,,Rivet,Kristen McDonald,,,,H,MI,08,,,,,,,,
SB23,C00564260,EB3080,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,45206,G2024,,2024-09-09,1000.00,,Contribution,011,C00800276,Landsman for Congress,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00564260,EB3192,,,CCM,Lauren Underwood for Congress,,,,,,13400 S. Route 59,"Suite 116, Box 248",Plainfield,IL,60585,G2024,,2024-09-16,1000.00,,Contribution,011,C00652719,Lauren Underwood for Congress,,Underwood,Lauren,,,,H,IL,14,,,,,,,,
SB23,C00564260,EB3072,,,CCM,Luz Rivas for Congress,,,,,,PO Box 341533,,Arleta,CA,91334,G2024,,2024-09-09,1000.00,,Contribution,011,C00857417,Luz Rivas for Congress,,Rivas,Luz,,,,H,CA,29,,,,,,,,
SB23,C00564260,EB3073,,,CCM,Magaziner for Congress,,,,,,150 Lavan Street,,Warwick,RI,02888,G2024,,2024-09-09,1000.00,,Contribution,011,C00802504,Magaziner for Congress,,Magaziner,Seth,,,,H,RI,02,,,,,,,,
SB23,C00564260,EB3078,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,98671,G2024,,2024-09-09,1000.00,,Contribution,011,C00806174,Marie for Congress,,Perez,Marie Gluesenkamp,,,,H,WA,03,,,,,,,,
SB23,C00564260,EB3112,,,COM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,G2024,,2024-09-09,2500.00,,Contribution,011,C00765099,Melanie for New Mexico,,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00564260,EB3115,,,CCM,Mike Levin for Congress,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,G2024,,2024-09-09,2500.00,,Contribution,011,C00634253,Mike Levin for Congress,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00564260,EB3096,,,CCM,Mondaire for Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,10591,G2024,,2024-09-09,1000.00,,Contribution,011,C00711150,Mondaire for Congress,,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00564260,EB3074,,,CCM,Monica Tranel for Montana,,,,,,PO Box 9384,,Missoula,MT,59807,G2024,,2024-09-09,1000.00,,Contribution,011,C00845008,Monica Tranel for Montana,,Tranel,Monica,,,,H,MT,01,,,,,,,,
SB23,C00564260,EB3087,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2024-09-09,1000.00,,Contribution,011,C00727529,Mrvan for Congress,,Mrvan,Frank,,,,H,IN,01,,,,,,,,
SB23,C00564260,EB3082,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,G2024,,2024-09-09,1000.00,,Contribution,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00564260,EB3089,,,COM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-09-09,1000.00,,Contribution,011,C00787812,Nikki for Congress,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00564260,EB3081,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,G2024,,2024-09-09,1000.00,,Contribution,011,C00815290,Pat Ryan for Congress,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00564260,EB3099,,,CCM,Rudy Salas for Congress,,,,,,PO Box 42257,,Bakersfield,CA,93384,G2024,,2024-09-09,1000.00,,Contribution,011,C00791756,Rudy Salas for Congress,,Salas,Rudy,,,,H,CA,22,,,,,,,,
SB23,C00564260,EB3085,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,49516,G2024,,2024-09-09,1000.00,,Contribution,011,C00711317,Scholten for Congress,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00564260,EB3086,,,CCM,Sharice for Congress,,,,,,"13851 West 63rd Street, #303",,Shawnee,KS,66216,G2024,,2024-09-09,1000.00,,Contribution,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00564260,EB3105,,,CCM,Susan Wild for Congress,,,,,,1636 N. Cedar Crest Boulevard #183,,Allentown,PA,18104,G2024,,2024-09-09,1000.00,,Contribution,011,C00658567,Susan Wild for Congress,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00564260,EB3100,,,CCM,Susie Lee for Congress,,,,,,"5130 S Fort Apache Road, Suite 215",,Las Vegas,NV,89148,G2024,,2024-09-09,1000.00,,Contribution,011,C00655613,Susie Lee for Congress,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00564260,EB3111,,,CCM,Teresa for All,,,,,,PO Box 2675,,Santa Fe,NM,87504,G2024,,2024-09-09,2500.00,,Contribution,011,C00704049,Teresa for All,,Leger-Fernandez,Teresa,,,,H,NM,03,,,,,,,,
SB23,C00564260,EB3092,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,G2024,,2024-09-09,1000.00,,Contribution,011,C00499467,Titus for Congress,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00564260,EB3110,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,97477,G2024,,2024-09-09,2500.00,,Contribution,011,C00796144,Val Hoyle for Congress,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00564260,EB3071,,,CCM,Will Rollins for Congress,,,,,,414 West Grand Boulevard,,Corona,CA,92878,G2024,,2024-09-09,5000.00,,Contribution,011,C00792507,Will Rollins for Congress,,Rollins,Will,,,,H,CA,41,,,,,,,,
