form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00494997,SB29.8933,,,ORG,13 Market Management,,,,,,6 DOYER STREET #130216,,New York,NY,10013,,,2023-08-30,3000.00,,Accounting - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8922,,,ORG,DXDY,,,,,,32 Park Road,,Colombo,ZZ,,,,2023-07-14,500.00,,Technology Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8923,,,ORG,DXDY,,,,,,32 Park Road,,Colombo,ZZ,,,,2023-08-29,500.00,,Technology Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8924,,,ORG,DXDY,,,,,,32 Park Road,,Colombo,ZZ,,,,2023-12-20,750.00,,Technology Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8907,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-07-10,59.88,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8908,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-08-10,65.33,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8909,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-09-11,65.33,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8910,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-10-10,65.33,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8911,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-11-10,65.33,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8912,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,,,2023-12-11,65.33,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8920,,,ORG,JP Morgan Chase Bank NA,,,,,,PO Box 6185,,New YOrk,NY,10002,,,2023-08-29,40.00,,Bank Charges - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8921,,,ORG,JP Morgan Chase Bank NA,,,,,,PO Box 6185,,New YOrk,NY,10002,,,2023-12-20,40.00,,Bank Charges - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8931,,,ORG,JP Morgan Chase Bank NA,,,,,,PO Box 6185,,New YOrk,NY,10002,,,2023-12-29,15.00,,Bank Charges - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8895,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-07-03,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8896,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-08-02,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8897,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-09-05,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8898,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-10-02,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8899,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-11-02,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8900,,,ORG,Manhattan Mini Storage,,,,,,520 8th Avenue,,New York,NY,10018,,,2023-12-04,690.00,,Storage - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8913,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-07-10,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8914,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-08-09,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8915,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-09-11,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8916,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-10-10,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8917,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-11-09,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8918,,,ORG,Squarespace Inc,,,,,,8 Clarkson Street,,New York,NY,10014,,,2023-12-11,51.00,,Website - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8901,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-07-06,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8902,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-08-04,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8903,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-09-08,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8904,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-10-05,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8905,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-11-06,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00494997,SB29.8906,,,ORG,Twilio,,,,,,101 Spear Street,,San Francisco,CA,94105,,,2023-12-06,89.95,,Software - IE Only Account,,,,,,,,,,,,,,,,,,,,
