form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035204,16223292,,,CCM,Mike Flood for Congress,,,,,,P.O. Box 81041,,Lincoln,NE,68501,P2024,,2024-03-04,1000.00,0.00,"Event - April 4, 2024",011,C00801241,Mike Flood for Congress,,Flood,Mike,,,,H,NE,01,,,,,,,,"Event - April 4, 2024"
SB23,C00035204,16527258,,,CCM,Mike Rogers For Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,G2024,,2024-03-08,1000.00,0.00,"Event - April 4, 2024 Corrected f/Primary to General",011,C00367862,Mike Rogers For Congress,H2AL03032,Rogers,Michael,D.,Rep.,,H,AL,03,,,,,,,,"Event - April 4, 2024 Corrected f/Primary to General"
SB23,C00035204,16527266,,,CCM,Jd Vance For Senate Inc.,,,,,,P.O. Box 6564,,Cincinnati,OH,45206,P2023,,2024-03-08,2500.00,0.00,2024 Event,011,C00783142,Jd Vance For Senate Inc.,S2OH00436,Vance,J.D.,,Sen.,,S,OH,,,,,,,,,2024 Event
SB23,C00035204,16527270,,,CCM,Balderson for Congress,,,,,,P.O. Box 2302,,Zanesville,OH,437022302,G2024,,2024-03-08,1500.00,0.00,"Event - March 20, 2024",011,C00662650,Balderson for Congress,,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,"Event - March 20, 2024"
SB23,C00035204,16527275,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2024-03-08,1000.00,0.00,2024 Event,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,2024 Event
SB23,C00035204,16527276,,,CCM,Angie Craig for Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,P2024,,2024-03-08,1000.00,0.00,2024 Event,011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,,Rep.,,H,MN,02,,,,,,,,2024 Event
SB23,C00035204,16554850,,,CCM,Rulli For Ohio,,,,,,P.O. Box 2971,,Youngstown,OH,44511,P2024,,2024-03-11,1000.00,0.00,2024 Event,011,C00858415,Rulli For Ohio,H4OH06165,Rulli,Michael,,Sen.,,H,OH,06,,,,,,,,2024 Event
SB23,C00035204,16963616,,,CCM,Nancy Mace For Congress,,,,,,295 Seven Farms Drive,Suite C-186,Charleston,SC,29492,P2024,,2024-03-13,2500.00,0.00,2024 Event,011,C00710103,Nancy Mace For Congress,H0SC01394,Mace,Nancy,,Rep.,,H,SC,01,,,,,,,,2024 Event
SB23,C00035204,16963899,,,CCM,Kelly For Congress,,,,,,P.O. Box 7092,,Tupelo,MS,38802,G2024,,2024-03-13,1000.00,0.00,"Event - March 20, 2024 Filing correction Primary Election to/General Election",011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,"Event - March 20, 2024 Filing correction Primary Election to/General Election"
SB23,C00035204,16963975,,,CCM,Adrian Smith for Congress,,,,,,3321 Avenue 1,Suite 6,Scottsbluff,NE,69631,P2024,,2024-03-13,1000.00,0.00,"Event - March 21, 2024",011,,,,Smith,Adrian,,,,H,NE,03,,,,,,,,"Event - March 21, 2024"
