form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00151340,86981445,,,COM,Rebeea Collier for Judge Campaign,,,,,,9659 N Sam Houston Pkwy E,Ste 150 # 129,Humble,TX,77396,,,2023-02-23,500.00,0.00,"Rabeea Collier, DISTRICT JUDGES  TX",011,,,,Collier,Rabeea,,,,,,,,,,,,,,"Rabeea Collier, DISTRICT JUDGES  TX"
SB29,C00151340,86981446,,,COM,Lauren Reeder for Judge,,,,,,P.O. Box 667204,,Houston,TX,77266,,,2023-02-23,500.00,0.00,"Lauren Reeder, JUDGE 234th TX",011,,,,Reeder,Lauren,,,,,,,,,,,,,,"Lauren Reeder, JUDGE 234th TX"
SB29,C00151340,86981447,,,COM,Elect Donna Roth,,,,,,825 Town & Country Lane,#1150,Houston,TX,77024,,,2023-02-23,500.00,0.00,"Donna Roth, DISTRICT JUDGES 295th TX",011,,,,Roth,Donna,,,,,,,,,,,,,,"Donna Roth, DISTRICT JUDGES 295th TX"
SB29,C00151340,86981448,,,COM,Judge Tanya Garrison Campaign,,,,,,825 Town & Country Lane,#1150,Houston,TX,77024,,,2023-02-23,500.00,0.00,"Tanya Garrison, DISTRICT JUDGES 157th TX",011,,,,Garrison,Tanya,,,,,,,,,,,,,,"Tanya Garrison, DISTRICT JUDGES 157th TX"
SB29,C00151340,86981449,,,COM,Beau Miller Campaign,,,,,,P.O. Box 56386,,Houston,TX,77256,,,2023-02-23,500.00,0.00,"Beau Miller, JUDGE 190th TX",011,,,,Miller,Beau,,,,,,,,,,,,,,"Beau Miller, JUDGE 190th TX"
