form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00008268,B893176,,,CCM,Derek Tran for Congress,,,,,,10441 STANFORD AVENUE #395,,Garden Grove,CA,92842,P2026,,2024-12-10,2500.00,,Contribution,011,C00851790,,H4CA45170,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00008268,B893177,,,CCM,Gillen for NY,,,,,,PO Box 33079,,Washington,DC,20036,P2026,,2024-12-10,2500.00,,Contribution,011,C00840165,,H4NY04158,Gillen,Laura,,,,H,NY,04,,,,,,,,
SB23,C00008268,B893172,,,PAC,Impact Committee,,,,,,107 S West Street Suite 176,,Alexandria,VA,22314,O2024,Not Applicable,2024-12-10,1000.00,,Contribution,011,C00525238,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B893174,,,CCM,Jon Ossoff for Senate,,,,,,PO Box 450326,,Atlanta,GA,31145,G2026,,2024-12-10,2500.00,,Contribution,011,C00718866,,S8GA00180,Ossoff,Jon,,,,S,GA, ,,,,,,,,
SB23,C00008268,B893175,,,CCM,Josh Riley for Congress,,,,,,213 TIOGA STREET,,Ithica,NY,14851,P2026,,2024-12-10,2500.00,,Contribution,011,C00793760,,H8NY22177,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00008268,B893173,,,PAC,LLEGO PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2024,Not Applicable,2024-12-10,1000.00,,Contribution,011,C00576975,,,,,,,,,, ,,,,,,,,
