form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00856120,SB21B.1023889,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-10-16,33821.75,,AMEX PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00856120,SB21B.1023889.1,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-27,229.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.2,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-27,336.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.3,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-27,336.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.4,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-28,259.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.5,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-28,259.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.6,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-28,259.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.7,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-31,492.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.8,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-08-31,492.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.9,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-04,226.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.10,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-04,226.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.11,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-10,314.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.12,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-10,415.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.13,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,287.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.14,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,319.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.15,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,319.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.16,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,348.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.17,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,348.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1023889.18,SB21B.1023889,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-09-11,453.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
