form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035204,15229125,,,CCM,Collins For Congress,,,,,,170 Pratt Smith Road,,Jackson,GA,30233,P2024,,2023-03-03,1000.00,0.00,"Event - March 8, 2023",011,C00544684,Collins For Congress,H4GA10071,Collins,Mike,,Rep.,Jr.,H,GA,10,,,,,,,,"Event - March 8, 2023"
SB23,C00035204,15229126,,,CCM,Jerry Carl For Congress,,,,,,P.O. Box 852138,,Mobile,AL,36685,P2024,,2023-03-03,500.00,0.00,"Event - March 15, 2023",011,C00697789,Jerry Carl For Congress,H0AL01055,Carl,Jerry,,Rep.,Jr.,H,AL,01,,,,,,,,"Event - March 15, 2023"
SB23,C00035204,15229274,,,CCM,Lofgren For Congress,,,,,,"C/O Contribution Solutions, Llc","1346 The Alameda, Ste. 7-380",San Jose,CA,95126,P2024,,2023-03-06,2500.00,0.00,"Event - March 9, 2023",011,C00289603,Lofgren For Congress,H4CA16049,Lofgren,Zoe,,Rep.,,H,CA,19,,,,,,,,"Event - March 9, 2023"
SB23,C00035204,15229858,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2023-03-08,2500.00,0.00,"Event - March 14, 2023",011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,Rep.,,H,MN,07,,,,,,,,"Event - March 14, 2023"
SB23,C00035204,15243295,,,CCM,Cramer For Senate,,,,,,PO Box 396,,Bismarck,ND,58502,O2023,2023 US Other,2023-03-08,5000.00,0.00,Check Fraud Reported to BOA Chase Bank and DC Police Dept,011,C00504704,Cramer For Senate,S8ND00120,Cramer,Kevin,,Sen.,,S,ND,,,,,,,,,Check Fraud Reported to BOA Chase Bank and DC Police Dept
SB23,C00035204,15358545,,,CCM,Kansans For Marshall,,,,,,4501 Quail Creek Dr,,Great Bend,KS,67530,P2026,,2023-03-15,5000.00,0.00,"Event - Mar 14, 2023",011,C00576173,Kansans For Marshall,S0KS00315,Marshall,Roger,,Sen.,M.D.,S,KS,,,,,,,,,"Event - Mar 14, 2023"
SB23,C00035204,15358553,,,CCM,Jeff Duncan For Congress,,,,,,PO Box 845,,Laurens,SC,29360,G2024,,2023-03-15,2500.00,0.00,"Event - Feb 24, 2023",011,C00460550,Jeff Duncan For Congress,H0SC03077,Duncan,Jeff,,Mr.,,H,SC,03,,,,,,,,"Event - Feb 24, 2023"
SB23,C00035204,15358555,,,CCM,Walberg For Congress,,,,,,P.O. Box 1362,,Jackson,MI,49204,P2024,,2023-03-15,1500.00,0.00,"Event - March 24, 2023",011,C00390724,Walberg For Congress,H4MI07103,Walberg,Tim,,Rep.,,H,MI,07,,,,,,,,"Event - March 24, 2023"
SB23,C00035204,15358558,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2023-03-15,2500.00,0.00,"Event Co-Sponsor - March 21, 2023",011,C00226928,Pallone For Congress,H8NJ03073,Pallone,Frank,,Rep.,Jr.,H,NJ,06,,,,,,,,"Event Co-Sponsor - March 21, 2023"
SB23,C00035204,15358562,,,CCM,Greg Pence for Congress,,,,,,P.O. Box 218,,Shelbyville,IN,46176,P2024,,2023-03-15,2500.00,0.00,"Event - March 23, 2023",011,C00658401,Greg Pence for Congress,,Pence,Greg,,Mr.,,H,IN,06,,,,,,,,"Event - March 23, 2023"
