form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00679191,501151311,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151312,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00801431,,,GRAY,ADAM C.,,,,H,CA,13,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151313,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151314,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151315,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151316,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151317,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,2800.00,0.00,Technology Services,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151318,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151319,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151320,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151321,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151322,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151323,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151324,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151325,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151326,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151327,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151328,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151329,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,1300.00,0.00,Technology Services,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151330,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,,In-Kind: Earmarked by James Kevin Scott
SB23,C00679191,501151331,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151332,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151333,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501151334,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501151335,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,P2024,,2024-03-01,3300.00,0.00,Technology Services,,C00784371,,,VARGAS,ANTHONY 'TONY','Tony',,,H,NE,02,,,,,,,,In-Kind: Earmarked by Michelle Yee
