form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00048181,50764871,,,COM,Petersen-Republican-40th Assembly,,,,,,P.O. Box 227,,Waupaca,WI,54981,,,2024-09-27,250.00,0.00,"Kevin Petersen, STATE HOUSE 40th WI",011,,,,Petersen,Kevin,,WI Rep.,,,,,,,,,,,,"Kevin Petersen, STATE HOUSE 40th WI"
SB29,C00048181,50764872,,,PTY,Republican Assembly Campaign Committee,,,,,,148 East Johnson Street,,Madison,WI,53703,,,2024-09-27,8000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00048181,50764873,,,PTY,Committee to Elect a Republican Senate,,,,,,P.O. Box 2741,,Madison,WI,53701,,,2024-09-27,8000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00048181,50764874,,,COM,Friends of Rachael Cabral Guevara,,,,,,190 River Island Court,,Appleton,WI,54914,,,2024-09-27,250.00,0.00,"Rachael Cabral-Guevara, STATE SENATE 19th WI",011,,,,Cabral-Guevara,Rachael,,WI Sen.,,,,,,,,,,,,"Rachael Cabral-Guevara, STATE SENATE 19th WI"
SB29,C00048181,50764875,,,COM,Feyen for Senate,,,,,,962 Churchill Lane,,Fond du Lac,WI,54935,,,2024-09-27,1000.00,0.00,"Dan Feyen, STATE SENATE 18th WI",011,,,,Feyen,Dan,,,,,,,,,,,,,,"Dan Feyen, STATE SENATE 18th WI"
SB29,C00048181,50764876,,,COM,Born for Assembly,,,,,,PO Box 851,,Beaver Dam,WI,53916,,,2024-09-27,1000.00,0.00,"Mark Born, STATE HOUSE 39th WI",011,,,,Born,Mark,,WI Rep.,,,,,,,,,,,,"Mark Born, STATE HOUSE 39th WI"
SB29,C00048181,50764877,,,COM,Murphy for Assembly Committee,,,,,,1777 Ivy Lane,,Greenville,WI,54942,,,2024-09-27,250.00,0.00,"David Murphy, STATE HOUSE 56th WI",011,,,,Murphy,David,,WI Rep.,,,,,,,,,,,,"David Murphy, STATE HOUSE 56th WI"
SB29,C00048181,50764880,,,COM,Kaufert for Assembly,,,,,,1458 Baytree Lane,,Neenah,WI,54956,,,2024-09-27,250.00,0.00,"Dean Kaufert, STATE HOUSE 55th WI",011,,,,Kaufert,Dean,,,,,,,,,,,,,,"Dean Kaufert, STATE HOUSE 55th WI"
SB29,C00048181,50764881,,,COM,Together with Jeff,,,,,,440 Broadway Street,,Eau Claire,WI,54703,,,2024-09-27,250.00,0.00,"Jeff Smith, STATE SENATE 31st WI",011,,,,Smith,Jeff,,WI Sen.,,,,,,,,,,,,"Jeff Smith, STATE SENATE 31st WI"
SB29,C00048181,50764883,,,COM,Friends of Mark Spreitzer,,,,,,1718 Henderson Avenue,,Beloit,WI,53511,,,2024-09-27,250.00,0.00,"Mark Spreitzer, STATE HOUSE 45th WI",011,,,,Spreitzer,Mark,,WI Rep.,,,,,,,,,,,,"Mark Spreitzer, STATE HOUSE 45th WI"
SB29,C00048181,50764889,,,COM,Ratcliff for Senate,,,,,,PO Box 189,,Cottage Grove,WI,53527,,,2024-09-27,250.00,0.00,"Melissa Ratcliff, STATE HOUSE 16th WI",011,,,,Ratcliff,Melissa,,,,,,,,,,,,,,"Melissa Ratcliff, STATE HOUSE 16th WI"
SB29,C00048181,50764890,,,COM,Friends of Greta Neubauer,,,,,,"600 21st Street, Apt. N2B",,Racine,WI,53403,,,2024-09-27,250.00,0.00,"Greta Neubauer, STATE HOUSE 66th WI",011,,,,Neubauer,Greta,,WI Rep.,,,,,,,,,,,,"Greta Neubauer, STATE HOUSE 66th WI"
SB29,C00048181,50764891,,,COM,Friends of Dianne Hesselbein,,,,,,1420 N. High Point Rd.,,Middleton,WI,53562,,,2024-09-27,250.00,0.00,"Dianne Hesselbein, STATE HOUSE 79th WI",011,,,,Hesselbein,Dianne,,,,,,,,,,,,,,"Dianne Hesselbein, STATE HOUSE 79th WI"
SB29,C00048181,50823956,,,ORG,Park Bank,,,,,,2802 Fish Hatchery Road,,Fitchburg,WI,53713,,,2024-09-30,231.79,0.00,,001,,,,,,,,,,,,,,,,,,,
