form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768838,BBAA0C0431C634C86AFA,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH RD,STE D-300,ALPHARETTA,GA,300051612,,,2024-08-26,477.65,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B5B30007DC30C40C2AAE,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH RD,STE D-300,ALPHARETTA,GA,300051612,,,2024-09-02,72.85,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B893E41C94076445B9DC,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,205 PENNSYLVANIA AVE SE,,WASHINGTON,DC,200031164,,,2024-07-22,750.00,,JFC SOFTWARE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B68CB93859C4142D0A73,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-08-26,265.68,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B48278C849631464692B,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-09-02,95.24,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B8F649CDE1AAF42359DD,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-09-23,91.39,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,BD786515A4BA24EEE863,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,JEFFERSON,TX,756572211,,,2024-09-30,40.37,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B200709F8943547A898F,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,201767642,,,2024-09-16,487.93,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B4938F19AA71A48AA9E2,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,201767642,,,2024-09-23,146.95,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B39674D1A72D94C53B3D,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,201767642,,,2024-09-30,20.18,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B1DD6D49998B7406ABDD,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-07-15,1536.74,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B95FC9470806A4D6BAC4,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-07-22,273.92,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B2A3A95505CCD4F5C98E,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-07-29,8215.53,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B1435C52FC1ED43F2A07,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-08-05,2466.61,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B040E93699FD14DF3B79,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-08-12,3843.75,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B17DDFA63C5454B5FA43,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-08-19,1671.05,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B4D00C0AE2AEF4CFFA01,,,ORG,FRONTLINE STRATEGIES AGENCY,,,,,,1514 WARWICK LN NEWPORT BEACH,,NEWPORT BEACH,CA,92660,,,2024-08-26,16591.97,,JFC DIGITAL MARKETING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B04D7A089CA364F4681B,,,ORG,FRONTLINE STRATEGIES AGENCY,,,,,,1514 WARWICK LN NEWPORT BEACH,,NEWPORT BEACH,CA,92660,,,2024-09-02,396.89,,JFC DIGITAL MARKETING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B546D17C33DD94224BE1,,,ORG,FRONTLINE STRATEGIES AGENCY,,,,,,1514 WARWICK LN NEWPORT BEACH,,NEWPORT BEACH,CA,92660,,,2024-09-09,604.46,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B2A2986F6FB2D466A950,,,ORG,FRONTLINE STRATEGIES AGENCY,,,,,,1514 WARWICK LN NEWPORT BEACH,,NEWPORT BEACH,CA,92660,,,2024-09-16,1847.54,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00768838,B4DC3F968B94D4A4F8A0,,,ORG,FRONTLINE STRATEGIES AGENCY,,,,,,1514 WARWICK LN NEWPORT BEACH,,NEWPORT BEACH,CA,92660,,,2024-09-23,1132.03,,JFC DIGITAL MARKETING,001,,,,,,,,,,,,,,,,,,,,
