form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00461418,EB292384,,,COM,Lateefah for Congress,,,,,,"1714 Franklin Street, #100-438",,Oakland,CA,94612,G2024,,2024-08-05,5000.00,,Political Contribution,011,C00834291,Lateefah for Congress,,Simon,Lateefah,,,,H,CA,12,,,,,,,,
SB23,C00461418,EB292385,,,CCM,Lou Correa for Congress,,,,,,"3230 Arena Blvd., Suite 245-416",,Sacramento,CA,95834,G2024,,2024-08-13,5000.00,,Political Contribution,011,C00578302,Lou Correa for Congress,,Correa,Lou,,,,H,CA,46,,,,,,,,
SB23,C00461418,EB292386,,,CCM,Mark Takano for Congress,,,,,,P.O. Box 5214,,Riverside,CA,92517,G2024,,2024-08-13,5000.00,,Political Contribution,011,C00498667,Mark Takano for Congress,,Takano,Mark,,,,H,CA,39,,,,,,,,
SB23,C00461418,EB292389,,,CCM,Sara Jacobs for Congress,,,,,,"660 Pennsylvania Avenue SE, #202",,Washington,DC,20003,G2024,,2024-08-13,3000.00,,Political Contribution,011,C00719559,Sara Jacobs for Congress,,Jacobs,Sara,,,,H,CA,51,,,,,,,,
SB23,C00461418,EB292388,,,COM,The Democratic Party of Contra Costa County,,,,,,617 Golden Gate,,Richmond,CA,94801,,,2024-08-13,5000.00,,Political Contribution,011,C00456764,The Democratic Party of Contra Costa County,,,,,,,,,,,,,,,,,
