form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00754051,B878662,,,ORG,Gateway Business Center LP,,,,,,114 Chestnut Street,,Philadelphia,PA,19106,O2024,Not Applicable,2024-06-04,12968.28,,Office rental in Philadelphia,001,,,,,,,,,,, ,,,,,,,,
SB29,C00754051,B878663,,,ORG,Gateway Business Center LP,,,,,,114 Chestnut Street,,Philadelphia,PA,19106,O2024,Not Applicable,2024-06-26,6968.28,,Office rental in Philadelphia for July,001,,,,,,,,,,, ,,,,,,,,
SB29,C00754051,B878651,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,Aguirre,Canek,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate Canek Aguirre
SB29,C00754051,B878659,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,Bagley,Sarah,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate Sarah Bagley
SB29,C00754051,B878654,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,Chapman,John Taylor,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate John Taylor Chapman
SB29,C00754051,B878656,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,Elnoubi,Abdel-Rahman,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate Abdel Elnoubi
SB29,C00754051,B878649,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,10656.00,,P-2024 Mayor Alexandria City VA,011,,,,Gaskins,Alyia Smith Parker,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Mayoral candidate Alyia Gaskins
SB29,C00754051,B878658,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,McPike,Kirk,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate Kirk McPike
SB29,C00754051,B878657,,,CCM,Bergmann Zwerdling Direct,,,,,,1350 Connecticut Avenue NW #400,,Washington,DC,20036,P2024,,2024-06-12,999.00,,P-2024 City Council Alexandria City VA,011,,,,O'Connell,Jesse,,,,,VA, ,,,,,,,,In-kind: Door hangers supporting Alexandria City Council candidate Jesse O'Connell
