form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00747121,ED5B175381E3D4B3CB9B,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,1237.34,2024-12-02,124038.01,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EF335D9882568430C893,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,158.42,2024-12-02,122132.09,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S6OH00163,BROWN,SHERROD,,,,S,,OH,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E5543B6863BEF475A831,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,1978.16,2024-12-02,134447.56,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E39BD062AC8F147F195B,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,1237.35,2024-12-02,124038.01,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S4AZ00220,LAKE,KARI,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EAA564663F9BD4E8DA51,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,535.62,2024-12-02,91789.99,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E986675A7ADC74512B8A,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,17645.98,2024-12-02,1903552.10,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S4TX00722,ALLRED,COLIN,,,,S,,TX,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EFEAEA9F98B0A442590C,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,1978.17,2024-12-02,134447.56,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S4MI00595,ROGERS,MIKE,,,,S,,MI,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E9126C6690B51472DACF,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,20.32,2024-12-02,118985.40,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S6MT00162,TESTER,R.,JON,,,S,,MT,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E7F42F74C0EA448DB9F0,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,535.63,2024-12-02,91789.99,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S2NV00308,BROWN,SAM,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EF50F5BF6674C45EEAC6,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,923.21,2024-12-02,138655.25,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EF3D2AB5321E944C48F3,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,923.21,2024-12-02,138655.25,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S4WI00256,HOVDE,ERIC,,,,S,,WI,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,ED8889A96736F4900BDB,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,17645.98,2024-12-02,1903552.10,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S2TX00312,CRUZ,TED,,,,S,,TX,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,ECE24262F778C417F80C,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,158.43,2024-12-02,122132.09,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S4OH00192,MORENO,BERNIE,,,,S,,OH,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E76891DF5781F413B92C,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,20.33,2024-12-02,118985.40,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S4MT00183,SHEEHY,TIM,,,,S,,MT,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E26AF13C453E5497E8DE,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-01,1943.23,2024-12-04,124038.01,PMT FOR EST FROM 11/1/2024. DIGITAL ADS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E17BDAF32342143E1AEF,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,1298.59,2024-12-04,118985.40,PMT FOR EST FROM 11/3/2024. DIGITAL ADS,,,O,S6MT00162,TESTER,R.,JON,,,S,,MT,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E5B82839D6DEF439AAB3,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,15000.93,2024-12-04,1903552.10,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,S,S2TX00312,CRUZ,TED,,,,S,,TX,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EEA23BC8C7A1A4053B02,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-05,3.72,2024-12-04,91789.99,PMT FOR EST FROM 11/5/2024. YOUTUBE ADS,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EE35FEEB4AE2C40248BE,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,793.29,2024-12-04,91789.99,PMT FOR EST FROM 11/3/2024. DIGITAL ADS,,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EA239DC28E9B9450F9D9,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,10.27,2024-12-04,124038.01,PMT FOR EST FROM 11/3/2024. YOUTUBE ADS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EAA04B044F305499F91A,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,15000.92,2024-12-04,1903552.10,PMT FOR EST FROM 10/31/2024. DIGITAL ADS,,,O,S4TX00722,ALLRED,COLIN,,,,S,,TX,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E8443BC968D914C92A0A,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,9.98,2024-12-04,91789.99,PMT FOR EST FROM 11/3/2024. YOUTUBE ADS,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E1012DD2578A24DFC9A6,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-02,985.32,2024-12-04,134447.56,PMT FOR EST FROM 11/2/2024. YOUTUBE ADS,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E8061B0D8B2D149A1A68,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,1382.38,2024-12-04,124038.01,PMT FOR EST FROM 11/3/2024. DIGITAL ADS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,ECEFEC4F3C54942C79D7,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-02,536.24,2024-12-04,118985.40,PMT FOR EST FROM 11/2/2024. DIGITAL ADS,,,O,S6MT00162,TESTER,R.,JON,,,S,,MT,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,EE057C506FA014C6088A,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-01,1943.23,2024-12-04,124038.01,PMT FOR EST FROM 11/1/2024. DIGITAL ADS,,,S,S4AZ00220,LAKE,KARI,,,,S,,AZ,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E5F4FDEBE4F814F7CA5D,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-02,290.42,2024-12-04,91789.99,PMT FOR EST FROM 11/2/2024. DIGITAL ADS,,,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,HANNA,MICHAEL,,,,2025-01-30,,
SE,C00747121,E3705DF7E60F04DD196E,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-11-03,10.00,2024-12-04,134447.56,PMT FOR EST FROM 11/3/2024. YOUTUBE ADS,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HANNA,MICHAEL,,,,2025-01-30,,
