form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040741,SB29.10471,,,CCM,Citizens for Marty Quinn,,,,,,6500 S. Pulaski Road,,Chicago,IL,60629,P2023,,2023-02-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10467,,,CCM,Friends for Tabares,,,,,,5300 S. Normandy Ave.,,Chicago,IL,60638,P2023,,2023-02-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10463,,,CCM,Friends of Anthony Ciaravino,,,,,,4183 South Emerald Avenue,,Chicago,IL,60609,P2023,,2023-02-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10473,,,CCM,Friends of Anthony Napolitano,,,,,,7446 N Harlem Ave,,Chicago,IL,60631,P2023,,2023-02-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10469,,,CCM,Friends of Chuy Garcia,,,,,,PO Box 32201,,Chicago,IL,60632,P2023,,2023-02-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10475,,,CCM,Friends of Gilbert Villegas,,,,,,"6560 W Fullerton Ave, Unit C118",Suite B,Chicago,IL,60707,P2023,,2023-02-14,750.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10461,,,CCM, Friends of Michael D. Rodriguez,,,,,,3047 S Lawndale,,Chicago,IL,60623,P2023,,2023-02-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00040741,SB29.10465,,,CCM,Friends of Timmy Knudsen,,,,,,334 W. Menomonee St.,Apt. 302,Chicago,IL,60614,P2023,,2023-02-14,250.00,,,,,,,,,,,,,,,,,,,,,,
