form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00266585,27016155,,,COM,Shimsky for Assembly,,,,,,188 East Post Road,Suite 202,White Plains,NY,10601,,,2023-08-03,-250.00,0.00,Void - Shimsky for Assembly 3/7/2023,011,,,,Shimsky,MaryJane,,,,,,,,,,,,,,Void - Shimsky for Assembly 3/7/2023
SB29,C00266585,27049375,,,PTY,Town of Oyster Bay Republican Committee,,,,,,164 Post Avenue,,Westbury,NY,11590,,,2023-08-28,300.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27049376,,,PTY,Town of Hempstead Republican Committee,,,,,,164 Post Road,,Westbury,NY,11590,,,2023-08-28,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27049378,,,COM,Re-Elect Powers Queens,,,,,,16 West 23rd Street,3rd Floor,New York,NY,10010,,,2023-08-28,1600.00,0.00,"Selvena Brooks-Powers, New York City Council  NY-Political Contribution",011,,,,Brooks-Powers,Selvena,,,,,,,,,,,,,,"Selvena Brooks-Powers, New York City Council  NY-Political Contribution"
SB29,C00266585,27049379,,,COM,Texans for Greg Abbott,,,,,,P.O. Box 308142367,,Austin,TX,78714,,,2023-08-28,10000.00,0.00,"Greg Abbott, GOVERNOR  TX-Political Contribution",011,,,,Abbott,Greg,,,,,,,,,,,,,,"Greg Abbott, GOVERNOR  TX-Political Contribution"
