form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00271007,A3036029924AE96EBE9,,,PAC,A New Direction PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00458570,A New Direction PAC,,,,,,,,,,,,,,,,,
SB23,C00271007,8EEEC5837F18631742F,,,PAC,Alamo PAC,,,,,,919 Congress Ave,Ste 1400,Austin,TX,78701,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00271007,1AF9CFBA0B6EBCF0AC4,,,PAC,All For Our Country Leadership PAC,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,20003,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00629212,All For Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00271007,775D6705696EF7B07ED,,,PAC,AMERIPAC The Fund for a Greater America,,,,,,700 13th St NW,Ste 800,Washington,DC,20005,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00271338,AMERIPAC The Fund for a Greater America,,,,,,,,,,,,,,,,,
SB23,C00271007,FD1F39F3DB5F8BC1F13,,,PAC,Big Sky Opportunity PAC,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2023,Contribution,2023-03-28,2000.00,,2023 Contribution,011,C00542027,Big Sky Opportunity PAC,,,,,,,,,,,,,,,,,
SB23,C00271007,4AAE09D11A95D925FE9,,,CCM,Blake Moore For Congress,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2023-03-28,1000.00,,2024 Primary,011,C00738872,,H0UT01205,Moore,Blake,D.,,,H,UT,01,,,,,,,,
SB23,C00271007,44386F6C541B1B8CD66,,,PAC,Bluegrass Committee,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00235655,Bluegrass Committee,,,,,,,,,,,,,,,,,
SB23,C00271007,5EDDB39F98725B74501,,,CCM,Blumenauer For Congress,,,,,,1631 NE Broadway St,# 343,Portland,OR,97232,P2024,,2023-03-28,5000.00,,2024 Primary,011,C00307314,,H6OR03064,Blumenauer,Earl,Francis,,,H,OR,03,,,,,,,,
SB23,C00271007,E63EA03A0B20E5333A9,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-03-28,5000.00,,2024 Primary,011,C00431056,,S6PA00217,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,
SB23,C00271007,3FC81F53632977DC7E4,,,PAC,Boots Political Action Committee,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2023,Contribution,2023-03-28,5000.00,,2023 Contribution,011,C00567545,Boots Political Action Committee,,,,,,,,,,,,,,,,,
