form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00857615,B606FA501B78B4E0182F,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102851000,,,2024-07-01,375.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00857615,B3215EE9623CF4DC6B2A,B606FA501B78B4E0182F,SB21B,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102851000,,,2024-07-01,375.00,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B6D12B99F7D5E48849F9,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102851000,,,2024-07-31,17250.49,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00857615,BD4190FCCA96346279E6,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-10,1047.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BEBD186EB6EF74B5297D,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-10,454.47,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B75E198E84F8F4FA296B,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-10,2029.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B6DB9706448F243BEB8A,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-10,454.47,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B5A323579C7A34B17B5E,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-10,828.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BAC6EE95E6114452884A,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-10,1047.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BC146EA25228A439EB5F,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-10,493.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BE058B4C400104964B15,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-10,493.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B77F02B5131EC48FAA4C,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-10,2029.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B8AFEF6A05EF34D82A21,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-13,1774.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BA67684FB3129498989F,B6D12B99F7D5E48849F9,SB21B,ORG,MEIJER,,,,,,1380 SUNBURY RD,,DELAWARE,OH,430156035,,,2024-07-13,5.29,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B9648E8DB35D1406CA2D,B6D12B99F7D5E48849F9,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-07-13,1774.98,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BB3E7A8C8C474440FA23,B6D12B99F7D5E48849F9,SB21B,ORG,AMERICAN AIR,,,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,,,2024-07-13,548.97,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B3FCAC48974294C5CB03,B6D12B99F7D5E48849F9,SB21B,ORG,MEIJER,,,,,,1380 SUNBURY RD,,DELAWARE,OH,430156035,,,2024-07-13,297.18,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B618EF95B0FAC45D9BC6,B6D12B99F7D5E48849F9,SB21B,ORG,DELTA AIR,,,,,,1030 DELTA BLVD,,ATLANTA,GA,303541989,,,2024-07-14,488.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BA42DBC797A1D4EC7A75,B6D12B99F7D5E48849F9,SB21B,ORG,DELTA AIR,,,,,,1030 DELTA BLVD,,ATLANTA,GA,303541989,,,2024-07-14,488.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,B58AC660447FD48EBBF5,B6D12B99F7D5E48849F9,SB21B,ORG,CAPITAL GRILLE,,,,,,601 PENNSYLVANIA AVENUE NW,,WASHINGTON,DC,200042601,,,2024-07-14,1426.86,,FOOD AND BEVERAGE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00857615,BC86A1BAFB10D4B079B0,B6D12B99F7D5E48849F9,SB21B,ORG,DELTA AIR,,,,,,1030 DELTA BLVD,,ATLANTA,GA,303541989,,,2024-07-14,488.48,,TRAVEL,001,,,,,,,,,,,,,,,,,,X,,
