form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00872804,B917A272E203F41C99A6,,,ORG,ALLEGIANCE LIST MARKETING,,,,,,15 N KING ST,STE 303,LEESBURG,VA,201762827,,,2024-07-03,3412.33,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B56667591100C46C0B6F,,,ORG,ALLEGIANCE LIST MARKETING,,,,,,15 N KING ST,STE 303,LEESBURG,VA,201762827,,,2024-08-13,4080.34,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B2445A0C62BE3414880E,,,ORG,ALLEGIANCE LIST MARKETING,,,,,,15 N KING ST,STE 303,LEESBURG,VA,201762827,,,2024-09-12,5675.09,,DIRECT MAIL,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B32EDDBB273F54B28935,,,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-07-31,2866.61,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BBD04CF561EFB455EB8C,B32EDDBB273F54B28935,SB21B,ORG,NATIONBUILDER,,,,,,P.O. BOX 811428,,LOS ANGELES,CA,900810008,,,2024-07-12,2454.20,,SOFTWARE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00872804,B6F49AE0DB6704A969FC,B32EDDBB273F54B28935,SB21B,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-07-12,375.00,,MEMBERSHIP FEE,001,,,,,,,,,,,,,,,,,,X,,
SB21B,C00872804,B953BF9ED612943C397A,,,ORG,AMERICAN EXPRESS,,,,,,"200 VESEY STREET,",,NEW YORK,NY,10285,,,2024-09-03,7571.19,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B696ACD5C4D8A4423872,,,ORG,AMERICAN MADE MEDIA COMPANY,,,,,,4040 FAIRFAX DR,,ARLINGTON,VA,222031613,,,2024-07-24,2384.95,,MEDIA CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,BF53D4B7B97994EBF91C,,,ORG,AMERICAN MADE MEDIA COMPANY,,,,,,4040 FAIRFAX DR,,ARLINGTON,VA,222031613,,,2024-08-15,8896.29,,MEDIA CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00872804,B6D02EBB576554B628E6,,,ORG,AMERICAN MADE MEDIA COMPANY,,,,,,4040 FAIRFAX DR,,ARLINGTON,VA,222031613,,,2024-09-17,9386.93,,MEDIA CONSULTING,001,,,,,,,,,,,,,,,,,,,,
