form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00684969,500117900,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-10,3.55,,4366.60,Texting (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117901,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-10,218.76,,38675.22,Texting (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117902,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,193.15,,4366.60,Auto-Dialer (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117903,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,193.15,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117904,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,178.46,,2136.18,Texting (Actual for previously reported IE),004,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117905,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,105.33,,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117906,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,209.86,,211.51,Texting (Actual for previously reported IE),004,,S,H2AZ02311,ENGEL,KIRSTEN,,,,H,06,AZ,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117907,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-11,193.13,,38675.22,Texting (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117908,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,75.09,,2136.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117909,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,184.94,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117910,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,75.09,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117911,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,0.01,,4366.60,Texting (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117912,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,406.55,,2136.18,Texting (Actual for previously reported IE),004,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117913,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,70.41,,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117914,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,114.86,,38675.22,Texting (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117915,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-12,0.01,,147.44,Texting (Actual for previously reported IE),004,,S,H8PA15229,Wild,Susan,,,,H,15,PA,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117916,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-13,0.05,,4366.60,Auto-Dialer (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117917,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-13,0.05,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117918,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-13,37.95,,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117919,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-13,1.85,,38675.22,Texting (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117920,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-15,317.59,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117921,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-16,170.80,,84435.06,Auto-Dialer (Actual for previously reported IE),004,,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117922,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-16,170.80,,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117923,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-16,104.55,,38675.22,Auto-Dialer (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,X,*
SE,C00684969,500117653,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-06,191.31,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117654,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-06,1483.79,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117655,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-06,1.30,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117656,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-07,120.94,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117657,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-07,120.94,2024-09-17,35339.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117658,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-07,54.04,2024-09-17,38675.22,Auto-Dialer (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117659,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,228.69,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117660,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,59.76,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117661,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,5.74,2024-09-17,31390.30,Texting (Actual for previously reported IE),004,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117662,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,65.34,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117663,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,0.06,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117664,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-08,21.84,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117665,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-09,59.76,2024-09-17,2136.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117666,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-09,84.88,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117667,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,0.04,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117668,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,91.35,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117669,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,91.35,2024-09-17,736.97,Auto-Dialer (Actual for previously reported IE),004,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117670,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,0.04,2024-09-17,31390.30,Texting (Actual for previously reported IE),004,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117671,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,212.46,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117672,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,107.98,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117673,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,0.80,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117674,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,5.78,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117675,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,951.85,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117676,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-12,147.56,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117677,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,0.06,2024-09-17,31390.30,Texting (Actual for previously reported IE),004,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117678,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,15.04,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117679,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,1182.43,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117680,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,0.20,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117681,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,853.30,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117682,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-13,277.03,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117683,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,172.58,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117684,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,220.22,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117685,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,172.58,2024-09-17,35339.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117686,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,117.55,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117687,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,174.35,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117688,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,943.26,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117689,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-14,0.56,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117690,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-15,2.00,2024-09-17,38675.22,Auto-Dialer (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117691,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-15,38.96,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117692,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-15,4.94,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117693,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,0.01,2024-09-17,31390.30,Texting (Actual for previously reported IE),004,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117694,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,0.60,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117695,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,0.46,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117696,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,0.35,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117697,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,488.80,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117698,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-16,0.05,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117699,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,165.17,2024-09-17,84435.06,Auto-Dialer (Actual for previously reported IE),004,,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117700,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,165.17,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117701,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,103.57,2024-09-17,38675.22,Auto-Dialer (Actual for previously reported IE),004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117702,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,0.34,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117703,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,62.15,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117704,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-19,0.01,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117705,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-20,84.95,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117706,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-20,84.95,2024-09-17,35339.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117707,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-20,180.05,2024-09-17,4366.60,Texting (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117708,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-20,23.75,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117709,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-20,1008.78,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117710,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,137.59,2024-09-17,4366.60,Auto-Dialer (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117711,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,137.59,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117712,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,132.09,2024-09-17,4366.60,Texting (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117713,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,0.05,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117714,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-21,121.58,2024-09-17,414507.63,Texting (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117715,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-22,138.29,2024-09-17,2136.18,Auto-Dialer (Actual for previously reported IE),004,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117716,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-22,138.29,2024-09-17,414507.63,Auto-Dialer (Actual for previously reported IE),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-10-15,
SE,C00684969,500117717,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-08-22,514.14,2024-09-17,4366.60,Texting (Actual for previously reported IE),004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-10-15,
