form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012880,87764455,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2023-09-12,500.00,0.00,,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00012880,87764456,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,G2024,,2023-09-12,5000.00,0.00,,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00012880,87764457,,,CCM,Michael Burgess For Congress,,,,,,PO Box 2334,,Denton,TX,76202,P2024,,2023-09-12,1000.00,0.00,,011,C00372532,Michael Burgess For Congress,H2TX26093,Burgess,Michael C.,,,,H,TX,26,,,,,,,,
SB23,C00012880,87764458,,,CCM,"Kuster For Congress, Inc",,,,,,PO Box 1498,,Concord,NH,03302,P2024,,2023-09-12,2500.00,0.00,,011,C00462861,"Kuster For Congress, Inc",H0NH02181,Kuster,Ann,,,,H,NH,02,,,,,,,,
SB23,C00012880,87784932,,,PAC,BOOTS PAC,,,,,,"228 S. Washington Street, Suite 11",,Alexandria,VA,22314,,,2023-09-19,2500.00,0.00,,011,C00567545,,,,,,,,,,,,,,,,,,
SB23,C00012880,87784933,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,794936687,P2024,,2023-09-19,1000.00,0.00,,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,,Rep.,,H,TX,19,,,,,,,,
SB23,C00012880,87784934,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,P2024,,2023-09-19,1500.00,0.00,,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,Brig. Gen.,H,NE,02,,,,,,,,
SB23,C00012880,87784936,,,CCM,Sanford Bishop For Congress,,,,,,P O Box 909,,Columbus,GA,31902,P2024,,2023-09-19,1500.00,0.00,,011,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,D.,Rep.,Jr.,H,GA,02,,,,,,,,
SB23,C00012880,87784938,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-09-19,1500.00,0.00,,011,C00843391,Lisa Blunt Rochester for Senate,S4DE00060,Blunt Rochester,Lisa,,Rep.,,S,DE,,,,,,,,,
SB23,C00012880,87784939,,,CCM,Case For Congress,,,,,,Asb Tower Suite 2200,,Honolulu,HI,96813,P2024,,2023-09-19,1000.00,0.00,,011,C00382978,Case For Congress,H2HI02128,Case,Ed,,Mr.,,H,HI,01,,,,,,,,
SB23,C00012880,87784940,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,P2026,,2023-09-19,1000.00,0.00,,011,C00543983,Bill Cassidy For US Senate,S4LA00107,Cassidy,Bill,,Sen.,Dr.,S,LA,,,,,,,,,
SB23,C00012880,87784942,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,P2024,,2023-09-19,1000.00,0.00,,011,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,Rep.,,H,NY,09,,,,,,,,
SB23,C00012880,87784945,,,CCM,Monica For Congress,,,,,,PO Box 4605,,McAllen,TX,785024605,P2024,,2023-09-19,1000.00,0.00,,011,C00765719,Monica For Congress,H0TX15124,De La Cruz,Monica,,Rep.,,H,TX,15,,,,,,,,
SB23,C00012880,87784951,,,CCM,Diana Degette For Congress,,,,,,PO Box 61337,,Denver,CO,80206,P2024,,2023-09-19,1000.00,0.00,,011,C00311639,Diana Degette For Congress,H6CO01141,Degette,Diana,,,,H,CO,01,,,,,,,,
SB23,C00012880,87784953,,,CCM,Drew Ferguson For Congress Inc.,,,,,,PO Box 71067,,Newnan,GA,30271,P2024,,2023-09-19,2000.00,0.00,,011,C00607838,Drew Ferguson For Congress Inc.,H6GA03113,Ferguson,Drew,,Rep.,IV,H,GA,03,,,,,,,,
SB23,C00012880,87784954,,,CCM,Mike Gallagher For Wisconsin,,,,,,PO Box 1027,,Green Bay,WI,54305,P2024,,2023-09-19,1000.00,0.00,,011,C00610212,Mike Gallagher For Wisconsin,H6WI08155,Gallagher,Mike,,Rep.,,H,WI,08,,,,,,,,
SB23,C00012880,87785045,,,CCM,Friends Of Dave Joyce,,,,,,9856 Archer Ln,,Dublin,OH,430178914,P2024,,2023-09-19,1000.00,0.00,,011,C00527457,Friends Of Dave Joyce,H2OH14064,Joyce,Dave,,Rep.,,H,OH,14,,,,,,,,
SB23,C00012880,87785046,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,P2024,,2023-09-19,1000.00,0.00,,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nicholas,,Rep.,,H,NY,23,,,,,,,,
SB23,C00012880,87785047,,,CCM,Families For James Lankford,,,,,,PO Box 1639,,Bethany,OK,730081639,P2028,,2023-09-19,1000.00,0.00,,011,C00466482,Families For James Lankford,S4OK00232,Lankford,James,,Sen.,,S,OK,,,,,,,,,
SB23,C00012880,87785048,,,CCM,Debbie Lesko For Congress,,,,,,PO Box 45388,,Phoenix,AZ,85064,P2024,,2023-09-19,3000.00,0.00,,011,C00663914,Debbie Lesko For Congress,H8AZ08158,Lesko,Debbie,,Rep.,,H,AZ,08,,,,,,,,
SB23,C00012880,87785049,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-09-19,1000.00,0.00,,011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,Rep.,,H,IA,03,,,,,,,,
SB23,C00012880,87785050,,,PAC,Hawkeye PAC,,,,,,P.O. Box 156,,Des Moines,IA,50301,,,2023-09-19,2000.00,0.00,,011,C00379479,,,,,,,,,,,,,,,,,,
SB23,C00012880,87785051,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,P2024,,2023-09-19,2000.00,0.00,,011,C00658567,Susan Wild For Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,
SB23,C00012880,87785052,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2023-09-19,1000.00,0.00,,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Earl,,,,H,GA,01,,,,,,,,
SB23,C00012880,87785053,,,CCM,Friends Of Dan Kildee,,,,,,P.O. Box 248,,Flint,MI,48501,P2024,,2023-09-19,1000.00,0.00,,011,C00499947,Friends Of Dan Kildee,H2MI05119,Kildee,Dan,,Rep.,,H,MI,08,,,,,,,,
SB23,C00012880,87785054,,,CCM,Tony Cardenas For Congress,,,,,,PO Box 15320,,Washington,DC,20003,P2024,,2023-09-19,1000.00,0.00,,011,C00498873,Tony Cardenas For Congress,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00012880,87785055,,,CCM,Rudy For Indiana,,,,,,PO Box 26141,,Alexandria,IN,22313,P2024,,2023-09-19,1000.00,0.00,,011,C00822767,Rudy For Indiana,H2IN02295,Yakym,Rudy,,Rep.,III,H,IN,02,,,,,,,,
SB23,C00012880,87785058,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,27611,P2024,,2023-09-19,1000.00,0.00,,011,C00729277,Deborah Ross For Congress,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00012880,87785060,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,P2024,,2023-09-19,2000.00,0.00,,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,,,H,FL,00,,,,,,,,
SB23,C00012880,87785061,,,CCM,Bilirakis For Congress,,,,,,PO Box 606,,Tarpon Springs,FL,34688,P2024,,2023-09-19,1000.00,0.00,,011,C00408534,Bilirakis For Congress,H6FL09070,Bilirakis,Gus,,,,H,FL,09,,,,,,,,
SB23,C00012880,87785062,,,PAC,ARK PAC,,,,,,P.O. Box 606,,Rogers,AR,72757,,,2023-09-19,1000.00,0.00,,011,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00012880,87785064,,,CCM,Kathy Manning For Congress,,,,,,PO Box 41197,,Greensboro,NC,27404,P2024,,2023-09-19,1000.00,0.00,,011,C00662577,Kathy Manning For Congress,H8NC13067,Manning,Kathy,,Rep.,,H,NC,06,,,,,,,,
