form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00747121,EB67E11E3875742A68A5,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-3400.00,,86503.82,MEDIA PLACEMENT/VIDEO ADS,,,O,S6MT00162,TESTER,R.,JON,,,S,,MT,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E3A0F18568AA741E7866,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-5000.00,,98959.56,MEDIA PLACEMENT/VIDEO ADS,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E8FD5C09F8B684EAFA8F,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-5000.00,,30724.72,MEDIA PLACEMENT/VIDEO ADS,,,O,S4MD00327,ALSOBROOKS,ANGELA,,,,S,,MD,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E228319F5F097425F853,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-10000.00,,121428.39,MEDIA PLACEMENT/VIDEO ADS,,,O,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E5BB0039322824E1E929,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-7500.00,,85689.12,MEDIA PLACEMENT/VIDEO ADS,,,O,S4FL00611,DEBBIE,MUCARSEL-POWELL,,,,S,,FL,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,EFA363AA843F340DC8B1,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-10000.00,,120594.28,MEDIA PLACEMENT/VIDEO ADS,,,O,S6OH00163,BROWN,SHERROD,,,,S,,OH,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E3C67FD457D48405C9FC,,,ORG,"HULU, LLC",,,,,,500 SOUTH BUENA VISTA ST,,BURBANK,CA,915210001,G2024,,2024-10-25,-10000.00,,127879.79,MEDIA PLACEMENT/VIDEO ADS,,,O,S6PA00217,CASEY,ROBERT P.,JR.,,,S,,PA,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E5D1325126BBD48F3B95,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,158.42,,121816.10,DIGITAL ADS,,,O,S6OH00163,BROWN,SHERROD,,,,S,,OH,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,EE0D6896556334E2B81E,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,1237.34,,109528.30,DIGITAL ADS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HANNA,MICHAEL,,,,2024-12-05,X,
SE,C00747121,E12C7A249014C4B3AB75,,,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,940431351,G2024,,2024-10-31,923.21,,124535.60,DIGITAL ADS,,,S,S4WI00256,HOVDE,ERIC,,,,S,,WI,HANNA,MICHAEL,,,,2024-12-05,X,
