form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032979,67313327,,,CCM,Anthony Portantino For Congress,,,,,,12501 Imperial Hwy. Ste. 200,,Norwalk,CA,90650,P2024,,2023-11-02,2500.00,0.00,PRIMARY 2024,011,C00832279,Anthony Portantino For Congress,H4CA30180,Portantino,Anthony,,Sen.,,H,CA,30,,,,,,,,PRIMARY 2024
SB23,C00032979,67313337,,,CCM,Kansans For Marshall,,,,,,PO Box 1588,,Great Bend,KS,67530,G2026,,2023-11-02,5000.00,0.00,GENERAL 2026,011,C00576173,Kansans For Marshall,S0KS00315,Marshall,Roger,,Sen.,M.D.,S,KS,,,,,,,,,GENERAL 2026
SB23,C00032979,67423531,,,PAC,BRINGING AMERICA TOGETHER (BAT PAC),,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2023-11-28,3000.00,0.00,CONTRIBUTION,011,C00647354,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,67423534,,,PAC,Committee for A Democratic Future,,,,,,6129 LONG MEADOW ROAD,,MCLEAN,VA,22101,,,2023-11-28,5000.00,0.00,CONTRIBUTION,011,C00370122,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,67423543,,,CCM,Friends Of Rosa Delauro,,,,,,6129 LONG MEADOW RD,,MCLEAN,VA,22101,G2024,,2023-11-28,2500.00,0.00,GENERAL 2024,011,C00238865,Friends Of Rosa Delauro,H0CT03072,DeLauro,Rosa,L.,Rep.,,H,CT,03,,,,,,,,GENERAL 2024
