form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00030718,EB0E9CBC74D57496E86F,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,45200.00,,69677.20,Online video production costs,,,S,H0CA48198,Steel,Michelle,,Rep.,,H,45,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EBFAF868815424B10B14,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,69251.00,Administrative Consulting,,,S,H8CA49058,Levin,Mike,,Rep.,,H,49,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,ED0B3EBAF7B5F4E1F964,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,G2024,,2024-09-25,7200.00,,62123.00,GIF ads,,,S,H8CA10126,Harder,Josh,,Rep.,,H,09,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E9130530FE43447A7898,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,67127.00,Administrative Consulting,,,S,H0CA25105,Garcia,Mike,,Rep.,,H,27,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E9488ABB42AD54ACE980,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,71588.30,Administrative Consulting,,,S,S6OH00163,Brown,Sherrod,,Sen.,,S,,OH,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E2F61EDBF8150465AB07,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,46400.00,,60914.50,Online video production costs,,,S,H2CA20094,Valadao,David,,Rep.,,H,22,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E18B68ADD6E0D4D43A73,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,72213.75,Administrative Consulting,,,S,H8CA39240,Kim,Young,,Rep.,,H,40,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EBE253CC644FC43FFA69,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,60914.50,Administrative Consulting,,,S,H2CA20094,Valadao,David,,Rep.,,H,22,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E291E6E28B75E42D39AC,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,67647.00,Administrative Consulting,,,S,S6MT00162,Tester,Jon,,Sen.,,S,,MT,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E66E12CE69E7A4DCA90C,,,ORG,The Lukens Company,,,,,,2800 S Shirlington Rd,Fl 9,Arlington,VA,222063601,G2024,,2024-09-25,13554.50,,60914.50,"Digital ad buy, GIFs, Facebook display & set up",,,S,H2CA20094,Valadao,David,,Rep.,,H,22,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E237E0A94AA4A4407ADD,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,G2024,,2024-09-25,63428.30,,71588.30,"Digital ad buy, Facebook display & set up",,,S,S6OH00163,Brown,Sherrod,,Sen.,,S,,OH,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E559FBF017241496A8BB,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,G2024,,2024-09-25,7200.00,,69251.00,GIF ads,,,S,H8CA49058,Levin,Mike,,Rep.,,H,49,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E2B3BB9F79CEB4B86A61,,,ORG,The Lukens Company,,,,,,2800 S Shirlington Rd,Fl 9,Arlington,VA,222063601,G2024,,2024-09-25,25553.75,,72213.75,"Digital ad buy, GIFs, Facebook display & set up",,,S,H8CA39240,Kim,Young,,Rep.,,H,40,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EA4DCDE93D75C4AC8A88,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,G2024,,2024-09-25,7200.00,,77635.00,GIF ads,,,S,S6PA00217,Casey,Bob,,Sen.,,S,,PA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E6B6545665BA44E048F1,,,ORG,The Lukens Company,,,,,,2800 S Shirlington Rd,Fl 9,Arlington,VA,222063601,G2024,,2024-09-25,23517.20,,69677.20,"Digital ad buy, GIFs, Facebook display & set up",,,S,H0CA48198,Steel,Michelle,,Rep.,,H,45,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E13F2AA1CD52544978C3,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,G2024,,2024-09-25,15987.00,,67647.00,"Digital ad buy, Facebook display & set up",,,S,S6MT00162,Tester,Jon,,Sen.,,S,,MT,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EB1FBA147D3F748D4855,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,45700.00,,72213.75,Online video production costs,,,S,H8CA39240,Kim,Young,,Rep.,,H,40,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,ED5F8B5C639874182A67,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,G2024,,2024-09-25,9613.00,,62123.00,"Digital ad buy, Facebook display & set up",,,S,H8CA10126,Harder,Josh,,Rep.,,H,09,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E7597167EFEA2445A8D9,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,44350.00,,62123.00,Online video production costs,,,S,H8CA10126,Harder,Josh,,Rep.,,H,09,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E7C588F671A324C9DBCE,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,69677.20,Administrative Consulting,,,S,H0CA48198,Steel,Michelle,,Rep.,,H,45,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E2102660744AC4F7C93C,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,77635.00,Administrative Consulting,,,S,S6PA00217,Casey,Bob,,Sen.,,S,,PA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EF023CD00F8EA4F17BCC,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,62123.00,Administrative Consulting,,,S,H8CA10126,Harder,Josh,,Rep.,,H,09,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,EE2787A355ABB43D1B55,,,ORG,The Lukens Company,,,,,,2800 S Shirlington Rd,Fl 9,Arlington,VA,222063601,G2024,,2024-09-25,20467.00,,67127.00,"Digital ad buy, GIFs, Facebook display & set up",,,S,H0CA25105,Garcia,Mike,,Rep.,,H,27,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,ECA758EA6F48B459BA00,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,G2024,,2024-09-25,13991.00,,69251.00,"Digital ad buy, Facebook display & set up",,,S,H8CA49058,Levin,Mike,,Rep.,,H,49,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E4A0F585B2B024D98A1A,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,G2024,,2024-09-25,7200.00,,71588.30,GIF ads,,,S,S6OH00163,Brown,Sherrod,,Sen.,,S,,OH,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E7F9566DFF65A4BBEA77,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,G2024,,2024-09-25,69475.00,,77635.00,"Digital ad buy, Facebook display & set up",,,S,S6PA00217,Casey,Bob,,Sen.,,S,,PA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E139F2A4FE0C54D33A0B,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,46000.00,,77553.75,Online video production costs,,,S,H2CA37023,Calvert,Ken,,Rep.,,H,41,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E74D855C4BC1348E7BA4,,,ORG,National Association of REALTORS,,,,,,430 N Michigan Ave,,Chicago,IL,606114011,G2024,,2024-09-25,960.00,,77553.75,Administrative Consulting,,,S,H2CA37023,Calvert,Ken,,Rep.,,H,41,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,ED9517122A3234357BF3,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,45700.00,,67127.00,Online video production costs,,,S,H0CA25105,Garcia,Mike,,Rep.,,H,27,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E396FFD64F9A94FF9916,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,43500.00,,67647.00,Online video production costs,,,S,S6MT00162,Tester,Jon,,Sen.,,S,,MT,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E690D6ADB715E4AA494F,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,G2024,,2024-09-25,47100.00,,69251.00,Online video production costs,,,S,H8CA49058,Levin,Mike,,Rep.,,H,49,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E6AA2AF7E3DFA4D6698A,,,ORG,The Lukens Company,,,,,,2800 S Shirlington Rd,Fl 9,Arlington,VA,222063601,G2024,,2024-09-25,30593.75,,77553.75,"Digital ad buy, GIFs, Facebook display & set up",,,S,H2CA37023,Calvert,Ken,,Rep.,,H,41,CA,Hrabcak,Gregory,,,,2024-10-18,,
SE,C00030718,E063E291ABE2C40EF85B,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,G2024,,2024-09-25,7200.00,,67647.00,GIF ads,,,S,S6MT00162,Tester,Jon,,Sen.,,S,,MT,Hrabcak,Gregory,,,,2024-10-18,,
